SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,67,懸浮微粒,普通,1.7,0.3,53,78,33,7.9,1.4,27,3,10.24,2.3,2016-02-08 22:00
關山,臺東縣,54,懸浮微粒,普通,1.3,,32,74,37,5.8,0.8,348,3,8.08,2.28,2016-02-08 22:00
馬公,澎湖縣,55,懸浮微粒,普通,1.8,0.45,61,66,39,5.5,2.5,68,3,6.34,.81,2016-02-08 22:00
金門,金門縣,86,懸浮微粒,普通,1.9,0.5,27,121,70,22,1.3,33,9,22.86,1.11,2016-02-08 22:00
馬祖,連江縣,66,懸浮微粒,普通,3.2,0.42,53,77,47,6,0.7,0.1,5,6.87,.88,2016-02-08 22:00
埔里,南投縣,50,,良好,2.6,0.93,5.4,77,41,37,0.8,110,3,52.3,15.54,2016-02-08 22:00
復興,高雄市,66,懸浮微粒,普通,4,1.27,13,102,40,52,1.5,102,3,72.65,20.93,2016-02-08 22:00
永和,新北市,48,,良好,2.8,0.79,13,54,34,34,0.9,119,2,42,7.84,2016-02-08 22:00
竹山,南投縣,58,懸浮微粒,普通,3.8,0.6,18,76,42,24,1,142,3,25.77,1.63,2016-02-08 22:00
中壢,桃園市,61,懸浮微粒,普通,3.4,1.46,12,80,34,44,1.1,221,3,85.13,41.39,2016-02-08 22:00
三重,新北市,66,懸浮微粒,普通,2.3,1.64,,90,29,54,,,3,116.29,62.18,2016-02-08 22:00
冬山,宜蘭縣,50,,良好,0.9,0.28,37,52,20,7.5,1,260,2,8.73,1.29,2016-02-08 22:00
宜蘭,宜蘭縣,54,懸浮微粒,普通,2,0.27,42,55,20,6.6,1.1,261,2,7.73,1.1,2016-02-08 22:00
陽明,臺北市,48,,良好,1.6,0.22,58,29,14,2.2,,,2,2.56,.33,2016-02-08 22:00
花蓮,花蓮縣,52,懸浮微粒,普通,3.3,0.37,27,59,33,12,1.8,211,3,13.27,1.37,2016-02-08 22:00
臺東,臺東縣,49,,良好,1.6,0.41,34,51,25,11,2.4,295,2,12.84,2.32,2016-02-08 22:00
恆春,屏東縣,51,臭氧,普通,1.4,0.18,61,48,14,2,5.1,71,2,5.07,3.03,2016-02-08 22:00
潮州,屏東縣,62,懸浮微粒,普通,2,0.46,39,69,46,9.1,0.6,17,4,9.86,.78,2016-02-08 22:00
屏東,屏東縣,61,懸浮微粒,普通,2.6,0.78,32,68,33,28,0.7,301,3,29.84,1.58,2016-02-08 22:00
小港,高雄市,62,懸浮微粒,普通,4.6,0.63,18,92,40,45,1.5,30,3,46.06,1.36,2016-02-08 22:00
前鎮,高雄市,63,懸浮微粒,普通,2.9,0.76,27,93,33,36,1.9,70,3,38.42,2.54,2016-02-08 22:00
前金,高雄市,66,懸浮微粒,普通,2.7,0.69,33,88,38,29,1.6,20,3,30.71,2.19,2016-02-08 22:00
左營,高雄市,70,懸浮微粒,普通,3.4,0.71,30,108,48,33,0.9,25,3,34.05,.83,2016-02-08 22:00
楠梓,高雄市,66,懸浮微粒,普通,2.4,0.48,38,100,32,20,1.1,327,3,21.36,1.08,2016-02-08 22:00
林園,高雄市,54,懸浮微粒,普通,4.6,0.45,36,71,45,22,1.6,23,3,24.61,2.59,2016-02-08 22:00
大寮,高雄市,56,懸浮微粒,普通,3,0.45,45,72,40,17,1.2,262,3,17.97,1.13,2016-02-08 22:00
鳳山,高雄市,70,懸浮微粒,普通,5.7,0.6,26,107,40,33,1.2,322,3,33.75,.72,2016-02-08 22:00
仁武,高雄市,66,懸浮微粒,普通,2.6,0.52,35,82,44,25,1.2,318,3,26.56,1.24,2016-02-08 22:00
橋頭,高雄市,64,懸浮微粒,普通,2.5,0.52,33,89,33,22,1.3,25,3,23.72,1.6,2016-02-08 22:00
美濃,高雄市,52,懸浮微粒,普通,1.5,0.43,33,49,36,11,0.6,64,3,12.2,.84,2016-02-08 22:00
臺南,臺南市,61,懸浮微粒,普通,3.2,0.56,39,71,32,19,1.6,42,3,20.45,1.3,2016-02-08 22:00
安南,臺南市,67,懸浮微粒,普通,2.8,0.39,40,89,33,11,0.5,39,3,11.68,.35,2016-02-08 22:00
善化,臺南市,66,懸浮微粒,普通,1.9,0.41,29,85,34,19,0.4,158,3,19.66,.44,2016-02-08 22:00
新營,臺南市,66,懸浮微粒,普通,3.6,0.45,40,84,37,18,1,23,3,18.97,.56,2016-02-08 22:00
嘉義,嘉義市,66,懸浮微粒,普通,4.8,1.14,5,99,45,46,0.5,182,3,55.14,9.27,2016-02-08 22:00
臺西,雲林縣,54,臭氧,普通,1.6,0.27,65,59,25,5.7,3.1,33,3,7.28,1.6,2016-02-08 22:00
朴子,嘉義縣,70,懸浮微粒,普通,2.1,0.4,49,88,36,13,0.9,27,3,13.58,.44,2016-02-08 22:00
新港,嘉義縣,64,懸浮微粒,普通,4.4,0.43,42,87,41,13,0.9,342,3,12.94,.3,2016-02-08 22:00
崙背,雲林縣,64,懸浮微粒,普通,4.4,0.51,31,83,42,19,1.2,48,4,19.55,.93,2016-02-08 22:00
斗六,雲林縣,62,懸浮微粒,普通,1.7,0.79,13,75,40,31,0.7,168,3,34.24,2.93,2016-02-08 22:00
南投,南投縣,59,懸浮微粒,普通,2.3,0.62,14,70,38,24,1.7,168,3,25.4,1.18,2016-02-08 22:00
二林,彰化縣,58,懸浮微粒,普通,3.6,0.46,40,75,36,14,0.7,63,3,15.65,1.55,2016-02-08 22:00
線西,彰化縣,58,懸浮微粒,普通,5.9,0.4,35,65,34,24,1.5,59,3,24.6,1.03,2016-02-08 22:00
彰化,彰化縣,60,懸浮微粒,普通,2.3,0.94,7.1,65,34,38,0.7,197,3,42.51,4.94,2016-02-08 22:00
西屯,臺中市,58,懸浮微粒,普通,0.2,0.5,29,72,35,25,0.5,42,3,25.79,.51,2016-02-08 22:00
忠明,臺中市,54,懸浮微粒,普通,1.8,0.78,11,68,35,46,1.5,193,3,49.08,2.85,2016-02-08 22:00
大里,臺中市,60,懸浮微粒,普通,2.1,0.66,20,60,29,29,1.1,106,3,32.35,3.17,2016-02-08 22:00
沙鹿,臺中市,56,懸浮微粒,普通,2.5,0.61,29,68,28,26,0.6,222,3,28.29,2.47,2016-02-08 22:00
豐原,臺中市,0,,,2.8,0.34,46,70,21,7.3,1.7,112,3,8.39,1.07,2016-02-08 22:00
三義,苗栗縣,57,懸浮微粒,普通,2.1,0.44,37,65,33,13,1,21,3,14.28,1.12,2016-02-08 22:00
苗栗,苗栗縣,68,懸浮微粒,普通,1.8,0.72,13,88,38,31,0.5,337,3,36.08,4.8,2016-02-08 22:00
頭份,苗栗縣,59,懸浮微粒,普通,2.9,0.64,18,77,40,31,1,126,3,32.77,1.97,2016-02-08 22:00
新竹,新竹市,55,懸浮微粒,普通,2,0.59,16,74,34,29,1.3,77,2,31.08,1.83,2016-02-08 22:00
竹東,新竹縣,60,懸浮微粒,普通,4.3,0.47,26,92,59,16,1.4,153,4,18.43,2.25,2016-02-08 22:00
湖口,新竹縣,61,懸浮微粒,普通,2.3,0.63,20,82,45,32,2,85,3,33.52,1.84,2016-02-08 22:00
龍潭,桃園市,60,懸浮微粒,普通,1.6,0.54,21,83,52,26,1.2,127,4,28.87,2.77,2016-02-08 22:00
觀音,桃園市,64,懸浮微粒,普通,3.6,0.45,23,84,23,29,1.9,91,2,29.77,1.06,2016-02-08 22:00
大園,桃園市,60,懸浮微粒,普通,4,0.49,6.1,74,33,53,1.4,116,3,69.35,16.53,2016-02-08 22:00
桃園,桃園市,54,懸浮微粒,普通,2.6,0.68,19,60,30,31,1.5,115,3,32.47,1.64,2016-02-08 22:00
