SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,58,懸浮微粒,普通,2.1,0.29,69,69,27,4.5,3.3,292,3,5.63,1.18,2016-05-25 16:00
關山,臺東縣,21,,良好,1.4,,25,17,5,1.4,1.8,236,1,1.8,.4,2016-05-25 16:00
馬公,澎湖縣,48,,良好,1.7,0.28,57,39,25,3.6,3,48,2,5.08,1.5,2016-05-25 16:00
金門,金門縣,52,懸浮微粒,普通,2,0.32,53,46,32,5.8,2.5,113,3,7.5,1.69,2016-05-25 16:00
馬祖,連江縣,78,懸浮微粒,普通,1.9,0.44,75,69,57,7.3,3,47,10,8.5,1.18,2016-05-25 16:00
埔里,南投縣,56,臭氧,普通,1,0.28,67,40,26,5.5,2.3,288,2,6.31,.84,2016-05-25 16:00
復興,高雄市,39,,良好,3.1,0.29,47,36,16,12,1.1,250,2,13.76,1.97,2016-05-25 16:00
永和,新北市,40,,良好,5.7,0.66,22,47,21,28,1.9,91,2,37.88,9.62,2016-05-25 16:00
竹山,南投縣,73,臭氧,普通,5.9,0.35,88,58,32,7.4,2.6,303,3,7.93,.55,2016-05-25 16:00
中壢,桃園市,0,,,3,0.72,26,62,11,23,1,162,,34.81,11.97,2016-05-25 16:00
三重,新北市,50,,良好,2.2,1.19,,56,34,32,,,3,61.63,29.33,2016-05-25 16:00
冬山,宜蘭縣,26,,良好,5,0.24,21,27,10,15,1.9,82,1,23.55,8.92,2016-05-25 16:00
宜蘭,宜蘭縣,29,,良好,1.4,0.23,35,28,10,6,2,130,1,7.49,1.52,2016-05-25 16:00
陽明,臺北市,43,,良好,1.4,0.25,52,30,24,4.2,,,2,4.9,.74,2016-05-25 16:00
花蓮,花蓮縣,26,,良好,1.8,0.34,29,34,11,11,1.4,300,1,12.41,1.36,2016-05-25 16:00
臺東,臺東縣,23,,良好,1.1,0.3,28,10,9,4.7,1.4,78,1,6.61,1.88,2016-05-25 16:00
恆春,屏東縣,0,,,,,40,8,,,,,,,,2016-05-25 16:00
潮州,屏東縣,39,,良好,2.1,0.17,44,26,12,2.1,2.4,225,2,3.1,.99,2016-05-25 16:00
屏東,屏東縣,51,臭氧,普通,7.8,0.38,62,49,30,13,2.9,183,3,14.8,1.87,2016-05-25 16:00
小港,高雄市,43,,良好,5.8,0.19,41,46,12,9.4,2.8,238,2,12.61,3.21,2016-05-25 16:00
前鎮,高雄市,40,,良好,2.7,0.2,48,31,11,10,1.4,274,2,13.24,3.14,2016-05-25 16:00
前金,高雄市,46,,良好,2.3,0.21,55,45,24,4.8,3.2,218,2,5.65,.88,2016-05-25 16:00
左營,高雄市,44,,良好,3.2,0.17,53,32,10,5.4,3.3,267,2,6.53,1.15,2016-05-25 16:00
楠梓,高雄市,50,,良好,2.8,0.25,56,39,28,5.1,3.3,272,2,6.29,1.17,2016-05-25 16:00
林園,高雄市,35,,良好,2.2,0.13,42,16,14,2.9,2.9,224,2,4.09,1.2,2016-05-25 16:00
大寮,高雄市,0,,,,,,,,,2.4,232,,,,2016-05-25 16:00
鳳山,高雄市,55,懸浮微粒,普通,3.2,0.42,46,54,31,14,2.9,264,3,17.27,2.79,2016-05-25 16:00
仁武,高雄市,43,,良好,3.6,0.23,52,31,10,11,2.7,247,2,13.55,2.73,2016-05-25 16:00
橋頭,高雄市,45,,良好,2.9,0.19,54,31,12,3.8,4.1,248,2,5.48,1.65,2016-05-25 16:00
美濃,高雄市,77,臭氧,普通,2.7,0.29,93,46,35,5.2,1.5,270,3,6.92,1.69,2016-05-25 16:00
臺南,臺南市,58,臭氧,普通,3,0.2,70,21,,6.5,2.7,246,2,7.34,.8,2016-05-25 16:00
安南,臺南市,55,臭氧,普通,1.7,0.18,66,48,20,1.7,3.9,305,2,2.22,.56,2016-05-25 16:00
善化,臺南市,50,,良好,2,0.21,60,32,23,4.7,1.8,304,2,5.83,1.09,2016-05-25 16:00
新營,臺南市,49,,良好,2,0.27,55,54,20,5.2,2.5,292,2,6.91,1.69,2016-05-25 16:00
嘉義,嘉義市,53,臭氧,普通,2.3,0.25,63,58,30,4.2,3.6,319,3,5.1,.92,2016-05-25 16:00
臺西,雲林縣,47,,良好,8,0.32,54,52,32,20,4,354,3,23.75,4.12,2016-05-25 16:00
