SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,52,懸浮微粒,普通,5.2,0.44,27,47,27,13,5.4,48,3,13.92,1.05,2016-01-31 02:00
關山,臺東縣,27,,良好,1.1,,32,11,5,2.3,1.9,53,1,3.33,1.01,2016-01-31 02:00
馬公,澎湖縣,34,,良好,0,0.32,41,23,21,3,8,82,2,3.15,.12,2016-01-31 02:00
金門,金門縣,32,,良好,1.5,0.39,38,15,10,4.7,3.4,58,2,5.81,1.08,2016-01-31 02:00
馬祖,連江縣,41,,良好,2.2,0.34,38,52,27,4.8,6.1,54,3,5.55,.8,2016-01-31 02:00
埔里,南投縣,29,,良好,0.5,0.15,16,23,9,3.3,1.5,84,2,4.28,1,2016-01-31 02:00
復興,高雄市,66,懸浮微粒,普通,1.9,0.57,4,67,39,24,1.2,106,6,27.3,3.77,2016-01-31 02:00
永和,新北市,28,,良好,1.2,0.34,33,25,16,10,1.5,112,1,12.81,2.74,2016-01-31 02:00
竹山,南投縣,52,懸浮微粒,普通,2.4,0.48,10,57,22,16,2.7,31,3,17.17,.75,2016-01-31 02:00
中壢,桃園市,48,,良好,2.2,0.42,34,59,17,12,1.6,88,2,14.49,2.59,2016-01-31 02:00
冬山,宜蘭縣,24,,良好,2.4,0.33,28,32,7,13,1.6,218,1,15.39,2.78,2016-01-31 02:00
宜蘭,宜蘭縣,27,,良好,1.2,0.31,32,31,14,3.5,1.7,290,1,4.58,1.05,2016-01-31 02:00
陽明,臺北市,36,,良好,1.2,0.24,44,9,4,2.1,,,1,2.24,.11,2016-01-31 02:00
花蓮,花蓮縣,23,,良好,1.2,0.35,28,9,8,7.8,1.3,288,1,9.1,1.35,2016-01-31 02:00
臺東,臺東縣,27,,良好,1.2,0.27,33,6,2,2.2,2.2,291,1,3.09,.88,2016-01-31 02:00
恆春,屏東縣,36,,良好,0.8,0.24,43,14,7,1.7,11,40,1,1.79,.13,2016-01-31 02:00
潮州,屏東縣,64,懸浮微粒,普通,1.7,0.48,6.4,95,47,16,1.2,48,5,18.21,1.74,2016-01-31 02:00
屏東,屏東縣,60,懸浮微粒,普通,2.1,0.43,7.4,61,31,16,0.8,43,4,17.18,1.06,2016-01-31 02:00
小港,高雄市,62,懸浮微粒,普通,2.2,0.54,4.8,56,47,23,1.9,50,5,25.63,2.21,2016-01-31 02:00
前鎮,高雄市,59,懸浮微粒,普通,1.5,0.56,4.3,56,29,24,1.9,46,3,26.89,2.91,2016-01-31 02:00
前金,高雄市,72,懸浮微粒,普通,1.9,0.51,6.3,79,41,23,2.9,21,5,25.12,1.73,2016-01-31 02:00
左營,高雄市,64,懸浮微粒,普通,2.1,0.49,5.9,72,39,22,2.8,81,5,22.72,.9,2016-01-31 02:00
楠梓,高雄市,72,懸浮微粒,普通,1.7,0.44,7.1,90,28,18,3.3,306,3,18.83,1.27,2016-01-31 02:00
林園,高雄市,51,懸浮微粒,普通,6.1,0.49,0.5,39,32,28,2.8,29,5,35.7,8.19,2016-01-31 02:00
大寮,高雄市,62,懸浮微粒,普通,4,0.51,1.3,83,55,28,2.1,288,7,37.82,10.07,2016-01-31 01:00
鳳山,高雄市,70,懸浮微粒,普通,4.8,0.4,2.6,79,42,24,1.3,352,4,28.75,4.28,2016-01-31 02:00
仁武,高雄市,68,懸浮微粒,普通,2,0.5,7.1,81,39,19,2.4,313,4,20.88,1.54,2016-01-31 02:00
橋頭,高雄市,66,懸浮微粒,普通,1.7,0.48,7.5,70,34,18,2.8,39,4,19.71,1.44,2016-01-31 02:00
美濃,高雄市,54,懸浮微粒,普通,0.8,0.45,6.4,44,30,11,0.5,347,3,11.38,.29,2016-01-31 02:00
臺南,臺南市,50,,良好,1.5,0.47,18,48,31,12,2.2,37,3,12.92,.96,2016-01-31 02:00
安南,臺南市,48,,良好,1.2,0.38,20,48,36,7.7,3.2,41,3,8.02,.31,2016-01-31 02:00
善化,臺南市,48,,良好,1.3,0.42,19,44,42,10,3.4,324,3,12.21,1.73,2016-01-31 02:00
新營,臺南市,54,懸浮微粒,普通,1.6,0.43,21,56,26,11,2.5,39,3,12.35,.98,2016-01-31 02:00
嘉義,嘉義市,51,懸浮微粒,普通,0.9,0.5,17,41,31,13,1.8,356,2,12.72,-.43,2016-01-31 02:00
臺西,雲林縣,37,,良好,6.2,0.42,24,35,24,17,10,31,2,17.84,1.13,2016-01-31 02:00
朴子,嘉義縣,55,懸浮微粒,普通,1.6,0.39,26,49,29,7.6,2.1,59,3,8.77,1.15,2016-01-31 02:00
新港,嘉義縣,50,,良好,1.2,0.39,26,49,24,7.6,3,27,2,8.41,.78,2016-01-31 02:00
