SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,38,,良好,2.4,0.12,30,37,14,2.7,4.3,237,1,4.63,1.96,2016-05-06 13:00
關山,臺東縣,20,,良好,0.9,,19,22,6,1.9,4.2,210,1,2.36,.51,2016-05-06 13:00
馬公,澎湖縣,17,,良好,1.6,0.24,21,10,6,6.6,2,171,1,10.86,4.25,2016-05-06 13:00
金門,金門縣,29,,良好,1.3,0.12,17,31,8,4.5,6.6,206,1,7.44,2.95,2016-05-06 13:00
馬祖,連江縣,43,,良好,2.4,0.14,34,33,20,3,5.1,201,3,5.75,2.77,2016-05-06 13:00
埔里,南投縣,31,,良好,0.9,0.18,37,19,11,3.4,2.6,301,2,5.05,1.69,2016-05-06 13:00
復興,高雄市,26,,良好,4.9,0.19,23,24,6,6.2,1.4,242,1,8.56,2.33,2016-05-06 13:00
永和,新北市,51,臭氧,普通,3.5,0.73,61,38,15,23,1.9,266,2,30.49,7.19,2016-05-06 13:00
竹山,南投縣,43,,良好,4.6,0.16,51,24,13,5.1,2.6,271,2,6.1,.97,2016-05-06 13:00
中壢,桃園市,51,懸浮微粒,普通,4.9,1.26,39,58,19,32,2.5,166,2,58.02,25.72,2016-05-06 13:00
三重,新北市,47,,良好,3.3,1.65,,61,22,56,,,2,106.46,50.55,2016-05-06 13:00
冬山,宜蘭縣,31,,良好,2.1,0.23,37,23,5,7.4,2.5,43,1,10.94,3.55,2016-05-06 13:00
宜蘭,宜蘭縣,30,,良好,1.6,0.2,36,27,10,2.9,2.6,44,1,4.34,1.47,2016-05-06 13:00
陽明,臺北市,40,,良好,2.2,0.19,48,16,10,4.3,,,2,5.89,1.59,2016-05-06 13:00
花蓮,花蓮縣,23,,良好,0.8,0.15,20,25,5,1.9,4.8,170,1,3.8,1.86,2016-05-06 13:00
臺東,臺東縣,13,,良好,,,13,16,5,,2.4,164,1,,,2016-05-06 13:00
恆春,屏東縣,20,,良好,0.8,0.07,18,20,2,1.6,4.7,205,1,5.34,3.74,2016-05-06 13:00
潮州,屏東縣,27,,良好,1.2,0.11,23,26,18,0,2.5,236,2,1.01,.99,2016-05-06 13:00
屏東,屏東縣,29,,良好,2.3,0.18,35,21,,4.1,2.7,194,,5.84,1.75,2016-05-06 13:00
小港,高雄市,37,,良好,4.5,0.16,15,23,1,13,3.1,224,1,29.41,16.08,2016-05-06 13:00
前鎮,高雄市,41,,良好,5.7,0.14,22,27,4,5.4,2.1,178,1,8.19,2.77,2016-05-06 13:00
前金,高雄市,33,,良好,,,19,26,0,,3.2,207,1,,,2016-05-06 13:00
左營,高雄市,29,,良好,2.1,0.16,24,17,0,4.6,2.7,218,2,6.33,1.79,2016-05-06 13:00
楠梓,高雄市,54,懸浮微粒,普通,2.8,0.19,26,52,16,5.7,3.8,267,2,8.32,2.67,2016-05-06 13:00
林園,高雄市,16,,良好,1.7,0.04,19,10,1,2.4,3.3,208,1,3.74,1.32,2016-05-06 13:00
大寮,高雄市,0,,,2.5,0.17,29,,0,4.1,2.3,226,1,5.16,1.08,2016-05-06 13:00
鳳山,高雄市,38,,良好,4.4,0.44,19,39,10,11,2.1,209,1,18.13,6.99,2016-05-06 13:00
仁武,高雄市,43,,良好,4.1,0.25,,,,11,3.6,227,1,15.95,5.3,2016-05-06 13:00
橋頭,高雄市,21,,良好,2.6,0.11,24,16,4,2.1,5.7,244,1,3.41,1.34,2016-05-06 13:00
美濃,高雄市,40,,良好,1.3,0.22,49,29,11,3.2,1.9,214,1,5.05,1.85,2016-05-06 13:00
臺南,臺南市,36,,良好,2.3,0.16,24,34,7,4.8,3.5,232,1,6.33,1.53,2016-05-06 13:00
安南,臺南市,30,,良好,2.1,0.16,26,25,10,-0.2,5,276,1,.14,.34,2016-05-06 13:00
善化,臺南市,37,,良好,2.9,0.21,44,33,21,7.8,3.7,245,2,9.33,1.52,2016-05-06 13:00
新營,臺南市,34,,良好,1.9,0.23,38,45,15,5.5,2.2,224,1,6.72,1.24,2016-05-06 13:00
嘉義,嘉義市,43,,良好,2.6,0.14,51,38,7,3.2,3.3,233,1,3.7,.48,2016-05-06 13:00
