"lineid","car","time","location"
"235067","255-BX","2016/08/23 19:47:22","新北市中和區新生街243號附近"
"221025","623-UM","2016/08/23 19:47:08","新北市汐止區福安街20巷36號附近"
"221008","129-UY","2016/08/23 19:47:17","新北市汐止區康寧街61巷31號附近"
"221038","297-VK","2016/08/23 19:47:04","新北市汐止區忠孝東路232號附近"
"221023","279-VK","2016/08/23 19:47:11","新北市汐止區汐萬路一段256巷1號附近"
"221021","299-VK","2016/08/23 19:47:16","新北市汐止區新台五路一段161號附近"
"221012","278-VK","2016/08/23 19:47:23","新北市汐止區保長路273巷4號附近"
"237005","AKY-6261","2016/08/23 19:47:15","新北市三峽區文化路137號附近"
"221036","130-UY","2016/08/23 19:47:20","新北市汐止區康寧街901號附近"
"221015","131-UY","2016/08/23 19:47:14","新北市汐止區汐萬路一段312號附近"
"221018","753-BX","2016/08/23 19:47:12","新北市汐止區汐萬路一段312號附近"
"220069","295-UM","2016/08/23 19:47:12","新北市板橋區縣民大道一段64巷2號附近"
"221032","280-BY","2016/08/23 19:47:20","新北市汐止區橫科路221巷19-1號附近"
"221010","269-BY","2016/08/23 19:47:22","新北市汐止區汐萬路二段9號附近"
