"lineid","car","time","location"
"235067","255-BX","2016/08/23 18:38:16","新北市中和區新生街44號附近"
"221025","623-UM","2016/08/23 18:38:27","新北市汐止區仁愛路90號附近"
"221038","297-VK","2016/08/23 18:38:15","新北市汐止區秀峰路5號附近"
"221031","353-TW","2016/08/23 18:38:21","新北市汐止區中興路31-3號附近"
"221023","279-VK","2016/08/23 18:38:17","新北市汐止區汐萬路一段256巷1號附近"
"221021","299-VK","2016/08/23 18:38:27","新北市汐止區復興路67號附近"
"221012","278-VK","2016/08/23 18:38:24","新北市汐止區國道一號9.2K附近"
"237005","AKY-6261","2016/08/23 18:38:26","新北市三峽區秀川街36號附近"
"221029","298-VK","2016/08/23 18:38:17","新北市汐止區樟樹一路133巷1號附近"
"221036","130-UY","2016/08/23 18:38:32","新北市汐止區水碓街1號附近"
"221015","131-UY","2016/08/23 18:38:27","新北市汐止區吉祥街26號附近"
"221035","622-UM","2016/08/23 18:38:22","新北市汐止區大同路二段266號附近"
"221018","753-BX","2016/08/23 18:28:58","新北市汐止區茄苳路224巷3弄8號附近"
"220069","295-UM","2016/08/23 18:31:33","新北市板橋區漢生東路129號附近(基地台定位)"
"221032","280-BY","2016/08/23 18:38:20","新北市汐止區民權街二段70號附近"
"221010","269-BY","2016/08/23 18:38:33","新北市汐止區汐萬路三段288號附近"
"221027","281-BY","2016/08/23 18:38:29","新北市汐止區大同路二段370號附近"
