"lineid","car","time","location"
"221025","623-UM","2016/08/23 20:17:12","新北市汐止區水源路二段42號附近"
"221008","129-UY","2016/08/23 20:17:10","新北市汐止區康寧街13號附近"
"221038","297-VK","2016/08/23 20:17:22","新北市汐止區大同路三段62巷1號附近"
"221031","353-TW","2016/08/23 20:17:08","新北市汐止區原興路60巷8-1號附近"
"221023","279-VK","2016/08/23 20:17:22","新北市汐止區汐萬路一段256巷1號附近"
"221021","299-VK","2016/08/23 20:17:17","新北市汐止區莊敬街123號附近"
"221012","278-VK","2016/08/23 20:16:06","新北市汐止區汐平路一段149號附近"
"237005","AKY-6261","2016/08/23 20:17:23","新北市三峽區三樹路98巷74弄91號附近"
"221036","130-UY","2016/08/23 20:17:06","新北市汐止區福安街59巷2號附近"
"221015","131-UY","2016/08/23 20:17:13","新北市汐止區建成路158號附近"
"221035","622-UM","2016/08/23 20:17:04","新北市汐止區長江街79巷7號附近"
"221018","753-BX","2016/08/23 20:02:00","新北市汐止區茄福街29號附近"
"220069","295-UM","2016/08/23 20:17:14","新北市板橋區大明街18-5號附近"
"221032","280-BY","2016/08/23 20:17:23","新北市汐止區民權街二段30號附近"
"221010","269-BY","2016/08/23 20:17:12","新北市汐止區八連路一段336號附近"
"221027","281-BY","2016/08/23 20:17:17","新北市汐止區大同路二段513號附近"
