"lineid","car","time","location"
"221025","623-UM","2016/08/23 17:47:15","新北市汐止區南興路8號附近"
"221008","129-UY","2016/08/23 17:47:10","新北市汐止區康寧街901號附近"
"221031","353-TW","2016/08/23 17:47:08","新北市汐止區康寧街901號附近"
"221023","279-VK","2016/08/23 17:47:06","新北市汐止區汐萬路一段256巷1號附近"
"221021","299-VK","2016/08/23 17:47:14","新北市汐止區汐萬路一段146號附近"
"221012","278-VK","2016/08/23 17:47:16","新北市汐止區康寧街901號附近"
"237005","AKY-6261","2016/08/23 17:47:19","新北市三峽區中山路459巷131號附近"
"221029","298-VK","2016/08/23 17:47:22","新北市汐止區汐萬路一段256巷3號附近"
"221036","130-UY","2016/08/23 17:47:16","新北市汐止區汐萬路一段204號附近"
"221015","131-UY","2016/08/23 17:47:26","新北市汐止區汐萬路一段312號附近"
"221035","622-UM","2016/08/23 17:47:12","新北市汐止區康寧街901號附近"
"221018","753-BX","2016/08/23 17:47:10","新北市汐止區忠孝東路341號附近"
"221032","280-BY","2016/08/23 17:46:54","新北市汐止區工建路161號附近"
"221010","269-BY","2016/08/23 17:47:16","新北市汐止區汐萬路二段97-1號附近"
"221027","281-BY","2016/08/23 17:47:07","新北市汐止區康寧街901號附近"
