SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,38,,良好,0.9,0.16,13,29,10,5.8,3.2,179,1,8.26,2.48,2016-05-29 01:00
關山,臺東縣,26,,良好,0.6,,7.2,22,8,3.7,0.6,216,1,5.13,1.39,2016-05-29 01:00
馬公,澎湖縣,28,,良好,11,0.09,14,11,6,9.1,3.2,168,2,12.78,3.69,2016-05-29 01:00
金門,金門縣,27,,良好,2,0.09,18,22,0,4.7,4.3,192,1,5.15,.47,2016-05-29 01:00
馬祖,連江縣,28,,良好,1.8,,19,22,13,3.9,5.7,209,1,4.5,.59,2016-05-29 01:00
埔里,南投縣,19,,良好,2,0.18,15,18,2,5.6,1.1,201,1,6.4,.78,2016-05-29 01:00
復興,高雄市,23,,良好,3.6,0.13,18,17,9,6.2,0.5,210,1,7.5,1.34,2016-05-29 01:00
永和,新北市,22,,良好,1.7,0.47,3.6,14,11,14,1.2,107,1,18.22,4.56,2016-05-29 01:00
竹山,南投縣,32,,良好,2.4,0.15,7.3,34,6,9.2,0.5,216,1,9.79,.58,2016-05-29 01:00
中壢,桃園市,43,,良好,4.1,0.4,9.9,41,14,12,1.2,179,2,19.41,7.04,2016-05-29 01:00
三重,新北市,49,,良好,5.1,1.59,,42,10,26,,,2,93.03,66.95,2016-05-29 01:00
冬山,宜蘭縣,19,,良好,1.5,0.12,13,16,,3.4,1,250,,5.14,1.72,2016-05-29 01:00
宜蘭,宜蘭縣,26,,良好,1.5,0.18,8,28,6,5.8,1.1,305,1,7.05,1.22,2016-05-29 01:00
花蓮,花蓮縣,27,,良好,2.6,0.29,4,30,7,16,0.8,301,1,19.39,3.1,2016-05-29 01:00
臺東,臺東縣,35,,良好,1.3,0.18,18,22,3,2.6,0.9,305,1,4.61,2.04,2016-05-29 01:00
恆春,屏東縣,22,,良好,0.9,0.07,24,21,0,2.1,3.7,258,,2.53,.4,2016-05-29 01:00
潮州,屏東縣,37,,良好,2.3,0.18,6,40,12,5.8,0.5,101,1,6.98,1.14,2016-05-29 01:00
屏東,屏東縣,29,,良好,2.3,0.29,9.4,21,16,13,1.1,54,2,13.51,.96,2016-05-29 01:00
