SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,51,懸浮微粒,普通,4.1,0.14,44,53,24,7.5,2.1,295,2,9.29,1.8,2016-05-08 14:00
關山,臺東縣,19,,良好,1,,18,16,5,0.7,4.5,215,1,2.33,1.61,2016-05-08 14:00
馬公,澎湖縣,20,,良好,1.3,0.08,24,11,12,2.6,2.2,272,1,3.55,.95,2016-05-08 14:00
金門,金門縣,0,,,2.8,,26,,18,,2.9,139,,,,2016-05-08 14:00
馬祖,連江縣,54,懸浮微粒,普通,1.7,0.24,49,77,41,2,2.2,191,3,2.61,.64,2016-05-08 14:00
埔里,南投縣,50,,良好,1,0.22,60,37,23,5.5,3.9,300,2,6.44,.99,2016-05-08 14:00
復興,高雄市,32,,良好,5.2,0.17,18,32,3,8.1,1.6,214,1,13.3,5.23,2016-05-08 14:00
永和,新北市,52,懸浮微粒,普通,10,0.65,61,60,39,23,2.1,87,3,26.48,3.9,2016-05-08 14:00
竹山,南投縣,44,,良好,2.6,0.16,53,42,26,5.1,3,293,2,6.01,.89,2016-05-08 14:00
中壢,桃園市,56,懸浮微粒,普通,2.7,0.48,49,77,37,14,1.4,146,3,17.94,4.01,2016-05-08 14:00
三重,新北市,0,,,2.5,0.72,,77,36,30,,,,46.46,16.85,2016-05-08 14:00
冬山,宜蘭縣,37,,良好,1.8,0.14,24,21,14,2.7,3.5,113,2,3.81,1.16,2016-05-08 14:00
宜蘭,宜蘭縣,35,,良好,1.6,0.18,24,29,14,3.7,3.5,98,2,4.96,1.31,2016-05-08 14:00
陽明,臺北市,47,,良好,3.2,0.19,57,26,26,4,,,3,4.61,.64,2016-05-08 14:00
花蓮,花蓮縣,22,,良好,0.8,0.13,17,21,9,0.9,3.5,172,,1.92,1,2016-05-08 14:00
臺東,臺東縣,15,,良好,1.5,0.28,15,18,5,3.5,2.5,194,1,6.12,2.58,2016-05-08 14:00
恆春,屏東縣,26,,良好,0.9,0.07,27,27,1,2.4,4.3,105,1,3.19,.82,2016-05-08 14:00
潮州,屏東縣,28,,良好,1.4,0.11,23,27,29,0.7,3.8,233,2,1.79,1.05,2016-05-08 14:00
屏東,屏東縣,27,,良好,1.4,0.16,24,20,7,4.5,3.5,216,2,6.15,1.68,2016-05-08 14:00
小港,高雄市,18,,良好,6.2,0.11,18,20,7,7.3,3.6,198,1,12.25,4.91,2016-05-08 14:00
前鎮,高雄市,27,,良好,5.6,0.12,17,20,5,9,3,172,1,15.32,6.33,2016-05-08 14:00
前金,高雄市,28,,良好,3.8,0.15,21,22,4,4.8,3.7,205,2,9.28,4.5,2016-05-08 14:00
左營,高雄市,34,,良好,-0.3,0.17,21,29,6,8,4,193,2,13.24,5.21,2016-05-08 14:00
楠梓,高雄市,49,,良好,5,0.27,23,61,10,11,4.1,195,2,16.11,5.47,2016-05-08 14:00
林園,高雄市,19,,良好,1.3,0.03,21,17,2,2.1,5.8,186,1,2.91,.8,2016-05-08 14:00
大寮,高雄市,0,,,4,0.19,24,,,2.1,2,226,,3.27,1.22,2016-05-08 14:00
鳳山,高雄市,36,,良好,11,0.56,19,33,13,13,2.4,251,2,20.38,6.93,2016-05-08 14:00
仁武,高雄市,45,,良好,6.2,0.28,25,50,2,7.7,3.1,178,1,11.01,3.31,2016-05-08 14:00
橋頭,高雄市,30,,良好,3,0.16,22,19,7,5.3,5.7,216,1,8.91,3.63,2016-05-08 14:00
美濃,高雄市,49,,良好,1.7,0.22,59,34,24,3.8,1.8,203,2,4.11,.28,2016-05-08 14:00
臺南,臺南市,46,,良好,1.7,0.1,24,40,6,3.4,4.7,233,2,5.18,1.81,2016-05-08 14:00
安南,臺南市,42,,良好,1.2,0.15,23,37,6,1.1,5.2,236,2,2.13,.98,2016-05-08 14:00
善化,臺南市,36,,良好,4.1,0.26,37,36,23,11,5.4,243,2,13.56,2.65,2016-05-08 14:00
新營,臺南市,49,,良好,3.8,0.31,59,60,21,7.2,1.9,246,2,8.4,1.24,2016-05-08 14:00
嘉義,嘉義市,53,臭氧,普通,3.7,0.3,63,51,23,9.2,3.6,295,2,11.63,2.45,2016-05-08 14:00
臺西,雲林縣,50,,良好,8.4,0.19,38,41,26,4.3,3.6,315,3,5.41,1.12,2016-05-08 14:00
朴子,嘉義縣,52,懸浮微粒,普通,3.8,0.24,46,59,33,6.7,3.8,247,3,8.3,1.64,2016-05-08 14:00
新港,嘉義縣,56,臭氧,普通,3.7,0.23,67,38,17,3.7,4.8,285,2,5.15,1.42,2016-05-08 14:00
崙背,雲林縣,41,,良好,3.5,0.15,49,33,32,5.1,2.9,303,3,6.9,1.79,2016-05-08 14:00
斗六,雲林縣,45,,良好,5.5,0.18,54,37,21,5.1,3.7,350,2,5.85,.76,2016-05-08 14:00
南投,南投縣,44,,良好,4.2,0.23,51,53,28,5.1,3.6,309,3,6.73,1.65,2016-05-08 14:00
二林,彰化縣,47,,良好,3.8,0.12,43,54,21,2.4,2.9,293,3,3.25,.85,2016-05-08 14:00
線西,彰化縣,52,懸浮微粒,普通,4.2,0.29,47,41,33,2.8,3,317,3,4.59,1.82,2016-05-08 14:00
彰化,彰化縣,51,懸浮微粒,普通,2.9,0.24,42,42,26,3.7,2.9,293,3,5.08,1.36,2016-05-08 14:00
西屯,臺中市,54,懸浮微粒,普通,11,0.45,35,59,37,12,3.3,298,4,16.38,4.18,2016-05-08 14:00
忠明,臺中市,50,,良好,7.7,0.37,39,59,33,11,3.4,305,3,14.3,3.22,2016-05-08 14:00
大里,臺中市,54,懸浮微粒,普通,3.7,0.22,50,65,43,5.3,4.7,284,3,7.96,2.71,2016-05-08 14:00
沙鹿,臺中市,54,懸浮微粒,普通,3.4,0.21,45,44,24,5.1,2.4,310,3,6.14,1.08,2016-05-08 14:00
豐原,臺中市,48,,良好,5.7,0.29,50,49,,9,3.3,302,,11.54,2.57,2016-05-08 14:00
三義,苗栗縣,52,懸浮微粒,普通,2.9,0.15,50,51,38,6,2.4,275,4,7.54,1.54,2016-05-08 14:00
苗栗,苗栗縣,54,懸浮微粒,普通,3.5,0.25,47,57,49,7.2,1.8,32,5,8.32,1.16,2016-05-08 14:00
頭份,苗栗縣,54,臭氧,普通,2.3,0.22,64,50,29,4.1,2,326,3,5.2,1.06,2016-05-08 14:00
新竹,新竹市,50,,良好,1.8,0.24,61,45,30,5.4,2.2,288,3,6.37,.97,2016-05-08 14:00
竹東,新竹縣,56,臭氧,普通,3.7,0.32,67,55,45,7.2,2.7,261,4,9.62,2.39,2016-05-08 14:00
