"lineid","car","time","location","longitude","latitude"
"222004","289-BY","2016/11/05 09:08:42","新北市深坑區王軍寮15號","121.614166666667","24.9827266666667"
"231008","188-VK","2016/11/05 09:08:41","新北市新店區廣興路165號","121.537056666667","24.90871"
"231007","189-VK","2016/11/05 09:08:29","新北市新店區新潭路三段215巷25號","121.508","24.904025"
"226002","7418-A5","2016/11/05 07:27:10","新北市平溪區望古里灰4號","121.762598333333","25.0305633333333"
"223006","022-BY","2016/11/05 09:08:38","新北市深坑區昇高坑路51-1號","121.630526666667","24.99421"
"223002","198-BX","2016/11/05 08:40:17","新北市石碇區小粗坑(潭邊里)9-2號","121.67883","24.9861766666667"
"223003","205-TH","2016/11/05 09:08:32","新北市石碇區蓬菜寮17號","121.649198333333","24.9720616666667"
"223008","406-TH","2016/11/05 08:55:31","新北市石碇區十八重溪69號","121.673425","25.0147666666667"
"223004","660-BX","2016/11/05 09:08:34","新北市石碇區碇坪路一段137號","121.674983333333","24.980925"
"223007","661-BX","2016/11/05 09:08:36","新北市石碇區碇南路二段鹿窟巷2號","121.6734","25.030075"
"227006","282-VK","2016/11/05 09:08:31","新北市雙溪區外柑里外柑腳23號","121.81339","25.0209633333333"
"253003","6232-TK","2016/11/05 09:08:44","新北市石門區內石門67-2號","121.575206666667","25.2554883333333"
"253001","6251-TK","2016/11/05 09:08:29","新北市石門區八甲40號","121.531998333333","25.269"
"253002","637-UY","2016/11/05 09:08:33","新北市石門區七股20-1號","121.551363333333","25.2672983333333"
"253004","8270-PC","2016/11/05 09:08:45","新北市石門區小坑40號","121.598796666667","25.2658966666667"
"251001","155-BY","2016/11/05 09:08:37","新北市淡水區崁頂105號","121.433693333333","25.2039233333333"
"252004","249-BX","2016/11/05 09:08:45","新北市三芝區店子里店子112-4號","121.510501666667","25.2096333333333"
"252007","AAC-283","2016/11/05 01:51:59","新北市三芝區埔坪里埔頭坑41號","121.504441666667","25.2644583333333"
"236011","165-UM","2016/11/05 09:08:45","新北市土城區中山路47號","121.420635","24.9631083333333"
"236002","339-SR","2016/11/05 09:08:36","新北市土城區明德路二段122號","121.444683333333","24.9843366666667"
"236006","498-BY","2016/11/05 09:08:44","新北市土城區承天路62巷8號","121.440871666667","24.9620366666667"
"239008","527-UM","2016/11/05 09:08:38","新北市鶯歌區西湖街249號","121.339123333333","24.9672716666667"
