"lineid","car","time","location"
"236053","AAC-216","2016/08/15 18:38:53","新北市土城區中華路一段37號附近"
"236020","401-BY","2016/08/15 18:38:54","新北市土城區延吉街262號附近"
"220083","286-VK","2016/08/15 18:38:51","新北市板橋區華東街1-9號附近"
"236062","915-UM","2016/08/15 18:38:54","新北市土城區延壽路75巷14號附近"
"220081","287-VK","2016/08/15 18:38:51","新北市板橋區華東街1-10號附近"
"220101","245-BX","2016/08/15 18:38:39","新北市板橋區民生路二段120號附近"
"236069","105-UM","2016/08/15 18:38:39","新北市土城區永豐路201號附近"
"235067","255-BX","2016/08/15 18:35:19","新北市中和區新生街112巷5號附近"
"221025","623-UM","2016/08/15 18:38:48","新北市汐止區仁愛路126號附近"
"221038","297-VK","2016/08/15 18:38:47","新北市汐止區忠孝東路202號附近"
"221031","353-TW","2016/08/15 18:38:49","新北市汐止區大同路一段302巷42號附近"
"221023","279-VK","2016/08/15 18:38:15","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/15 18:38:47","新北市汐止區新台五路一段177號附近"
"221012","278-VK","2016/08/15 18:38:49","新北市汐止區保長路147巷1號附近"
"237005","AKY-6261","2016/08/15 18:38:41","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/15 18:38:46","新北市汐止區樟樹一路131號附近"
"221036","130-UY","2016/08/15 18:38:49","新北市汐止區南昌街13號附近"
"221015","131-UY","2016/08/15 18:38:46","新北市汐止區鄉友街16號附近"
"220094","283-UM","2016/08/15 18:38:44","新北市板橋區八里新店快速公路附近"
"221035","622-UM","2016/08/15 18:38:54","新北市汐止區大同路126號附近"
"236048","913-UM","2016/08/15 18:38:41","新北市土城區明德路一段28號附近"
"238015","755-BX","2016/08/15 18:38:21","新北市樹林區大安路576號附近"
"238021","311-TH","2016/08/15 18:38:40","新北市樹林區中山路三段206-1號附近"
"236030","253-BX","2016/08/15 18:38:37","新北市土城區福仁街54號附近"
"236036","271-VK","2016/08/15 18:36:08","新北市土城區明德路一段287巷12號附近"
"238025","303-VK","2016/08/15 18:38:41","新北市樹林區中山路三段153-2號附近"
"236014","270-VK","2016/08/15 18:38:47","新北市土城區清水路234巷15弄2號附近"
"220068","013-TV","2016/08/15 18:38:48","新北市板橋區八里新店快速公路附近"
"220088","145-RM","2016/08/15 18:38:50","新北市板橋區八里新店快速公路附近"
"220055","827-TW","2016/08/15 18:38:45","新北市板橋區八里新店快速公路附近"
"238018","571-TV","2016/08/15 18:38:40","新北市樹林區樹新路36-1號附近"
"220082","806-UM","2016/08/15 18:38:47","新北市板橋區華東街1-10號附近"
"220080","200-UY","2016/08/15 18:38:38","新北市板橋區華東街1-10號附近"
"220086","073-UY","2016/08/15 18:38:49","新北市板橋區華東街302號附近"
"220061","293-UM","2016/08/15 18:38:50","新北市板橋區八里新店快速公路附近"
"236042","107-UM","2016/08/15 18:38:56","新北市土城區學成路89號附近"
"220074","895-R6","2016/08/15 18:38:46","新北市板橋區華東街1-9號附近"
"238020","268-VK","2016/08/15 18:38:18","桃園市龜山區宏慶街34巷16號附近"
"236026","269-VK","2016/08/15 18:38:41","新北市土城區千歲路26號附近"
"238026","172-UY","2016/08/15 18:38:51","新北市樹林區育德街78-1號附近"
"238019","599-UM","2016/08/15 18:38:45","新北市樹林區中華路190-18號附近"
"236078","166-UM","2016/08/15 18:38:53","新北市土城區中央路四段52巷4號附近"
"238023","601-UM","2016/08/15 18:38:52","新北市樹林區三福街114號附近"
"238016","169-UY","2016/08/15 18:38:44","新北市樹林區文化街28號附近"
"236058","912-UM","2016/08/15 18:38:49","新北市土城區中央路四段45-1號附近"
"221018","753-BX","2016/08/15 18:28:09","新北市汐止區茄苳路213號附近"
"220079","145-BY","2016/08/15 18:38:36","新北市板橋區台65附近"
"220056","276-BY","2016/08/15 18:38:47","新北市板橋區四川路一段281號附近"
"220091","637-BX","2016/08/15 18:38:48","新北市板橋區民生路二段161巷1號附近"
"220075","297-UM","2016/08/15 18:38:37","新北市板橋區華東街1-9號附近"
"220072","461-BY","2016/08/15 18:38:40","新北市板橋區華東街1-9號附近"
"221032","280-BY","2016/08/15 18:38:40","新北市汐止區福山街60巷13弄3號附近"
"221010","269-BY","2016/08/15 18:38:48","新北市汐止區汐萬路三段252巷6號附近"
"220070","AAC-253","2016/08/15 18:38:56","新北市板橋區漢生東路129號附近(基地台定位)"
"221027","281-BY","2016/08/15 18:38:42","新北市汐止區和平街67號附近"
"220035","560-BX","2016/08/15 18:38:50","新北市板橋區南雅南路二段90號附近"
"220073","985-R7","2016/08/15 18:38:47","新北市板橋區華東街1-10號附近"
"220077","687-BX","2016/08/15 18:38:42","新北市板橋區華東街1-10號附近"
