"lineid","car","time","location"
"220039","288-VK","2016/08/15 14:08:43","新北市板橋區四維路269巷11號附近"
"236052","AAC-216","2016/08/15 14:06:55","新北市土城區中央路二段280號附近"
"236016","401-BY","2016/08/15 14:08:55","新北市土城區明德路一段398號附近"
"220031","286-VK","2016/08/15 14:08:56","新北市板橋區大觀路一段38巷2號附近"
"236060","915-UM","2016/08/15 14:08:45","新北市土城區員林街71巷3號附近"
"220029","287-VK","2016/08/15 14:08:10","新北市板橋區光華街21號附近"
"220050","245-BX","2016/08/15 14:07:48","新北市板橋區縣民大道三段附近"
"220038","487-VK","2016/08/15 14:08:46","新北市板橋區文化路二段516號附近"
"236064","105-UM","2016/08/15 14:08:44","新北市土城區明德路一段128巷2號附近"
"220001","285-VK","2016/08/15 14:08:51","新北市板橋區懷仁街24巷24號附近"
"235031","255-BX","2016/08/15 14:08:54","新北市中和區新生街132號附近"
"220032","209-TC","2016/08/15 14:06:29","新北市板橋區龍興街65巷9號附近"
"220045","831-TW","2016/08/15 14:08:45","新北市板橋區雙十路二段47巷1號附近"
"220043","283-UM","2016/08/15 14:08:43","新北市板橋區民生路三段128號附近"
"220105","075-UY","2016/08/15 14:08:54","新北市板橋區雙十路三段10巷29號附近"
"220017","258-TC","2016/08/15 14:08:48","新北市板橋區華興街73-1號附近"
"220014","829-TW","2016/08/15 14:08:46","新北市板橋區長安街287號附近"
"236044","913-UM","2016/08/15 14:08:51","新北市土城區明德路一段398號附近"
"236028","253-BX","2016/08/15 14:08:42","新北市土城區城林路6巷80號附近"
"236032","271-VK","2016/08/15 14:08:57","新北市土城區學士路123號附近"
"236012","270-VK","2016/08/15 14:08:39","新北市土城區學府路一段145號附近"
"220016","013-TV","2016/08/15 14:08:51","新北市板橋區翠華街6巷35號附近"
"220037","145-RM","2016/08/15 13:59:27","新北市板橋區莒光路64號附近"
"220003","827-TW","2016/08/15 14:08:36","新北市板橋區新民街4巷2弄2-1號附近"
"220013","072-UY","2016/08/15 14:08:56","新北市板橋區民族路247巷7弄44號附近"
"220030","806-UM","2016/08/15 14:08:45","新北市板橋區溪北路6號附近"
"220028","200-UY","2016/08/15 14:06:17","新北市板橋區大觀路二段文和巷67號附近"
"220034","073-UY","2016/08/15 14:08:46","新北市板橋區中正路236巷46號附近"
"220009","293-UM","2016/08/15 14:08:48","新北市板橋區中山路二段311號附近"
"236040","107-UM","2016/08/15 14:08:48","新北市土城區裕生路82巷2號附近"
"220051","830-TW","2016/08/15 14:08:56","新北市板橋區萬板路810-1號附近"
"220022","895-R6","2016/08/15 14:08:46","新北市板橋區光華街1巷1號附近"
"220019","303-R5","2016/08/15 14:08:56","新北市板橋區忠孝路136號附近"
"236024","269-VK","2016/08/15 14:08:52","新北市土城區國道三號41.7K附近"
"236074","166-UM","2016/08/15 14:08:56","新北市土城區永寧路32巷15號附近"
"236056","912-UM","2016/08/15 14:08:53","新北市土城區中興路1號附近"
"220002","741-BX","2016/08/15 14:08:40","新北市板橋區重慶路93巷45號附近"
"220041","307-R5","2016/08/15 14:08:46","新北市板橋區文化路一段322-1號附近"
"220036","146-RM","2016/08/15 14:08:43","新北市板橋區文化路二段92-1號附近"
"220027","145-BY","2016/08/15 14:08:56","新北市板橋區民權路260巷52號附近"
"220004","276-BY","2016/08/15 14:08:44","新北市板橋區信義路74巷1弄1號附近"
"220040","637-BX","2016/08/15 14:08:41","新北市板橋區縣民大道三段233巷1號附近"
"220023","297-UM","2016/08/15 14:07:07","新北市板橋區大仁街108-2號附近"
"220047","317-R6","2016/08/15 14:08:48","新北市板橋區四維路103巷23號附近"
"220011","609-BX","2016/08/15 14:08:50","新北市板橋區三民路二段72號附近"
"220052","561-BX","2016/08/15 14:08:53","新北市板橋區介壽街84巷48號附近"
"220020","461-BY","2016/08/15 14:08:53","新北市板橋區篤行路二段9-3號附近"
"220046","AAC-210","2016/08/15 14:08:47","新北市板橋區英士路76號附近"
"220018","AAC-253","2016/08/15 14:08:24","新北市板橋區四川路一段349號附近"
"220104","560-BX","2016/08/15 14:08:42","新北市板橋區中正路375巷48號附近"
"220021","985-R7","2016/08/15 14:08:48","新北市板橋區民權路215號附近"
"220042","689-BX","2016/08/15 14:08:44","新北市板橋區民生路三段13巷1號附近"
"220025","687-BX","2016/08/15 14:01:27","新北市板橋區龍興街65巷6號附近"
"220010","305-R5","2016/08/15 14:08:52","新北市板橋區三民路二段居仁巷1弄18號附近"
"220005","686-BX","2016/08/15 14:08:52","新北市板橋區重慶路78號附近"
