"lineid","car","time","location"
"236053","AAC-216","2016/08/15 17:47:57","新北市土城區城林路6巷80號附近"
"236020","401-BY","2016/08/15 17:47:57","新北市土城區城林路6巷80號附近"
"236069","105-UM","2016/08/15 17:47:43","新北市土城區城林路6巷80號附近"
"221025","623-UM","2016/08/15 17:47:56","新北市汐止區康寧街901號附近"
"221008","129-UY","2016/08/15 17:47:59","新北市汐止區康寧街901號附近"
"221038","297-VK","2016/08/15 17:47:45","新北市汐止區汐萬路一段312號附近"
"221031","353-TW","2016/08/15 17:47:54","新北市汐止區康寧街901號附近"
"221023","279-VK","2016/08/15 17:47:43","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/15 17:47:40","新北市汐止區汐萬路一段7號附近"
"221012","278-VK","2016/08/15 17:47:39","新北市汐止區康寧街901號附近"
"237005","AKY-6261","2016/08/15 17:47:54","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/15 17:47:49","新北市汐止區汐萬路一段256巷3號附近"
"221036","130-UY","2016/08/15 17:47:53","新北市汐止區汐萬路一段213號附近"
"221015","131-UY","2016/08/15 17:47:44","新北市汐止區汐萬路一段312號附近"
"221035","622-UM","2016/08/15 17:47:44","新北市汐止區康寧街901號附近"
"238022","312-TH","2016/08/15 17:47:52","新北市樹林區太元街33號附近"
"236048","913-UM","2016/08/15 17:47:58","新北市土城區城林路6巷80號附近"
"238015","755-BX","2016/08/15 17:47:56","新北市樹林區樹德街136巷43號附近"
"238021","311-TH","2016/08/15 17:47:51","新北市樹林區柑園街一段196號附近"
"238014","282-BY","2016/08/15 17:47:47","新北市樹林區保安街一段338號附近"
"236036","271-VK","2016/08/15 17:47:52","新北市土城區城林路6巷80號附近"
"238025","303-VK","2016/08/15 17:47:41","新北市樹林區三俊街72-1號附近"
"236014","270-VK","2016/08/15 17:47:39","新北市土城區城林路6巷57號附近"
"238018","571-TV","2016/08/15 17:47:39","新北市樹林區鎮前街168號附近"
"238024","5061-A6","2016/08/15 17:47:48","新北市樹林區八德街1018號附近"
"238020","268-VK","2016/08/15 17:47:41","新北市樹林區俊英街168-3號附近"
"236026","269-VK","2016/08/15 17:47:58","新北市土城區中華路二段2號附近"
"238026","172-UY","2016/08/15 17:47:52","新北市樹林區新興街19巷36弄20號附近"
"238019","599-UM","2016/08/15 17:47:41","新北市樹林區太順街21號附近"
"238017","283-BY","2016/08/15 17:47:51","新北市樹林區中正路464號附近"
"236078","166-UM","2016/08/15 17:47:59","新北市土城區中央路三段60-1號附近"
"238023","601-UM","2016/08/15 17:47:55","新北市樹林區三福街114號附近"
"238016","169-UY","2016/08/15 17:47:47","新北市樹林區復興路274號附近"
"236058","912-UM","2016/08/15 17:47:55","新北市土城區城林路6巷80號附近"
"221018","753-BX","2016/08/15 17:47:58","新北市汐止區忠孝東路384號附近"
"221032","280-BY","2016/08/15 17:47:50","新北市汐止區大同路一段160號附近"
"221010","269-BY","2016/08/15 17:47:50","新北市汐止區汐萬路一段418巷1弄1號附近"
"221027","281-BY","2016/08/15 17:47:58","新北市汐止區康寧街901號附近"
