"lineid","car","time","location"
"220090","288-VK","2016/08/15 19:17:29","新北市板橋區四維路337號附近"
"236053","AAC-216","2016/08/15 19:17:35","新北市土城區學府路一段276號附近"
"236020","401-BY","2016/08/15 19:17:43","新北市土城區峰廷街18號附近"
"220083","286-VK","2016/08/15 19:17:04","新北市板橋區龍興街99巷11-2號附近"
"236062","915-UM","2016/08/15 19:16:48","新北市土城區明峰街55號附近"
"220081","287-VK","2016/08/15 19:17:34","新北市板橋區南雅西路二段67號附近"
"220101","245-BX","2016/08/15 19:16:57","新北市板橋區莊敬路231號附近"
"220089","487-VK","2016/08/15 19:17:41","新北市板橋區文化路二段15號附近"
"236069","105-UM","2016/08/15 19:17:41","新北市土城區中華路一段7號附近"
"220053","285-VK","2016/08/15 19:17:47","新北市板橋區永豐街146號附近"
"235067","255-BX","2016/08/15 19:17:36","新北市中和區新生街176巷1號附近"
"221025","623-UM","2016/08/15 19:17:47","新北市汐止區康寧街901號附近"
"221008","129-UY","2016/08/15 19:17:41","新北市汐止區康寧街378號附近"
"221031","353-TW","2016/08/15 19:17:33","新北市汐止區福德三路133號附近"
"221023","279-VK","2016/08/15 18:58:08","新北市汐止區康寧街901號附近"
"220084","209-TC","2016/08/15 19:17:33","新北市板橋區溪崑一街24號附近"
"237005","AKY-6261","2016/08/15 19:17:40","新北市三峽區中山路459巷135號附近"
"220096","831-TW","2016/08/15 19:17:23","新北市板橋區大同街22號附近"
"220094","283-UM","2016/08/15 19:13:49","新北市板橋區長江路二段96號附近"
"220106","075-UY","2016/08/15 19:15:09","新北市板橋區長江路二段320號附近"
"220069","258-TC","2016/08/15 19:17:46","新北市板橋區四川路一段116號附近"
"220067","829-TW","2016/08/15 19:17:49","新北市板橋區長安街138巷1弄118號附近"
"236048","913-UM","2016/08/15 19:17:32","新北市土城區明德路一段398-1號附近"
"238025","303-VK","2016/08/15 19:17:39","新北市樹林區中山路二段219號附近"
"236014","270-VK","2016/08/15 19:17:25","新北市土城區學府路一段23巷25弄7號附近"
"220068","013-TV","2016/08/15 19:17:32","新北市板橋區翠華街6巷54號附近"
"220088","145-RM","2016/08/15 19:15:18","新北市板橋區雙十路一段3號附近"
"220055","827-TW","2016/08/15 19:17:43","新北市板橋區館前東路156巷50號附近"
"238018","571-TV","2016/08/15 19:17:45","新北市樹林區中華路118巷8號附近"
"220082","806-UM","2016/08/15 19:17:37","新北市板橋區溪崑二街48號附近"
"220080","200-UY","2016/08/15 19:12:58","新北市板橋區大觀路二段19巷113號附近"
"220086","073-UY","2016/08/15 19:17:38","新北市板橋區中正路250巷33號附近"
"220061","293-UM","2016/08/15 19:17:37","新北市板橋區中山路二段318巷20弄16號附近"
"236042","107-UM","2016/08/15 19:17:38","新北市土城區學府路一段276號附近"
"220102","830-TW","2016/08/15 19:17:39","新北市板橋區文聖街194號附近"
"220074","895-R6","2016/08/15 19:17:12","新北市板橋區文昌街2號附近"
"220071","303-R5","2016/08/15 19:17:32","新北市板橋區重慶路353巷1號附近"
"238020","268-VK","2016/08/15 19:17:39","新北市樹林區俊英街219巷23號附近"
"236026","269-VK","2016/08/15 19:17:34","新北市土城區中正路67巷27號附近"
"238026","172-UY","2016/08/15 19:17:48","新北市樹林區佳園路一段43號附近"
"238019","599-UM","2016/08/15 19:17:39","新北市樹林區鎮前街347巷1弄26號附近"
"236078","166-UM","2016/08/15 19:12:23","新北市土城區龍泉路39-1號附近"
"238023","601-UM","2016/08/15 19:17:39","新北市樹林區大慶街45號附近"
"238016","169-UY","2016/08/15 19:17:31","新北市樹林區備前街50號附近"
"236058","912-UM","2016/08/15 19:17:49","新北市土城區學士路123號附近"
"220054","741-BX","2016/08/15 19:17:36","新北市板橋區重慶路71-3號附近"
"220092","307-R5","2016/08/15 19:06:21","新北市板橋區文化路二段254號附近"
"220087","146-RM","2016/08/15 19:17:41","新北市板橋區民生路二段188號附近"
"220079","145-BY","2016/08/15 19:17:36","新北市板橋區民權路302巷19號附近"
"220056","276-BY","2016/08/15 19:17:33","新北市板橋區信義路200號附近"
"220091","637-BX","2016/08/15 19:17:36","新北市板橋區文聖街145號附近"
"220075","297-UM","2016/08/15 19:17:42","新北市板橋區南雅西路一段10巷14號附近"
"220098","317-R6","2016/08/15 19:17:31","新北市板橋區四維路115-3號附近"
"220063","609-BX","2016/08/15 19:17:48","新北市板橋區三民路二段146號附近"
"220103","561-BX","2016/08/15 19:17:25","新北市板橋區介壽街84巷12號附近"
"220072","461-BY","2016/08/15 19:15:24","新北市板橋區金門街369巷30號附近"
"220097","AAC-210","2016/08/15 19:17:39","新北市板橋區漢生西路89巷5弄2號附近"
"221010","269-BY","2016/08/15 19:17:31","新北市汐止區康寧街901號附近"
"220070","AAC-253","2016/08/15 19:17:43","新北市板橋區四川路一段286巷1弄1-3號附近"
"220035","560-BX","2016/08/15 19:17:12","新北市板橋區中正路387號附近"
"220073","985-R7","2016/08/15 19:17:48","新北市板橋區中正路401號附近"
"220093","689-BX","2016/08/15 19:17:41","新北市板橋區漢生西路117號附近"
"220077","687-BX","2016/08/15 19:17:49","新北市板橋區大觀路一段28巷20號附近"
"220062","305-R5","2016/08/15 19:16:40","新北市板橋區三民路二段居仁巷2弄15號附近"
"220057","686-BX","2016/08/15 19:17:34","新北市板橋區重慶路293-1號附近"
