"lineid","car","time","location"
"220039","288-VK","2016/08/15 13:38:46","新北市板橋區文化路一段435巷31弄20號附近(基地台定位)"
"236016","401-BY","2016/08/15 13:38:40","新北市土城區城林路6巷80號附近"
"220029","287-VK","2016/08/15 13:38:41","新北市板橋區華東街1-10號附近"
"220050","245-BX","2016/08/15 13:38:45","新北市板橋區民生路二段161巷1號附近"
"220038","487-VK","2016/08/15 13:38:53","新北市板橋區八里新店快速公路附近"
"236064","105-UM","2016/08/15 13:38:38","新北市土城區城林路6巷80號附近"
"235031","255-BX","2016/08/15 13:38:56","新北市中和區新生街248號附近"
"220032","209-TC","2016/08/15 13:38:44","新北市板橋區華東街1-9號附近"
"220043","283-UM","2016/08/15 13:38:53","新北市板橋區民生路二段120號附近"
"220105","075-UY","2016/08/15 13:38:51","新北市板橋區民生路二段161巷7號附近"
"220017","258-TC","2016/08/15 13:33:53","新北市板橋區民生路二段36-1號附近"
"236028","253-BX","2016/08/15 13:38:55","新北市土城區城林路6巷80號附近"
"236032","271-VK","2016/08/15 13:38:54","新北市土城區城林路6巷80號附近"
"236012","270-VK","2016/08/15 13:38:55","新北市土城區城林路6巷80號附近"
"220016","013-TV","2016/08/15 13:38:43","新北市板橋區民生路二段22號附近"
"220037","145-RM","2016/08/15 13:38:46","新北市板橋區八里新店快速公路附近"
"220003","827-TW","2016/08/15 13:38:53","新北市板橋區民生路二段36-1號附近"
"220013","072-UY","2016/08/15 13:38:48","新北市板橋區八里新店快速公路附近"
"220030","806-UM","2016/08/15 13:38:48","新北市板橋區華東街1-10號附近"
"220028","200-UY","2016/08/15 13:38:49","新北市板橋區華東街1-9號附近"
"220034","073-UY","2016/08/15 13:38:39","新北市板橋區南雅西路一段122號附近"
"220009","293-UM","2016/08/15 13:38:54","新北市板橋區民生路二段36-1號附近"
"236040","107-UM","2016/08/15 13:38:41","新北市土城區城林路6巷80號附近"
"220022","895-R6","2016/08/15 13:38:52","新北市板橋區館前西路127號附近"
"220002","741-BX","2016/08/15 13:38:54","新北市板橋區民生路二段22號附近"
"220041","307-R5","2016/08/15 13:38:17","新北市板橋區民生路二段161巷1號附近"
"220036","146-RM","2016/08/15 13:38:55","新北市板橋區民生路二段161巷1號附近"
"220004","276-BY","2016/08/15 13:38:51","新北市板橋區四川路二段61號附近"
"220023","297-UM","2016/08/15 13:38:51","新北市板橋區華東街1-9號附近"
"220047","317-R6","2016/08/15 13:38:37","新北市板橋區民生路二段120號附近"
"220011","609-BX","2016/08/15 13:38:49","新北市板橋區民生路二段56-1號附近"
"220020","461-BY","2016/08/15 13:38:36","新北市板橋區華東街1-9號附近"
"220046","AAC-210","2016/08/15 13:38:38","新北市板橋區文化路一段435巷31弄20號附近(基地台定位)"
"220104","560-BX","2016/08/15 13:38:55","新北市板橋區南雅西路一段53巷10號附近"
"220021","985-R7","2016/08/15 13:38:43","新北市板橋區華東街1-10號附近"
"220042","689-BX","2016/08/15 13:38:45","新北市板橋區八里新店快速公路附近"
"220025","687-BX","2016/08/15 13:38:51","新北市板橋區華東街1-10號附近"
"220005","686-BX","2016/08/15 13:38:31","新北市板橋區中山路二段89巷7弄15號附近"
