"lineid","car","time","location"
"220039","288-VK","2016/08/15 15:08:38","新北市板橋區幸福路32巷2弄31號附近"
"236052","AAC-216","2016/08/15 15:08:25","新北市土城區學府路一段260號附近"
"236016","401-BY","2016/08/15 15:08:45","新北市土城區延峰街36巷8號附近"
"220031","286-VK","2016/08/15 15:08:34","新北市板橋區僑中二街12巷8號附近"
"236060","915-UM","2016/08/15 15:08:42","新北市土城區金城路三段93巷26號附近"
"220029","287-VK","2016/08/15 15:08:40","新北市板橋區僑中一街80巷10弄2號附近"
"220050","245-BX","2016/08/15 15:04:36","新北市板橋區雙十路二段47巷9號附近"
"220038","487-VK","2016/08/15 15:08:27","新北市板橋區互助街11號附近"
"236064","105-UM","2016/08/15 15:08:15","新北市土城區裕民路54號附近"
"220001","285-VK","2016/08/15 15:08:23","新北市板橋區永豐街133號附近"
"220032","209-TC","2016/08/15 15:08:33","新北市板橋區滿平街2巷21號附近"
"220017","258-TC","2016/08/15 15:08:49","新北市板橋區大明街17號附近"
"238009","312-TH","2016/08/15 15:08:36","新北市樹林區育德街78-1號附近"
"220014","829-TW","2016/08/15 15:08:34","新北市板橋區中山路一段208號附近"
"236044","913-UM","2016/08/15 15:08:46","新北市土城區清水路22號附近"
"238002","755-BX","2016/08/15 15:08:44","新北市樹林區育德街78-1號附近"
"238008","311-TH","2016/08/15 15:07:54","新北市樹林區八德街1160號附近"
"236028","253-BX","2016/08/15 15:08:38","新北市土城區中央路二段54號附近"
"238001","282-BY","2016/08/15 15:08:24","新北市樹林區育德街78號附近"
"236032","271-VK","2016/08/15 15:08:40","新北市土城區清水路137號附近"
"238012","303-VK","2016/08/15 15:08:35","新北市樹林區育德街78-1號附近"
"236012","270-VK","2016/08/15 15:08:45","新北市土城區學府路一段37巷12號附近"
"220016","013-TV","2016/08/15 15:08:46","新北市板橋區中山路二段408號附近"
"220037","145-RM","2016/08/15 15:08:40","新北市板橋區懷德街181巷3號附近"
"238005","571-TV","2016/08/15 15:08:49","新北市樹林區育德街78-1號附近"
"220013","072-UY","2016/08/15 15:08:32","新北市板橋區民族路276巷3弄1號附近"
"238011","5061-A6","2016/08/15 15:08:46","新北市樹林區鎮前街160號附近"
"220028","200-UY","2016/08/15 14:49:42","新北市板橋區大觀路二段37巷284號附近"
"220009","293-UM","2016/08/15 15:08:36","新北市板橋區中山路一段161號附近"
"236040","107-UM","2016/08/15 15:08:40","新北市土城區裕民路187號附近"
"220051","830-TW","2016/08/15 15:08:40","新北市板橋區民治街135號附近"
"220022","895-R6","2016/08/15 15:08:39","新北市板橋區府中路30號附近"
"220019","303-R5","2016/08/15 15:08:33","新北市板橋區和平路174巷41號附近"
"238007","268-VK","2016/08/15 15:08:34","新北市樹林區育德街78-1號附近"
"236024","269-VK","2016/08/15 15:08:31","新北市土城區中正路43號附近"
"238013","172-UY","2016/08/15 15:08:23","新北市樹林區育德街78-1號附近"
"238006","599-UM","2016/08/15 15:08:32","新北市樹林區育德街78-1號附近"
"238004","283-BY","2016/08/15 15:08:44","新北市樹林區育德街78-1號附近"
"236074","166-UM","2016/08/15 14:55:10","新北市土城區中央路四段125巷2弄6號附近"
"238010","601-UM","2016/08/15 15:08:50","新北市樹林區育德街78-1號附近"
"238003","169-UY","2016/08/15 15:08:23","新北市樹林區育德街78-1號附近"
"236056","912-UM","2016/08/15 15:08:42","新北市土城區金城路二段182號附近"
"220002","741-BX","2016/08/15 15:08:31","新北市板橋區忠孝路忠義巷14弄1號附近"
"220041","307-R5","2016/08/15 15:08:42","新北市板橋區裕民街128巷1號附近"
"220023","297-UM","2016/08/15 15:03:16","新北市板橋區金華街10巷121號附近"
"220047","317-R6","2016/08/15 15:08:49","新北市板橋區新海路72巷5弄41號附近"
"220011","609-BX","2016/08/15 15:08:33","新北市板橋區中山路二段387號附近"
"220052","561-BX","2016/08/15 15:08:32","新北市板橋區陽明街48號附近"
"220020","461-BY","2016/08/15 15:08:38","新北市板橋區篤行路二段31巷11號附近"
"220046","AAC-210","2016/08/15 15:08:47","新北市板橋區光正街9巷22弄8號附近"
"220018","AAC-253","2016/08/15 15:08:32","新北市板橋區實踐路82號附近"
"220042","689-BX","2016/08/15 15:08:42","新北市板橋區長江路二段216號附近"
"220010","305-R5","2016/08/15 15:08:39","新北市板橋區三民路一段129-2號附近"
"220005","686-BX","2016/08/15 15:08:37","新北市板橋區四川路二段36號附近"
