"lineid","car","time","location"
"238009","312-TH","2016/08/15 16:08:49","新北市樹林區太平路150巷21號附近"
"238002","755-BX","2016/08/15 16:08:38","新北市樹林區文德街3巷3號附近"
"238008","311-TH","2016/08/15 16:08:35","新北市樹林區西圳街二段35號附近"
"238001","282-BY","2016/08/15 16:08:34","新北市樹林區千歲街6巷15號附近"
"238012","303-VK","2016/08/15 16:08:46","新北市樹林區保安街一段92號附近"
"238005","571-TV","2016/08/15 16:08:38","新北市樹林區鎮前街10號附近"
"238011","5061-A6","2016/08/15 16:08:38","新北市樹林區中山路三段22號附近"
"238007","268-VK","2016/08/15 16:08:46","新北市樹林區俊興街257號附近"
"238013","172-UY","2016/08/15 16:08:14","新北市樹林區佳園路一段50號附近"
"238006","599-UM","2016/08/15 16:08:49","新北市樹林區國凱街136巷7號附近"
"238004","283-BY","2016/08/15 16:08:49","新北市樹林區中正路433-1號附近"
"238010","601-UM","2016/08/15 16:08:39","新北市樹林區龍興街33號附近"
"238003","169-UY","2016/08/15 16:07:53","新北市樹林區中山路一段276號附近"
"236056","912-UM","2016/08/15 16:08:31","新北市土城區中央路三段38號附近"
"220041","307-R5","2016/08/15 16:08:25","新北市新店區國道三號32.4K附近"
