"lineid","car","time","location"
"220090","288-VK","2016/08/15 20:17:35","新北市板橋區幸福路32巷49號附近"
"236053","AAC-216","2016/08/15 20:17:47","新北市土城區中華路二段62號附近"
"236020","401-BY","2016/08/15 20:17:31","新北市土城區延吉街111巷12弄15-3號附近"
"220083","286-VK","2016/08/15 20:17:41","新北市板橋區僑中二街40號附近"
"236062","915-UM","2016/08/15 20:17:44","新北市土城區延和路12巷13號附近"
"220081","287-VK","2016/08/15 20:17:45","新北市板橋區僑中一街102巷7弄20號附近"
"220089","487-VK","2016/08/15 20:17:38","新北市板橋區陽明街166號附近"
"236069","105-UM","2016/08/15 20:17:32","新北市土城區中山路74號附近"
"221025","623-UM","2016/08/15 20:17:37","新北市汐止區水源路二段28號附近"
"221008","129-UY","2016/08/15 20:17:40","台北市內湖區康樂街83-1號附近"
"221038","297-VK","2016/08/15 20:17:33","新北市汐止區忠孝東路510號附近"
"221031","353-TW","2016/08/15 20:17:39","新北市汐止區原興路72號附近"
"221023","279-VK","2016/08/15 20:17:44","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/15 20:17:42","新北市汐止區新台五路一段210-1號附近"
"220084","209-TC","2016/08/15 20:17:38","新北市板橋區滿平街2巷27號附近"
"221012","278-VK","2016/08/15 20:17:29","新北市汐止區汐平路二段62號附近"
"237005","AKY-6261","2016/08/15 20:17:38","新北市三峽區三樹路44巷16號附近"
"221036","130-UY","2016/08/15 20:17:34","新北市汐止區福安街57巷4號附近"
"221015","131-UY","2016/08/15 20:17:48","新北市汐止區建成路59巷21號附近"
"221035","622-UM","2016/08/15 20:17:39","新北市汐止區長江街67巷2弄11號附近"
"220069","258-TC","2016/08/15 20:17:48","新北市板橋區大明街20巷9弄6號附近"
"236048","913-UM","2016/08/15 20:17:46","新北市土城區清水路272號附近"
"236030","253-BX","2016/08/15 20:17:37","新北市土城區中央路一段45巷2弄12號附近"
"236036","271-VK","2016/08/15 20:01:28","新北市土城區國際路139巷24號附近"
"236014","270-VK","2016/08/15 20:17:36","新北市土城區廣明街41巷2弄26號附近"
"220055","827-TW","2016/08/15 20:17:50","新北市板橋區仁愛路54號附近"
"220082","806-UM","2016/08/15 20:17:31","新北市板橋區大觀路三段108號附近"
"220080","200-UY","2016/08/15 20:13:47","新北市板橋區大觀路二段179巷30號附近"
"220061","293-UM","2016/08/15 20:17:45","新北市板橋區中山路一段3號附近"
"236042","107-UM","2016/08/15 20:17:32","新北市土城區學府路一段164巷21號附近"
"220074","895-R6","2016/08/15 20:17:35","新北市板橋區明德街12號附近"
"220071","303-R5","2016/08/15 20:17:49","新北市板橋區和平路190巷28號附近"
"236026","269-VK","2016/08/15 20:17:31","新北市土城區裕生路67巷8弄7號附近"
"236078","166-UM","2016/08/15 20:17:44","新北市土城區金安街48巷13號附近"
"236058","912-UM","2016/08/15 20:17:38","新北市土城區中央路二段368號附近"
"220054","741-BX","2016/08/15 20:17:47","新北市板橋區忠孝路忠義巷7號附近"
"221018","753-BX","2016/08/15 19:56:53","新北市汐止區茄苳路290號附近"
"220103","561-BX","2016/08/15 20:17:43","新北市板橋區陽明街279巷4-4號附近"
"220097","AAC-210","2016/08/15 20:17:38","新北市板橋區光正街17號附近"
"221032","280-BY","2016/08/15 20:17:42","新北市汐止區弘道街53巷2號附近"
"221010","269-BY","2016/08/15 20:17:44","新北市汐止區八連路一段198巷2號附近"
"220070","AAC-253","2016/08/15 20:17:31","新北市板橋區四川路二段47巷4弄17號附近"
"221027","281-BY","2016/08/15 20:17:39","新北市汐止區光明街9號附近"
"220073","985-R7","2016/08/15 20:17:35","新北市板橋區南雅東路89號附近"
"220062","305-R5","2016/08/15 20:16:49","新北市板橋區三民路一段72號附近"
