"lineid","car","time","location"
"220039","288-VK","2016/08/15 14:38:40","新北市板橋區裕民街92號附近"
"236052","AAC-216","2016/08/15 14:38:39","新北市土城區中華路一段75號附近"
"236016","401-BY","2016/08/15 14:38:50","新北市土城區延吉街305號附近"
"220031","286-VK","2016/08/15 14:38:35","新北市板橋區龍興街71巷42號附近"
"236060","915-UM","2016/08/15 14:38:44","新北市土城區延壽路41號附近"
"220029","287-VK","2016/08/15 14:38:34","新北市板橋區大觀路一段29巷143號附近"
"220050","245-BX","2016/08/15 14:38:51","新北市板橋區縣民大道三段93巷28號附近"
"220038","487-VK","2016/08/15 14:38:43","新北市板橋區綠堤街41-2號附近"
"236064","105-UM","2016/08/15 14:35:54","新北市土城區永豐路255巷34號附近"
"220001","285-VK","2016/08/15 14:38:41","新北市板橋區懷仁街77巷16號附近"
"235031","255-BX","2016/08/15 14:38:45","新北市中和區新生街186巷12號附近"
"220032","209-TC","2016/08/15 14:38:50","新北市板橋區滿平街84巷120弄8號附近"
"220045","831-TW","2016/08/15 14:38:50","新北市板橋區民生路二段234巷49號附近"
"220043","283-UM","2016/08/15 14:28:43","新北市板橋區吳鳳路17巷26弄14號附近"
"220105","075-UY","2016/08/15 14:38:38","新北市板橋區文化路二段548巷21號附近"
"220017","258-TC","2016/08/15 14:38:48","新北市板橋區貴興路43號附近"
"220014","829-TW","2016/08/15 14:38:56","新北市板橋區長安街140號附近"
"236044","913-UM","2016/08/15 14:38:48","新北市土城區明德路一段101號附近"
"236028","253-BX","2016/08/15 14:38:50","新北市土城區慶利街21號附近"
"236032","271-VK","2016/08/15 14:38:38","新北市土城區明德路一段285號附近"
"236012","270-VK","2016/08/15 14:38:42","新北市土城區立德路2號附近"
"220016","013-TV","2016/08/15 14:38:39","新北市板橋區中山路二段412巷5號附近"
"220037","145-RM","2016/08/15 14:38:35","新北市板橋區雙十路二段223號附近"
"220003","827-TW","2016/08/15 14:38:40","新北市板橋區仁愛路59號附近"
"220013","072-UY","2016/08/15 14:38:03","新北市板橋區國泰街75巷30號附近"
"220030","806-UM","2016/08/15 14:38:42","新北市板橋區大觀路三段121-1號附近"
"220028","200-UY","2016/08/15 14:38:36","新北市板橋區大觀路二段37巷126號附近"
"220034","073-UY","2016/08/15 14:38:55","新北市板橋區中正路216巷150弄3號附近"
"220009","293-UM","2016/08/15 14:38:42","新北市板橋區中山路一段265巷36弄2號附近"
"236040","107-UM","2016/08/15 14:36:00","新北市土城區學成路78巷6號附近"
"220051","830-TW","2016/08/15 14:38:38","新北市板橋區雙十路二段46巷20號附近"
"220022","895-R6","2016/08/15 14:38:50","新北市板橋區大東街1號附近"
"220019","303-R5","2016/08/15 14:38:35","新北市板橋區四川路一段325巷16號附近"
"236024","269-VK","2016/08/15 14:38:51","新北市土城區千歲路22號附近"
"236074","166-UM","2016/08/15 14:38:49","新北市土城區中央路四段52巷4號附近"
"236056","912-UM","2016/08/15 14:35:20","新北市土城區中央路四段241號附近"
"220002","741-BX","2016/08/15 14:38:45","新北市板橋區忠孝路169號附近"
"220041","307-R5","2016/08/15 14:38:40","新北市板橋區文化路二段107號附近"
"220036","146-RM","2016/08/15 14:38:51","新北市板橋區陽明街30號附近"
"220027","145-BY","2016/08/15 14:38:21","新北市板橋區復興街99-1號附近"
"220004","276-BY","2016/08/15 14:38:38","新北市板橋區四川路一段487號附近"
"220040","637-BX","2016/08/15 14:38:35","新北市板橋區懷德街191巷23號附近"
"220023","297-UM","2016/08/15 14:38:38","新北市板橋區中正路253巷22號附近"
"220047","317-R6","2016/08/15 14:38:38","新北市板橋區四維路269巷64號附近"
"220011","609-BX","2016/08/15 14:38:51","新北市板橋區三民路二段142號附近"
"220052","561-BX","2016/08/15 14:38:52","新北市板橋區文化路一段286巷14號附近"
"220020","461-BY","2016/08/15 14:38:51","新北市板橋區篤行路二段141巷21號附近"
"220046","AAC-210","2016/08/15 14:38:36","新北市板橋區幸福路32巷4弄16號附近"
"220018","AAC-253","2016/08/15 14:38:37","新北市板橋區四川路一段75號附近"
"220104","560-BX","2016/08/15 14:38:48","新北市板橋區新生街98巷12號附近"
"220021","985-R7","2016/08/15 14:35:13","新北市板橋區中正路387號附近"
"220042","689-BX","2016/08/15 14:38:43","新北市板橋區新海路429號附近"
"220025","687-BX","2016/08/15 14:38:56","新北市板橋區僑中二街152號附近"
"220010","305-R5","2016/08/15 14:38:55","新北市板橋區三民路二段81巷1號附近"
"220005","686-BX","2016/08/15 14:38:56","新北市板橋區重慶路368號附近"
