"lineid","car","time","location"
"236003","339-SR","2016/08/11 07:29:21","新北市土城區南天母路94號附近"
"236009","165-UM","2016/08/11 07:29:14","新北市土城區延壽路11號附近"
"242012","348-TH","2016/08/11 07:29:19","新北市新莊區中環路二段附近"
"242006","132-UY","2016/08/11 07:29:26","新北市新莊區台65附近"
"242008","175-VK","2016/08/11 07:29:11","新北市新莊區中環路二段附近"
"242055","442-UM","2016/08/11 07:29:12","新北市新莊區中環路二段附近"
"242010","350-TH","2016/08/11 07:29:23","新北市新莊區中環路二段附近"
"242026","986-R7","2016/08/11 07:29:25","新北市新莊區台65附近"
"242022","615-BX","2016/08/11 07:29:26","新北市新莊區三和路58-1號附近(基地台定位)"
"242057","362-BY","2016/08/11 07:29:24","新北市新莊區台65附近"
"242024","612-BX","2016/08/11 07:29:23","新北市新莊區三和路58-1號附近(基地台定位)"
"242028","353-BY","2016/08/11 07:29:25","新北市新莊區中環路二段附近"
