"lineid","car","time","location"
"220090","288-VK","2016/08/13 18:59:30","新北市板橋區四維路179號附近"
"236055","AAC-216","2016/08/13 18:59:25","新北市土城區學成路155號附近"
"236023","401-BY","2016/08/13 18:59:14","新北市土城區明峰街55號附近"
"220083","286-VK","2016/08/13 18:59:15","新北市板橋區僑中二街8巷33號附近"
"236063","915-UM","2016/08/13 18:59:12","新北市土城區延和路41巷6弄18號附近"
"220081","287-VK","2016/08/13 18:59:21","新北市板橋區光華街15巷39號附近"
"220101","245-BX","2016/08/13 18:58:05","新北市板橋區八里新店快速公路附近"
"220089","487-VK","2016/08/13 18:59:20","新北市板橋區文化路二段266號附近"
"236073","105-UM","2016/08/13 18:59:10","新北市土城區青雲路78號附近"
"235067","255-BX","2016/08/13 18:59:20","新北市中和區八里新店快速公路附近"
"237006","5529-G3","2016/08/13 18:59:20","新北市三峽區溪東路205巷23號附近"
"221025","623-UM","2016/08/13 18:59:27","新北市汐止區國道一號10.6K附近"
"221031","353-TW","2016/08/13 18:59:14","新北市汐止區福德二路156巷2號附近"
"221023","279-VK","2016/08/13 18:52:34","新北市汐止區康寧街901號附近"
"220084","209-TC","2016/08/13 18:58:20","新北市板橋區大觀路二段150巷35號附近"
"237005","AKY-6261","2016/08/13 18:59:25","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/13 18:59:19","新北市汐止區樟樹一路250號附近"
"221036","130-UY","2016/08/13 18:59:16","新北市汐止區南昌街51號附近"
"221015","131-UY","2016/08/13 18:59:13","新北市汐止區鄉長路一段55巷22號附近"
"220096","831-TW","2016/08/13 18:57:18","新北市板橋區莒光路75號附近"
"220094","283-UM","2016/08/13 18:59:17","新北市板橋區光武街17號附近"
"220106","075-UY","2016/08/13 18:59:21","新北市板橋區文化路二段239號附近"
"220069","258-TC","2016/08/13 18:59:27","新北市板橋區縣民大道二段68-1號附近"
"220067","829-TW","2016/08/13 18:59:23","新北市板橋區三民路二段正隆巷38號附近"
"236049","913-UM","2016/08/13 18:59:21","新北市土城區明德路一段398-1號附近"
"236031","253-BX","2016/08/13 18:59:14","新北市土城區興城路49巷2號附近"
"238014","282-BY","2016/08/13 18:59:29","新北市樹林區潭興街6-1號附近"
"236038","271-VK","2016/08/13 18:59:22","新北市土城區明德路一段150號附近"
"238025","303-VK","2016/08/13 18:56:37","新北市樹林區民和街30號附近"
"236015","270-VK","2016/08/13 18:59:28","新北市土城區永豐路19-1號附近"
"220068","013-TV","2016/08/13 18:58:58","新北市板橋區三民路一段31巷28號附近"
"220088","145-RM","2016/08/13 18:59:01","新北市板橋區莊敬路142-3號附近"
"220055","827-TW","2016/08/13 18:59:20","新北市板橋區新站路3號附近"
"238018","571-TV","2016/08/13 18:59:29","新北市樹林區鎮前街165號附近"
"220065","072-UY","2016/08/13 18:59:16","新北市板橋區民族路273巷6-3號附近"
"220082","806-UM","2016/08/13 18:59:24","新北市板橋區篤行路三段玉平巷68弄3號附近"
"220080","200-UY","2016/08/13 18:59:21","新北市板橋區大觀路二段375巷15號附近"
"220086","073-UY","2016/08/13 18:58:49","新北市板橋區大智街60號附近"
"220061","293-UM","2016/08/13 18:59:25","新北市板橋區太和街5巷2號附近"
"236043","107-UM","2016/08/13 18:59:23","新北市土城區裕民路136巷6弄5號附近"
"220102","830-TW","2016/08/13 18:57:20","新北市板橋區莊敬路229號附近"
"220074","895-R6","2016/08/13 18:59:29","新北市板橋區南門街1號附近"
"220071","303-R5","2016/08/13 18:59:29","新北市板橋區忠孝路196巷43號附近"
"238020","268-VK","2016/08/13 18:59:17","新北市樹林區俊英街176號附近"
"236027","269-VK","2016/08/13 18:59:20","新北市土城區光明街41號附近"
