"lineid","car","time","location"
"220090","288-VK","2016/08/13 19:59:24","新北市板橋區龍泉街108巷102號附近"
"236055","AAC-216","2016/08/13 19:59:15","新北市土城區延和路11號附近"
"236023","401-BY","2016/08/13 19:59:23","新北市土城區峰廷街56號附近"
"220083","286-VK","2016/08/13 19:59:11","新北市板橋區龍興街65巷4號附近"
"236063","915-UM","2016/08/13 19:59:29","新北市土城區延和路105巷1弄1號附近"
"220081","287-VK","2016/08/13 19:59:30","新北市板橋區大觀路一段28巷113號附近"
"220101","245-BX","2016/08/13 19:07:01","新北市板橋區雙十路一段1號附近"
"220089","487-VK","2016/08/13 19:59:27","新北市板橋區互助街13號附近"
"236073","105-UM","2016/08/13 19:59:22","新北市土城區中央路二段346巷23號附近"
"220053","285-VK","2016/08/13 19:59:19","新北市板橋區永豐街47-1號附近"
"235067","255-BX","2016/08/13 19:59:27","新北市中和區新生街233巷4號附近"
"237006","5529-G3","2016/08/13 19:59:26","新北市三峽區中正路二段168號附近"
"221025","623-UM","2016/08/13 19:59:21","新北市汐止區秀峰路82號附近"
"221008","129-UY","2016/08/13 19:59:29","新北市汐止區康寧街13號附近"
"221038","297-VK","2016/08/13 19:59:27","新北市汐止區忠孝東路438號附近"
"221031","353-TW","2016/08/13 19:59:19","新北市汐止區福德一路176巷7弄2號附近"
"221023","279-VK","2016/08/13 19:59:14","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/13 19:59:26","新北市汐止區水源路一段143號附近"
"220084","209-TC","2016/08/13 19:58:44","新北市板橋區滿平二街6號附近"
"221012","278-VK","2016/08/13 19:59:23","新北市汐止區大同路三段222-5號附近"
"237005","AKY-6261","2016/08/13 19:59:22","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/13 19:59:12","新北市汐止區樟樹一路137巷26號附近"
"221036","130-UY","2016/08/13 19:59:28","新北市汐止區新台五路二段85巷8號附近"
"221015","131-UY","2016/08/13 19:59:20","新北市汐止區橋東街22號附近"
"220096","831-TW","2016/08/13 19:58:06","新北市板橋區莒光路133巷20號附近"
"220106","075-UY","2016/08/13 19:59:28","新北市板橋區民治街42巷18號附近"
"221035","622-UM","2016/08/13 19:59:25","新北市汐止區長江街13巷12弄21號附近"
"220069","258-TC","2016/08/13 19:59:28","新北市板橋區南雅南路二段32號附近"
"220067","829-TW","2016/08/13 19:59:19","新北市板橋區漢生東路171-1號附近"
"236049","913-UM","2016/08/13 19:59:14","新北市土城區金城路二段394號附近"
"236031","253-BX","2016/08/13 19:59:02","新北市土城區中央路一段250巷2-7號附近"
"238014","282-BY","2016/08/13 19:59:28","新北市樹林區千歲街76號附近"
"236038","271-VK","2016/08/13 19:58:43","新北市土城區國際路158巷54號附近"
"238025","303-VK","2016/08/13 19:59:28","新北市樹林區福德街3號附近"
