"lineid","car","time","location"
"236023","401-BY","2016/08/13 17:38:23","新北市土城區城林路6巷80號附近"
"220050","245-BX","2016/08/13 15:27:36","新北市板橋區八里新店快速公路附近"
"237006","5529-G3","2016/08/13 17:38:22","新北市三峽區介壽路一段273號附近"
"237005","AKY-6261","2016/08/13 17:38:11","新北市三峽區中山路459巷137號附近"
"238022","312-TH","2016/08/13 17:38:20","新北市樹林區忠孝街26號附近"
"238015","755-BX","2016/08/13 17:38:08","新北市樹林區啟智街15號附近"
"238021","311-TH","2016/08/13 17:38:06","新北市樹林區西圳街一段203巷33號附近"
"238014","282-BY","2016/08/13 17:38:23","新北市樹林區長壽街21-1號附近"
"238025","303-VK","2016/08/13 17:38:17","新北市樹林區保安街二段59號附近"
"236015","270-VK","2016/08/13 17:38:17","新北市土城區城林路6巷80號附近"
"238018","571-TV","2016/08/13 17:38:20","新北市樹林區鎮前街267號附近"
"238024","5061-A6","2016/08/13 17:38:19","新北市樹林區保安二街40巷49號附近"
"236043","107-UM","2016/08/13 17:38:20","新北市土城區城林路6巷80號附近"
"238020","268-VK","2016/08/13 17:38:14","新北市樹林區俊英街56號附近"
"238026","172-UY","2016/08/13 17:38:07","新北市樹林區福德街3號附近"
"238019","599-UM","2016/08/13 17:38:17","新北市樹林區太平路7號附近"
"238017","283-BY","2016/08/13 17:38:18","新北市樹林區中正路419號附近"
"236079","166-UM","2016/08/13 17:38:18","新北市土城區城林路6巷80號附近"
"238023","601-UM","2016/08/13 17:38:16","新北市樹林區中正路439號附近"
"238016","169-UY","2016/08/13 17:38:13","新北市樹林區長壽街2巷5-4號附近"
"237015","649-BX","2016/08/13 17:37:52","新北市三峽區民權街169號附近"
"221032","280-BY","2016/08/13 17:38:14","新北市汐止區樟樹二路106-1號附近"
"221010","269-BY","2016/08/13 17:38:09","新北市汐止區汐萬路一段418巷48號附近"
"220025","687-BX","2016/08/13 15:09:42","新北市板橋區華東街1-10號附近"
"220010","305-R5","2016/08/13 15:09:12","新北市板橋區中山路二段95號附近"
