"lineid","car","time","location"
"220090","288-VK","2016/08/13 20:08:18","新北市板橋區幸福路32巷30號附近"
"236055","AAC-216","2016/08/13 20:08:12","新北市土城區學成路100號附近"
"236023","401-BY","2016/08/13 20:08:15","新北市土城區延吉街137巷2弄2號附近"
"220083","286-VK","2016/08/13 20:08:05","新北市板橋區僑中二街8巷29-3號附近"
"236063","915-UM","2016/08/13 20:08:08","新北市土城區延和路92號附近"
"220081","287-VK","2016/08/13 20:08:05","新北市板橋區僑中一街124巷20弄43號附近"
"220101","245-BX","2016/08/13 20:03:46","新北市板橋區雙十路二段47巷8弄10號附近"
"220089","487-VK","2016/08/13 20:07:58","新北市板橋區四維路137巷17號附近"
"236073","105-UM","2016/08/13 20:08:18","新北市土城區承天路101號附近"
"220053","285-VK","2016/08/13 20:08:13","新北市板橋區懷仁街58號附近"
"237006","5529-G3","2016/08/13 20:08:14","新北市三峽區嘉添31號附近"
"221025","623-UM","2016/08/13 20:08:16","新北市汐止區水源路二段32號附近"
"221008","129-UY","2016/08/13 20:08:08","台北市內湖區康樂街201巷47號附近"
"221038","297-VK","2016/08/13 20:08:20","新北市汐止區忠孝東路512號附近"
"221031","353-TW","2016/08/13 20:08:11","新北市汐止區中興路214巷8弄3號附近"
"221023","279-VK","2016/08/13 20:08:17","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/13 20:08:21","新北市汐止區莊敬街128-1號附近"
"220084","209-TC","2016/08/13 20:08:16","新北市板橋區滿平街11號附近"
"221012","278-VK","2016/08/13 20:01:22","新北市汐止區汐平路一段20號附近"
"237005","AKY-6261","2016/08/13 20:08:12","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/13 20:08:08","新北市汐止區樟樹一路133巷12號附近"
"221036","130-UY","2016/08/13 20:08:04","新北市汐止區新台五路二段41巷4號附近"
"221015","131-UY","2016/08/13 20:08:13","新北市汐止區建成路26號附近"
"221035","622-UM","2016/08/13 20:08:18","新北市汐止區長江街57巷16號附近"
"220069","258-TC","2016/08/13 20:08:22","新北市板橋區大明街47-2號附近"
"220067","829-TW","2016/08/13 20:08:15","新北市板橋區中山路一段206巷39號附近"
"236049","913-UM","2016/08/13 20:08:08","新北市土城區金城路三段243號附近"
"236031","253-BX","2016/08/13 20:08:06","新北市土城區中央路一段182號附近"
"236038","271-VK","2016/08/13 20:04:59","新北市土城區國際路158巷2號附近"
"236015","270-VK","2016/08/13 20:08:10","新北市土城區廣明街41巷1弄17號附近"
"220055","827-TW","2016/08/13 20:07:58","新北市板橋區仁愛路86巷9號附近"
"220065","072-UY","2016/08/13 20:08:07","新北市板橋區區運路30號附近"
"220082","806-UM","2016/08/13 20:08:10","新北市板橋區篤行路二段131巷1-2號附近"
"220080","200-UY","2016/08/13 19:54:11","新北市板橋區大觀路二段37巷336號附近"
"220086","073-UY","2016/08/13 20:08:12","新北市板橋區南雅西路二段7巷25號附近"
"220061","293-UM","2016/08/13 20:08:07","新北市板橋區館前東路16號附近"
"236043","107-UM","2016/08/13 20:08:12","新北市土城區學府路一段98巷23-1號附近"
"220074","895-R6","2016/08/13 20:08:21","新北市板橋區文化路一段40號附近"
"220071","303-R5","2016/08/13 20:07:59","新北市板橋區和平路174巷31號附近"
"238020","268-VK","2016/08/13 20:08:04","新北市樹林區俊英街3號附近"
"236027","269-VK","2016/08/13 20:08:09","新北市土城區裕生路104巷20號附近"
"236079","166-UM","2016/08/13 20:08:24","新北市土城區福安街72-3號附近"
"236059","912-UM","2016/08/13 20:08:18","新北市土城區中央路二段6-3號附近"
"220054","741-BX","2016/08/13 20:08:16","新北市板橋區實踐路93巷74號附近"
"221018","753-BX","2016/08/13 20:02:03","新北市汐止區新台五路二段240-1號附近"
"220092","307-R5","2016/08/13 20:06:55","新北市板橋區文化路一段83號附近"
"220098","317-R6","2016/08/13 20:08:14","新北市板橋區新海路72巷9號附近"
"220103","561-BX","2016/08/13 20:08:06","新北市板橋區文化路一段435巷31弄21號附近"
"220072","461-BY","2016/08/13 20:08:24","新北市板橋區金門街96-2號附近"
"220097","AAC-210","2016/08/13 20:06:28","新北市板橋區光正街23巷8號附近"
"221032","280-BY","2016/08/13 20:08:06","新北市汐止區弘道街8巷5弄1號附近"
"221010","269-BY","2016/08/13 20:08:21","新北市汐止區八連路一段197巷25號附近"
"220070","AAC-253","2016/08/13 20:08:08","新北市板橋區館前東路65號附近"
"221027","281-BY","2016/08/13 20:08:05","新北市汐止區中正路115號附近"
"220035","560-BX","2016/08/13 20:08:09","新北市板橋區新生街53巷3弄2號附近"
"220073","985-R7","2016/08/13 20:08:16","新北市板橋區南雅西路二段130號附近"
"220062","305-R5","2016/08/13 20:08:16","新北市板橋區萬安街20巷6弄14號附近"
"220057","686-BX","2016/08/13 20:08:19","新北市板橋區四川路二段130巷34號附近"
