"lineid","car","time","location"
"236055","AAC-216","2016/08/13 18:17:04","新北市土城區中華路二段92號附近"
"236023","401-BY","2016/08/13 18:17:10","新北市土城區金城路二段59號附近"
"236063","915-UM","2016/08/13 18:17:22","新北市土城區金城路二段214號附近"
"220050","245-BX","2016/08/13 15:27:36","新北市板橋區八里新店快速公路附近"
"236073","105-UM","2016/08/13 18:17:11","新北市土城區明德路一段128巷8號附近"
"237006","5529-G3","2016/08/13 18:17:21","新北市三峽區溪東路235號附近"
"221025","623-UM","2016/08/13 18:17:10","新北市汐止區勤進路12巷49號附近"
"221008","129-UY","2016/08/13 18:17:21","新北市汐止區康寧街571號附近"
"221038","297-VK","2016/08/13 18:17:23","新北市汐止區仁愛路110號附近"
"221031","353-TW","2016/08/13 18:17:13","新北市汐止區中興路158號附近"
"221023","279-VK","2016/08/13 18:17:06","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/13 18:17:13","新北市汐止區龍安路202巷30號附近"
"221012","278-VK","2016/08/13 18:17:08","新北市汐止區保一街9巷8弄8號附近"
"237005","AKY-6261","2016/08/13 18:17:10","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/13 18:17:18","新北市汐止區樟樹二路330巷76號附近"
"221036","130-UY","2016/08/13 18:17:17","新北市汐止區長安路40號附近"
"221015","131-UY","2016/08/13 18:17:05","新北市汐止區鄉長路二段25-1號附近"
"221035","622-UM","2016/08/13 18:17:22","新北市汐止區大同路二段187巷8弄2號附近"
"238022","312-TH","2016/08/13 18:17:09","新北市樹林區太平路174巷32弄11號附近"
"236049","913-UM","2016/08/13 18:17:14","新北市土城區明德路一段398-1號附近"
"238015","755-BX","2016/08/13 18:17:18","新北市樹林區文德街4巷1號附近"
"238021","311-TH","2016/08/13 18:17:22","新北市樹林區柑園街二段1號附近"
"236031","253-BX","2016/08/13 18:17:12","新北市土城區中央路二段180巷1-1號附近"
"238014","282-BY","2016/08/13 18:15:24","新北市樹林區中正路55巷7號附近"
"236038","271-VK","2016/08/13 18:17:10","新北市土城區國道三號39.1K附近"
"238025","303-VK","2016/08/13 18:17:15","新北市樹林區保安街一段326號附近"
"236015","270-VK","2016/08/13 18:17:12","新北市土城區青雲路39巷7號附近"
"238018","571-TV","2016/08/13 18:17:06","新北市樹林區樹新路225號附近"
"236043","107-UM","2016/08/13 18:17:22","新北市土城區裕生路65-1號附近"
"238020","268-VK","2016/08/13 18:17:17","新北市樹林區三龍街61號附近"
"236027","269-VK","2016/08/13 18:17:09","新北市土城區承天路65號附近"
"238026","172-UY","2016/08/13 18:17:21","新北市樹林區育德街11號附近"
"238019","599-UM","2016/08/13 18:17:10","新北市樹林區水源街74號附近"
"238017","283-BY","2016/08/13 18:17:14","新北市樹林區中正路662號附近"
"236079","166-UM","2016/08/13 18:17:23","新北市土城區永平街1-1號附近"
"238023","601-UM","2016/08/13 18:17:22","新北市樹林區三福街72號附近"
"238016","169-UY","2016/08/13 18:17:20","新北市樹林區中山路一段256號附近"
"236059","912-UM","2016/08/13 18:17:21","新北市土城區中央路四段286-1號附近"
"221018","753-BX","2016/08/13 18:17:21","新北市汐止區茄苳路118號附近"
"237015","649-BX","2016/08/13 18:17:09","新北市三峽區紫微路19號附近"
"221032","280-BY","2016/08/13 18:17:11","新北市汐止區民權街二段97巷10-1號附近"
"221010","269-BY","2016/08/13 18:17:12","新北市汐止區祥雲街25號附近"
"221027","281-BY","2016/08/13 18:17:08","新北市汐止區和平街6巷3弄2號附近"
"220025","687-BX","2016/08/13 15:09:42","新北市板橋區華東街1-10號附近"
"220010","305-R5","2016/08/13 15:09:12","新北市板橋區中山路二段95號附近"
