"lineid","car","time","location"
"236055","AAC-216","2016/08/13 18:29:19","新北市土城區中華路二段87-1號附近"
"236023","401-BY","2016/08/13 18:29:19","新北市土城區明德路一段109號附近"
"236063","915-UM","2016/08/13 18:29:14","新北市土城區延壽路109巷11號附近"
"236073","105-UM","2016/08/13 18:25:27","新北市土城區永豐路342-1號附近"
"235067","255-BX","2016/08/13 18:29:15","新北市中和區中正路637巷60弄61號附近"
"237006","5529-G3","2016/08/13 18:29:14","新北市三峽區溪東路371巷4弄17號附近"
"221025","623-UM","2016/08/13 18:29:04","新北市汐止區仁愛路122巷1號附近"
"221038","297-VK","2016/08/13 18:29:14","新北市汐止區忠孝東路305號附近"
"221031","353-TW","2016/08/13 18:29:22","新北市汐止區光復街7巷29號附近"
"221023","279-VK","2016/08/13 18:29:14","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/13 18:29:06","新北市汐止區連興街122號附近"
"221012","278-VK","2016/08/13 18:29:20","新北市汐止區保長路51巷9號附近"
"237005","AKY-6261","2016/08/13 18:23:04","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/13 18:29:13","新北市汐止區樟樹一路272-5號附近"
"221036","130-UY","2016/08/13 18:29:11","新北市汐止區保長路1號附近"
"221015","131-UY","2016/08/13 18:29:16","新北市汐止區鄉長路二段23巷17號附近"
"221035","622-UM","2016/08/13 18:29:15","新北市汐止區大同路二段11號附近"
"238022","312-TH","2016/08/13 18:29:20","新北市樹林區味王街14號附近"
"236049","913-UM","2016/08/13 18:29:05","新北市土城區青雲路449號附近"
"238015","755-BX","2016/08/13 18:29:09","新北市樹林區文化街88號附近"
"238021","311-TH","2016/08/13 18:29:14","新北市樹林區柑園街二段175號附近"
"236031","253-BX","2016/08/13 18:29:07","新北市土城區中華路二段169巷5號附近"
"238014","282-BY","2016/08/13 18:29:09","新北市樹林區大安路48號附近"
"236038","271-VK","2016/08/13 18:28:22","新北市土城區青雲路483巷13弄23號附近"
"238025","303-VK","2016/08/13 18:29:10","新北市樹林區保安街一段206號附近"
"236015","270-VK","2016/08/13 18:29:05","新北市土城區青雲路39巷7號附近"
"220055","827-TW","2016/08/13 18:29:14","新北市板橋區民生路二段36-1號附近"
"238018","571-TV","2016/08/13 18:29:20","新北市樹林區鎮前街59號附近"
"236043","107-UM","2016/08/13 18:29:17","新北市土城區裕生路2號附近"
"238020","268-VK","2016/08/13 18:29:11","新北市樹林區三俊街21號附近"
"236027","269-VK","2016/08/13 18:29:20","新北市土城區南天母路94號附近"
"238026","172-UY","2016/08/13 18:29:05","新北市樹林區佳園路一段75巷10-1號附近"
"238019","599-UM","2016/08/13 18:29:21","新北市樹林區國凱街120-3號附近"
"238017","283-BY","2016/08/13 18:29:08","新北市樹林區保安街二段335號附近"
"236079","166-UM","2016/08/13 18:29:12","新北市土城區中央路四段2-3號附近"
"238023","601-UM","2016/08/13 18:29:14","新北市樹林區忠義街27巷1號附近"
"238016","169-UY","2016/08/13 18:29:10","新北市樹林區文化街28號附近"
"236059","912-UM","2016/08/13 18:29:14","新北市土城區中央路四段281-12號附近"
"221018","753-BX","2016/08/13 18:27:35","新北市汐止區茄苳路226號附近"
"237015","649-BX","2016/08/13 18:29:23","新北市三峽區竹崙路158號附近"
"220063","609-BX","2016/08/13 18:29:10","新北市板橋區漢生東路129號附近(基地台定位)"
"221032","280-BY","2016/08/13 18:29:04","新北市汐止區福山街60巷1號附近"
"221010","269-BY","2016/08/13 18:29:06","新北市汐止區瑞松街10號附近"
"221027","281-BY","2016/08/13 18:29:19","新北市汐止區和平街46巷24號附近"
"220035","560-BX","2016/08/13 18:29:15","新北市板橋區南雅西路二段7巷25號附近"
"220025","687-BX","2016/08/13 15:09:42","新北市板橋區華東街1-10號附近"
"220010","305-R5","2016/08/13 15:09:12","新北市板橋區中山路二段95號附近"
