"lineid","car","time","location"
"236054","AAC-216","2016/08/13 15:36:57","新北市土城區金城路三段183-1號附近"
"236017","401-BY","2016/08/13 15:38:18","新北市土城區峰廷街42號附近"
"236061","915-UM","2016/08/13 15:38:13","新北市土城區延和路62巷15號附近"
"220050","245-BX","2016/08/13 15:27:36","新北市板橋區八里新店快速公路附近"
"236068","105-UM","2016/08/13 15:38:20","新北市土城區中央路二段284號附近"
"236045","913-UM","2016/08/13 15:38:23","新北市土城區金城路三段167號附近"
"236031","253-BX","2016/08/13 15:38:12","新北市土城區中央路一段69巷3號附近"
"236035","271-VK","2016/08/13 15:37:53","新北市土城區明德路一段20巷2弄1號附近"
"236013","270-VK","2016/08/13 15:38:15","新北市土城區廣明街77號附近"
"236041","107-UM","2016/08/13 15:38:17","新北市土城區學成路22巷3號附近"
"236025","269-VK","2016/08/13 15:38:05","新北市土城區裕生路102巷2號附近"
"236075","166-UM","2016/08/13 15:38:19","新北市土城區中央路四段466號附近"
"236057","912-UM","2016/08/13 15:38:14","新北市土城區中央路一段186-1號附近"
"220052","561-BX","2016/08/13 15:38:19","新北市板橋區漢生東路83巷27號附近"
"220025","687-BX","2016/08/13 15:09:42","新北市板橋區華東街1-10號附近"
"220010","305-R5","2016/08/13 15:09:12","新北市板橋區中山路二段95號附近"
