"lineid","car","time","location"
"220050","245-BX","2016/08/13 15:27:36","新北市板橋區八里新店快速公路附近"
"238022","312-TH","2016/08/13 17:17:17","新北市樹林區八德街435號附近"
"238015","755-BX","2016/08/13 17:17:04","新北市樹林區八德街682-1號附近"
"238021","311-TH","2016/08/13 17:17:19","新北市樹林區西圳街165巷20弄26號附近"
"238014","282-BY","2016/08/13 17:17:20","新北市樹林區八德街674號附近"
"238025","303-VK","2016/08/13 17:17:04","新北市樹林區中洲街51巷2號附近"
"238018","571-TV","2016/08/13 17:17:08","新北市樹林區八德街435號附近"
"238024","5061-A6","2016/08/13 17:17:09","新北市樹林區中山路三段125-10號附近"
"238020","268-VK","2016/08/13 17:17:04","新北市樹林區八德街662號附近"
"238026","172-UY","2016/08/13 17:17:05","新北市樹林區八德街65-2號附近"
"238019","599-UM","2016/08/13 17:17:12","新北市樹林區八德街495-1號附近"
"238017","283-BY","2016/08/13 17:17:11","新北市樹林區八德街648號附近"
"238023","601-UM","2016/08/13 17:17:12","新北市樹林區八德街660號附近"
"238016","169-UY","2016/08/13 17:17:12","新北市樹林區中洲街43號附近"
"220025","687-BX","2016/08/13 15:09:42","新北市板橋區華東街1-10號附近"
"220010","305-R5","2016/08/13 15:09:12","新北市板橋區中山路二段95號附近"
