"lineid","car","time","location"
"220090","288-VK","2016/08/13 19:17:16","新北市板橋區四維路300號附近"
"236055","AAC-216","2016/08/13 19:17:16","新北市土城區學府路一段276號附近"
"236023","401-BY","2016/08/13 19:17:00","新北市土城區延峰街5號附近"
"220083","286-VK","2016/08/13 19:17:23","新北市板橋區大觀路二段174巷176弄16號附近"
"236063","915-UM","2016/08/13 19:17:19","新北市土城區金城路三段202-3號附近"
"220081","287-VK","2016/08/13 19:07:38","新北市板橋區光華街30號附近"
"220101","245-BX","2016/08/13 19:07:01","新北市板橋區雙十路一段1號附近"
"220089","487-VK","2016/08/13 19:17:05","新北市板橋區文化路二段19號附近"
"236073","105-UM","2016/08/13 19:17:21","新北市土城區裕民路52-1號附近"
"220053","285-VK","2016/08/13 19:17:06","新北市板橋區富山街53巷1弄1號附近"
"235067","255-BX","2016/08/13 19:17:10","新北市中和區新生街201號附近"
"237006","5529-G3","2016/08/13 19:17:04","新北市三峽區永安街1號附近"
"221025","623-UM","2016/08/13 19:17:22","新北市汐止區康寧街901號附近"
"221008","129-UY","2016/08/13 19:17:17","新北市汐止區康寧街376號附近"
"221023","279-VK","2016/08/13 18:52:34","新北市汐止區康寧街901號附近"
"220084","209-TC","2016/08/13 19:17:07","新北市板橋區篤行路二段130巷14-2號附近"
"237005","AKY-6261","2016/08/13 19:17:06","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/13 19:17:11","新北市汐止區汐萬路一段256巷1號附近"
"220096","831-TW","2016/08/13 19:17:07","新北市板橋區大同街27號附近"
"220094","283-UM","2016/08/13 19:15:37","新北市板橋區光武街112號附近"
"220106","075-UY","2016/08/13 19:17:12","新北市板橋區長江路二段320號附近"
"220069","258-TC","2016/08/13 19:17:15","新北市板橋區東興街23號附近"
"220067","829-TW","2016/08/13 19:17:16","新北市板橋區長安街138巷1弄172號附近"
"236049","913-UM","2016/08/13 19:17:08","新北市土城區明德路一段398-1號附近"
"238014","282-BY","2016/08/13 19:17:17","新北市樹林區千歲街94號附近"
"236038","271-VK","2016/08/13 19:17:10","新北市土城區清水路100號附近"
"238025","303-VK","2016/08/13 19:17:08","新北市樹林區中山路二段157號附近"
"236015","270-VK","2016/08/13 19:17:17","新北市土城區學府路一段23巷21-1號附近"
"220068","013-TV","2016/08/13 19:17:11","新北市板橋區三民路一段1巷58號附近"
"220088","145-RM","2016/08/13 19:17:10","新北市板橋區雙十路一段22號附近"
"220055","827-TW","2016/08/13 19:17:07","新北市板橋區新民街4巷2弄2-1號附近"
"238018","571-TV","2016/08/13 19:17:22","新北市樹林區太元街5號附近"
"220065","072-UY","2016/08/13 19:17:08","新北市板橋區民族路129巷10號附近"
"220082","806-UM","2016/08/13 19:17:10","新北市板橋區溪北路49號附近"
"220080","200-UY","2016/08/13 19:16:28","新北市板橋區大觀路二段7巷12號附近"
"220086","073-UY","2016/08/13 19:17:20","新北市板橋區中正路250巷122號附近"
"220061","293-UM","2016/08/13 19:17:10","新北市板橋區中山路二段318巷27弄1號附近"
"236043","107-UM","2016/08/13 19:17:15","新北市土城區學府路一段230號附近"
"220102","830-TW","2016/08/13 19:17:08","新北市板橋區田單街33號附近"
"220074","895-R6","2016/08/13 19:17:22","新北市板橋區文昌街12號附近"
"220071","303-R5","2016/08/13 19:17:18","新北市板橋區重慶路329號附近"
"238020","268-VK","2016/08/13 19:17:08","新北市樹林區俊英街219巷23號附近"
"236027","269-VK","2016/08/13 19:17:05","新北市土城區中正路1號附近"
"238026","172-UY","2016/08/13 19:17:05","新北市樹林區佳園路二段26號附近"
