"lineid","car","time","location"
"236054","AAC-216","2016/08/13 15:17:07","新北市土城區學府路一段276號附近"
"236017","401-BY","2016/08/13 15:17:16","新北市土城區金城路三段200-6號附近"
"220031","286-VK","2016/08/13 15:17:20","新北市板橋區僑中二街102巷25-4號附近"
"236061","915-UM","2016/08/13 15:17:20","新北市土城區延平街1號附近"
"220050","245-BX","2016/08/13 15:17:13","新北市板橋區漢生東路83巷7號附近"
"220038","487-VK","2016/08/13 15:17:09","新北市板橋區長江路一段188號附近"
"236068","105-UM","2016/08/13 15:17:16","新北市土城區學成路76巷1號附近"
"236045","913-UM","2016/08/13 15:17:18","新北市土城區金城路三段6號附近"
"236031","253-BX","2016/08/13 15:16:41","新北市土城區中央路一段294號附近"
"236035","271-VK","2016/08/13 15:17:14","新北市土城區青雲路269巷13號附近"
"236013","270-VK","2016/08/13 15:17:07","新北市土城區廣福街14巷20號附近"
"220016","013-TV","2016/08/13 15:17:19","新北市板橋區八里新店快速公路附近"
"220013","072-UY","2016/08/13 15:17:13","新北市板橋區民族路69巷3號附近"
"220028","200-UY","2016/08/13 15:17:20","新北市土城區日新街39-1號附近"
"236041","107-UM","2016/08/13 15:17:07","新北市土城區裕民路267-1號附近"
"236025","269-VK","2016/08/13 15:17:20","新北市土城區中央路二段177巷29號附近"
"236075","166-UM","2016/08/13 15:06:54","新北市土城區中央路四段208號附近"
"236057","912-UM","2016/08/13 15:17:20","新北市土城區中央路三段73-2號附近"
"220052","561-BX","2016/08/13 15:17:15","新北市板橋區新海路204號附近"
"220018","AAC-253","2016/08/13 15:17:23","新北市板橋區四川路二段245巷14號附近"
"220025","687-BX","2016/08/13 15:09:42","新北市板橋區華東街1-10號附近"
"220010","305-R5","2016/08/13 15:09:12","新北市板橋區中山路二段95號附近"
