"lineid","car","time","location"
"220090","288-VK","2016/08/13 19:47:13","新北市板橋區裕民街56巷19-3號附近"
"236055","AAC-216","2016/08/13 19:47:23","新北市土城區延和路22號附近"
"236023","401-BY","2016/08/13 19:47:13","新北市土城區明峰街83號附近"
"220083","286-VK","2016/08/13 19:47:20","新北市板橋區龍興街71巷24號附近"
"236063","915-UM","2016/08/13 19:47:19","新北市土城區延平街22號附近"
"220081","287-VK","2016/08/13 19:47:16","新北市板橋區大觀路一段29巷179弄23號附近"
"220101","245-BX","2016/08/13 19:07:01","新北市板橋區雙十路一段1號附近"
"220089","487-VK","2016/08/13 19:47:09","新北市板橋區新海路403巷16號附近"
"236073","105-UM","2016/08/13 19:46:47","新北市土城區裕民路259巷14號附近"
"220053","285-VK","2016/08/13 19:47:07","新北市板橋區民享街53號附近"
"235067","255-BX","2016/08/13 19:47:14","新北市中和區新生街277號附近"
"237006","5529-G3","2016/08/13 19:47:06","新北市三峽區中正路一段330-6號附近"
"221025","623-UM","2016/08/13 19:47:08","新北市汐止區秀峰路81巷25號附近"
"221008","129-UY","2016/08/13 19:47:19","新北市汐止區康寧街61巷31號附近"
"221038","297-VK","2016/08/13 19:47:16","新北市汐止區忠孝東路271號附近"
"221023","279-VK","2016/08/13 19:47:05","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/13 19:47:14","新北市汐止區連興街124號附近"
"220084","209-TC","2016/08/13 19:47:09","新北市板橋區滿平街84巷100弄34號附近"
"221012","278-VK","2016/08/13 19:47:11","新北市汐止區保長路271巷2號附近"
"237005","AKY-6261","2016/08/13 19:47:14","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/13 19:47:18","新北市汐止區汐萬路一段256巷1號附近"
"221036","130-UY","2016/08/13 19:47:14","新北市汐止區汐萬路一段312號附近"
"221015","131-UY","2016/08/13 19:47:08","新北市汐止區汐萬路一段204號附近"
"220096","831-TW","2016/08/13 19:47:14","新北市板橋區莊敬路136-4號附近"
"220094","283-UM","2016/08/13 19:47:06","新北市板橋區長江路一段134號附近"
"220106","075-UY","2016/08/13 19:47:18","新北市板橋區民治街57巷24弄2號附近"
"220069","258-TC","2016/08/13 19:47:16","新北市板橋區稚暉街18號附近"
"220067","829-TW","2016/08/13 19:47:24","新北市板橋區長安街138巷1弄85號附近"
"236049","913-UM","2016/08/13 19:47:04","新北市土城區明德路一段202號附近"
"236031","253-BX","2016/08/13 19:47:14","新北市土城區中央路一段290號附近"
"238014","282-BY","2016/08/13 19:47:16","新北市樹林區千歲街24-1號附近"
"236038","271-VK","2016/08/13 19:47:11","新北市土城區清水路98巷3弄22號附近"
"238025","303-VK","2016/08/13 19:47:14","新北市樹林區中山路二段62-1號附近"
"220068","013-TV","2016/08/13 19:47:18","新北市板橋區中山路二段412巷29弄6號附近"
"220088","145-RM","2016/08/13 19:47:12","新北市板橋區大同街52號附近"
"220055","827-TW","2016/08/13 19:47:10","新北市板橋區國慶路149巷4弄16-4號附近"
"238018","571-TV","2016/08/13 19:47:10","新北市樹林區中山路三段214號附近"
"220065","072-UY","2016/08/13 19:47:15","新北市板橋區國泰街39巷3弄1號附近"
"220082","806-UM","2016/08/13 19:47:07","新北市板橋區大觀路三段236-10號附近"
"220080","200-UY","2016/08/13 19:38:35","新北市板橋區大觀路二段37巷182號附近"
"220086","073-UY","2016/08/13 19:46:50","新北市板橋區中正路236巷61號附近"
"220061","293-UM","2016/08/13 19:47:04","新北市板橋區中山路一段283巷2弄23號附近"
"236043","107-UM","2016/08/13 19:47:22","新北市土城區學士路15巷6號附近"
"220102","830-TW","2016/08/13 19:47:11","新北市板橋區仁化街5號附近"
"220074","895-R6","2016/08/13 19:47:09","新北市板橋區北門街42-2號附近"
"220071","303-R5","2016/08/13 19:47:18","新北市土城區青雲路13號附近"
"238020","268-VK","2016/08/13 19:47:14","新北市樹林區俊英街133巷25號附近"
"236027","269-VK","2016/08/13 19:47:04","新北市土城區中央路二段61巷20號附近"
"238017","283-BY","2016/08/13 19:47:21","新北市樹林區保安街二段109號附近"
"236079","166-UM","2016/08/13 19:47:22","新北市土城區中州路29號附近"
"238023","601-UM","2016/08/13 19:47:04","新北市樹林區三福街166號附近"
"238016","169-UY","2016/08/13 19:47:03","新北市樹林區中山路三段182號附近"
"236059","912-UM","2016/08/13 19:47:11","新北市土城區中央路二段13號附近"
"220054","741-BX","2016/08/13 19:47:06","新北市中和區德光路96巷11號附近"
"237015","649-BX","2016/08/13 19:47:22","新北市三峽區介壽路二段138巷1弄16號附近"
"220092","307-R5","2016/08/13 19:46:55","新北市板橋區陽明街164巷16號附近"
"220087","146-RM","2016/08/13 19:47:10","新北市板橋區文化路一段61號附近"
"220079","145-BY","2016/08/13 19:46:38","新北市板橋區中正路162號附近"
"220056","276-BY","2016/08/13 19:47:08","新北市板橋區四川路二段99巷4弄2號附近"
"220091","637-BX","2016/08/13 19:47:13","新北市板橋區懷德街139巷2號附近"
"220075","297-UM","2016/08/13 19:47:09","新北市板橋區金華街8巷2號附近"
"220098","317-R6","2016/08/13 19:47:02","新北市板橋區四維路279巷78號附近"
"220063","609-BX","2016/08/13 19:47:20","新北市板橋區中山路二段326號附近"
"220103","561-BX","2016/08/13 19:47:21","新北市板橋區陽明街27巷12號附近"
"220072","461-BY","2016/08/13 19:47:13","新北市板橋區金門街235巷6號附近"
"220097","AAC-210","2016/08/13 19:47:18","新北市板橋區文化路一段285巷2弄3號附近"
"221032","280-BY","2016/08/13 19:47:19","新北市汐止區橫科路322巷24弄6-1號附近"
"221010","269-BY","2016/08/13 19:47:11","新北市汐止區汐萬路一段357號附近"
"220070","AAC-253","2016/08/13 19:47:19","新北市板橋區四川路一段18號附近"
"221027","281-BY","2016/08/13 19:47:20","新北市汐止區忠孝東路9號附近"
"220035","560-BX","2016/08/13 19:47:19","新北市板橋區金華街85巷19號附近"
"220073","985-R7","2016/08/13 19:47:07","新北市板橋區國光路49巷17號附近"
"220093","689-BX","2016/08/13 19:47:19","新北市板橋區長江路三段126號附近"
"220077","687-BX","2016/08/13 19:47:12","新北市板橋區僑中一街102巷1弄16號附近"
"220062","305-R5","2016/08/13 19:47:06","新北市板橋區三民路二段29巷7號附近"
"220057","686-BX","2016/08/13 19:47:12","新北市板橋區和平路安樂巷23號附近"
