"lineid","car","time","location"
"220039","288-VK","2016/08/13 13:59:20","新北市板橋區四維路177巷2弄1號附近"
"236054","AAC-216","2016/08/13 13:59:05","新北市土城區台65附近"
"236017","401-BY","2016/08/13 13:59:23","新北市土城區城林路6巷80號附近"
"220031","286-VK","2016/08/13 13:59:17","新北市板橋區大觀路一段38巷156弄96號附近"
"236061","915-UM","2016/08/13 13:59:17","新北市土城區城林路6巷80號附近"
"220029","287-VK","2016/08/13 13:59:15","新北市板橋區光華街15巷37號附近"
"220050","245-BX","2016/08/13 13:59:17","新北市板橋區民生路二段188號附近"
"220038","487-VK","2016/08/13 13:59:09","新北市板橋區文化路二段173號附近"
"236068","105-UM","2016/08/13 13:57:53","新北市土城區中央路二段98號附近"
"235031","255-BX","2016/08/13 13:59:11","新北市中和區新生街220巷4號附近"
"220032","209-TC","2016/08/13 13:59:06","新北市板橋區大觀路二段156巷83號附近"
"220045","831-TW","2016/08/13 13:59:08","新北市板橋區莒光路69號附近"
"220043","283-UM","2016/08/13 13:59:06","新北市板橋區文化路二段28號附近"
"220105","075-UY","2016/08/13 13:59:14","新北市板橋區雙十路二段167號附近"
"220017","258-TC","2016/08/13 13:59:20","新北市板橋區大華街5號附近"
"220014","829-TW","2016/08/13 13:57:55","新北市板橋區三民路二段正隆巷12弄16-1號附近"
"236045","913-UM","2016/08/13 13:59:17","新北市土城區城林路6巷80號附近"
"236029","253-BX","2016/08/13 13:59:15","新北市土城區城林路6巷80號附近"
"236035","271-VK","2016/08/13 13:59:23","新北市土城區員福街50號附近"
"236013","270-VK","2016/08/13 13:59:12","新北市土城區城林路6巷80號附近"
"220016","013-TV","2016/08/13 13:59:10","新北市板橋區中山路二段465巷40弄2號附近"
"220037","145-RM","2016/08/13 13:57:17","新北市板橋區莒光路64號附近"
"220003","827-TW","2016/08/13 13:59:10","新北市板橋區民安街30號附近"
"220013","072-UY","2016/08/13 13:59:06","新北市板橋區漢生東路338號附近"
"220030","806-UM","2016/08/13 13:59:22","新北市板橋區篤行路三段99號附近"
"220028","200-UY","2016/08/13 13:59:06","新北市板橋區大觀路二段265巷3弄41號附近"
"220034","073-UY","2016/08/13 13:59:06","新北市板橋區大智街25巷4號附近"
"220009","293-UM","2016/08/13 13:59:09","新北市板橋區永豐街122號附近"
"236041","107-UM","2016/08/13 13:59:23","新北市土城區裕生路82巷2號附近"
"220022","895-R6","2016/08/13 13:59:12","新北市板橋區林園街2號附近"
"220019","303-R5","2016/08/13 13:59:07","新北市板橋區忠孝路176巷7號附近"
"236025","269-VK","2016/08/13 13:59:16","新北市土城區國道三號41.6K附近"
"236075","166-UM","2016/08/13 13:59:09","新北市土城區中央路三段64號附近"
"236057","912-UM","2016/08/13 13:59:07","新北市土城區中央路三段193號附近"
"220002","741-BX","2016/08/13 13:59:22","新北市板橋區後埔街35-1號附近"
"220041","307-R5","2016/08/13 13:59:18","新北市板橋區文化路一段104巷4號附近"
"220036","146-RM","2016/08/13 13:59:12","新北市板橋區文化路二段26號附近"
"220027","145-BY","2016/08/13 13:59:16","新北市板橋區民權路202巷9弄2號附近"
"220004","276-BY","2016/08/13 13:59:07","新北市板橋區信義路105-1號附近"
"220040","637-BX","2016/08/13 13:59:16","新北市板橋區雙十路二段10-3號附近"
"220023","297-UM","2016/08/13 13:59:14","新北市板橋區南興路3號附近"
"220047","317-R6","2016/08/13 13:59:09","新北市板橋區民有街22號附近"
"220011","609-BX","2016/08/13 13:49:40","新北市板橋區八里新店快速公路附近"
"220052","561-BX","2016/08/13 13:59:11","新北市板橋區民生路二段121號附近"
"220020","461-BY","2016/08/13 13:49:53","新北市板橋區金門街31巷2號附近"
"220046","AAC-210","2016/08/13 13:57:47","新北市板橋區四維路139號附近"
"220018","AAC-253","2016/08/13 13:59:11","新北市板橋區中山路一段139-1號附近"
"220104","560-BX","2016/08/13 13:59:11","新北市板橋區中正路275巷12號附近"
"220021","985-R7","2016/08/13 13:59:22","新北市板橋區中正路148號附近"
"220042","689-BX","2016/08/13 13:59:07","新北市板橋區民生路三段224號附近"
"220025","687-BX","2016/08/13 13:59:08","新北市板橋區龍興街50號附近"
"220010","305-R5","2016/08/13 13:59:24","新北市板橋區三民路二段245巷36號附近"
"220005","686-BX","2016/08/13 13:59:21","新北市板橋區府中路15號附近"
