"lineid","car","time","location"
"236053","AAC-216","2016/08/11 20:17:26","新北市土城區中華路一段261號附近"
"236021","401-BY","2016/08/11 20:17:08","新北市土城區延吉街111巷12弄10號附近"
"220083","286-VK","2016/08/11 20:17:08","新北市板橋區僑中二街88巷23號附近"
"236062","915-UM","2016/08/11 20:17:25","新北市土城區延和路18巷3號附近"
"220081","287-VK","2016/08/11 20:17:10","新北市板橋區僑中一街102巷5弄16號附近"
"220089","487-VK","2016/08/11 20:17:07","新北市板橋區四維路256號附近"
"236071","105-UM","2016/08/11 20:17:12","新北市土城區大安路14號附近"
"236026","752-BX","2016/08/11 20:17:16","新北市土城區裕生路83巷29弄3號附近"
"237006","5529-G3","2016/08/11 20:17:24","新北市三峽區中正路二段41號附近"
"221025","623-UM","2016/08/11 20:17:17","新北市汐止區水源路二段22巷13號附近"
"221008","129-UY","2016/08/11 20:17:17","台北市內湖區康樂街12號附近"
"221038","297-VK","2016/08/11 20:17:13","新北市汐止區忠孝東路528號附近"
"221031","353-TW","2016/08/11 20:17:16","新北市汐止區原興路72號附近"
"221023","279-VK","2016/08/11 20:17:21","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/11 20:17:13","新北市汐止區莊敬街131巷9號附近"
"220084","209-TC","2016/08/11 20:17:16","新北市板橋區滿平街2巷10號附近"
"221012","278-VK","2016/08/11 20:17:16","新北市汐止區保新街283號附近"
"237005","AKY-6261","2016/08/11 20:17:14","新北市三峽區中山路459巷137號附近"
"221036","130-UY","2016/08/11 20:17:11","新北市汐止區福安街59巷5號附近"
"221015","131-UY","2016/08/11 20:17:22","新北市汐止區建成路80號附近"
"221035","622-UM","2016/08/11 20:17:15","新北市汐止區長江街79巷2號附近"
"220069","258-TC","2016/08/11 20:17:21","新北市板橋區大明街18-5號附近"
"236051","913-UM","2016/08/11 20:17:22","新北市土城區清水路50號附近"
"236030","253-BX","2016/08/11 20:17:18","新北市土城區裕民路32巷2號附近"
"236037","271-VK","2016/08/11 20:17:13","新北市土城區延吉街292號附近"
"236014","270-VK","2016/08/11 20:17:14","新北市土城區廣明街23巷16號附近"
"220055","827-TW","2016/08/11 20:17:24","新北市板橋區仁愛路19號附近"
"220065","072-UY","2016/08/11 20:17:24","新北市板橋區中山路一段154巷19號附近"
"220082","806-UM","2016/08/11 20:17:17","新北市板橋區大觀路三段175號附近"
"220080","200-UY","2016/08/11 19:50:29","新北市板橋區大觀路二段37巷340號附近"
"220061","293-UM","2016/08/11 20:17:22","新北市板橋區中山路一段8號附近"
"236042","107-UM","2016/08/11 20:17:15","新北市土城區學成路1號附近"
"220074","895-R6","2016/08/11 20:17:21","新北市板橋區縣民大道一段283號附近"
"236078","166-UM","2016/08/11 20:17:10","新北市土城區民安街18-2號附近"
"236058","912-UM","2016/08/11 20:17:18","新北市土城區中央路二段237號附近"
