"lineid","car","time","location"
"220090","288-VK","2016/08/11 19:59:23","新北市板橋區綠堤街25號附近"
"236053","AAC-216","2016/08/11 19:59:14","新北市土城區延和路18巷10號附近"
"236021","401-BY","2016/08/11 19:59:23","新北市土城區峰廷街60號附近"
"220083","286-VK","2016/08/11 19:59:22","新北市板橋區龍興街73巷2號附近"
"236062","915-UM","2016/08/11 19:59:18","新北市土城區延和路105巷4弄1號附近"
"220081","287-VK","2016/08/11 19:59:20","新北市板橋區僑中一街2號附近"
"220101","245-BX","2016/08/11 19:59:23","新北市板橋區雙十路二段47巷2弄11號附近"
"220089","487-VK","2016/08/11 19:59:17","新北市板橋區互助街68號附近"
"236071","105-UM","2016/08/11 19:59:23","新北市土城區中央路二段346巷18號附近"
"236026","752-BX","2016/08/11 19:59:13","新北市土城區學府路二段220號附近"
"220053","285-VK","2016/08/11 19:59:32","新北市板橋區中山路二段92號附近"
"235067","255-BX","2016/08/11 19:59:17","新北市中和區中正路751巷14弄1號附近"
"237006","5529-G3","2016/08/11 19:59:14","新北市三峽區中正路二段220號附近"
"221025","623-UM","2016/08/11 19:59:26","新北市汐止區秀峰路107號附近"
"221008","129-UY","2016/08/11 19:59:29","新北市汐止區康寧街39號附近"
"221038","297-VK","2016/08/11 19:57:27","新北市汐止區忠孝東路303號附近"
"221031","353-TW","2016/08/11 19:59:33","新北市汐止區福德一路176巷7弄10號附近"
"221023","279-VK","2016/08/11 19:59:18","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/11 19:59:24","新北市汐止區水源路一段147號附近"
"220084","209-TC","2016/08/11 19:59:26","新北市板橋區滿平二街5號附近"
"221012","278-VK","2016/08/11 19:58:51","新北市汐止區汐平路一段6巷3號附近"
"237005","AKY-6261","2016/08/11 19:59:13","新北市三峽區中山路459巷137號附近"
"221036","130-UY","2016/08/11 19:59:23","新北市汐止區新台五路二段85巷8號附近"
"221015","131-UY","2016/08/11 19:59:16","新北市汐止區橋東街28號附近"
"220096","831-TW","2016/08/11 19:59:25","新北市板橋區文化路一段370號附近"
"220106","075-UY","2016/08/11 19:59:31","新北市板橋區民治街52巷16號附近"
"221035","622-UM","2016/08/11 19:59:26","新北市汐止區長江街13巷12弄21號附近"
"220069","258-TC","2016/08/11 19:59:32","新北市板橋區南雅南路二段32號附近"
