"lineid","car","time","location"
"236021","401-BY","2016/08/11 20:29:18","新北市土城區延吉街3巷2號附近"
"220083","286-VK","2016/08/11 20:29:19","新北市板橋區僑中二街100巷22-4號附近"
"236062","915-UM","2016/08/11 20:29:18","新北市土城區學士路121號附近"
"236071","105-UM","2016/08/11 20:29:07","新北市土城區福安街112號附近"
"236026","752-BX","2016/08/11 20:29:24","新北市土城區中央路一段211巷2號附近"
"237006","5529-G3","2016/08/11 20:29:16","新北市三峽區中山路365-1號附近"
"221025","623-UM","2016/08/11 20:29:10","新北市汐止區水源路二段88巷1弄1號附近"
"221008","129-UY","2016/08/11 20:29:09","新北市汐止區康寧街429-6號附近"
"221038","297-VK","2016/08/11 20:29:24","新北市汐止區忠孝東路476-1號附近"
"221031","353-TW","2016/08/11 20:29:25","新北市汐止區中興路85號附近"
"221023","279-VK","2016/08/11 20:29:10","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/11 20:29:05","新北市汐止區水源路一段286號附近"
"221012","278-VK","2016/08/11 20:29:14","新北市汐止區大同路三段241號附近"
"237005","AKY-6261","2016/08/11 20:29:21","新北市三峽區三樹路98巷72-2號附近"
"221036","130-UY","2016/08/11 20:29:06","新北市汐止區新台五路二段120巷1號附近"
"221015","131-UY","2016/08/11 20:29:13","新北市汐止區建成路160巷8號附近"
"221035","622-UM","2016/08/11 20:29:09","新北市汐止區長江街101-5號附近"
"236014","270-VK","2016/08/11 20:29:08","新北市土城區四川路29巷66號附近"
"220074","895-R6","2016/08/11 20:29:17","新北市板橋區館前西路53號附近"
"242013","348-TH","2016/08/11 20:29:14","新北市新莊區中平路292巷1弄8號附近"
"242007","132-UY","2016/08/11 20:29:16","新北市新莊區思源路287巷1弄7號附近"
"242034","400-BY","2016/08/11 20:29:20","新北市新莊區建中街124號附近"
"242039","172-VK","2016/08/11 20:29:23","新北市新莊區民安路292號附近"
"242046","347-TH","2016/08/11 20:29:08","新北市新莊區中正路881-16號附近"
"242053","413-TV","2016/08/11 20:29:22","新北市新莊區西盛街344巷13號附近"
"242021","133-UY","2016/08/11 20:29:18","新北市新莊區和興街53號附近"
"242009","175-VK","2016/08/11 20:29:14","新北市新莊區昌盛街101號附近"
"242004","351-TH","2016/08/11 20:29:17","新北市新莊區化成路746巷2號附近"
"242002","173-VK","2016/08/11 20:29:12","新北市新莊區明中街12-28號附近"
"242015","135-UY","2016/08/11 20:29:08","新北市新莊區中平路36巷26號附近"
"242017","AAC-296","2016/08/11 20:29:19","新北市新莊區中港二街144號附近"
"242056","442-UM","2016/08/11 20:29:15","新北市新莊區瓊泰路229號附近"
"242048","349-TH","2016/08/11 20:29:14","新北市新莊區富國路64號附近"
"242011","350-TH","2016/08/11 20:29:20","新北市新莊區中義街49號附近"
"242019","415-TV","2016/08/11 20:29:14","新北市新莊區銘德街27號附近"
"242042","441-UM","2016/08/11 20:29:14","新北市新莊區中正路694巷100號附近"
"221018","753-BX","2016/08/11 20:27:43","新北市汐止區茄苳路225巷11弄18號附近"
"242023","615-BX","2016/08/11 20:29:04","新北市新莊區化成路940號附近"
"242058","362-BY","2016/08/11 20:29:13","新北市新莊區四維路196號附近"
"242031","566-BX","2016/08/11 20:29:25","新北市泰山區民生路180號附近"
"242025","612-BX","2016/08/11 20:25:10","新北市新莊區五工二路50巷17號附近"
"242029","353-BY","2016/08/11 20:29:14","新北市新莊區中華路二段162號附近"
"242044","751-BX","2016/08/11 20:29:18","新北市新莊區龍安路66-5號附近"
"242036","497-BY","2016/08/11 20:29:15","新北市新莊區後港一路46巷2號附近"
"242061","613-BX","2016/08/11 20:29:13","新北市新莊區民安路343號附近"
"221033","647-BX","2016/08/11 20:29:24","新北市汐止區林森街132巷6弄6號附近"
"220103","561-BX","2016/08/11 20:29:21","新北市板橋區漢生東路23巷47號附近"
"221032","280-BY","2016/08/11 20:29:19","新北市汐止區弘道街53巷8弄1號附近"
"221010","269-BY","2016/08/11 20:29:21","新北市汐止區八連路二段616號附近"
"220070","AAC-253","2016/08/11 20:29:20","新北市板橋區四川路二段245巷16-1號附近"
"220062","305-R5","2016/08/11 20:29:12","新北市板橋區雙十路三段123號附近"
