"lineid","car","time","location"
"236052","AAC-216","2016/08/11 15:29:22","新北市土城區立德路39號附近"
"236018","401-BY","2016/08/11 15:29:08","新北市土城區峰廷街10號附近"
"220031","286-VK","2016/08/11 15:29:23","新北市板橋區僑中二街102巷37號附近"
"236060","915-UM","2016/08/11 15:29:16","新北市土城區延和路105巷7弄2號附近"
"220050","245-BX","2016/08/11 15:24:42","新北市板橋區縣民大道三段附近"
"220038","487-VK","2016/08/11 15:29:26","新北市板橋區四維路319號附近"
"236066","105-UM","2016/08/11 15:29:29","新北市土城區裕民路259巷8號附近"
"236024","752-BX","2016/08/11 15:29:24","新北市土城區中央路二段61巷26號附近"
"238009","312-TH","2016/08/11 15:29:24","新北市樹林區仁愛街79號附近"
"236047","913-UM","2016/08/11 15:29:29","新北市土城區青雲路236號附近"
"238002","755-BX","2016/08/11 15:29:23","新北市樹林區復興路239號附近"
"238008","311-TH","2016/08/11 15:29:21","新北市樹林區西圳街一段155號附近"
"236028","253-BX","2016/08/11 15:29:32","新北市土城區中央路一段260巷16號附近"
"238001","282-BY","2016/08/11 15:29:16","新北市樹林區大安路161號附近"
"236033","271-VK","2016/08/11 15:28:23","新北市土城區國際路29巷1號附近"
"238012","303-VK","2016/08/11 15:29:27","新北市樹林區中山路一段29號附近"
"236012","270-VK","2016/08/11 15:29:31","新北市土城區廣興街28號附近"
"238005","571-TV","2016/08/11 15:29:23","新北市樹林區樹新路211號附近"
"238011","5061-A6","2016/08/11 15:29:27","新北市樹林區八德街102號附近"
"236040","107-UM","2016/08/11 15:29:16","新北市土城區裕民路185巷7號附近"
"238007","268-VK","2016/08/11 15:29:24","新北市樹林區俊英街48號附近"
"238013","172-UY","2016/08/11 15:29:15","新北市樹林區味王街46巷30號附近"
"238006","599-UM","2016/08/11 15:29:32","新北市樹林區八德街105號附近"
"238004","283-BY","2016/08/11 15:29:19","新北市樹林區武林街3-5號附近"
"236076","166-UM","2016/08/11 15:29:22","新北市土城區龍泉路10-1號附近"
"238010","601-UM","2016/08/11 15:29:15","新北市樹林區中正路433-2號附近"
"238003","169-UY","2016/08/11 15:29:24","新北市樹林區中山路一段179-1號附近"
"236056","912-UM","2016/08/11 15:29:29","新北市土城區中央路三段73-2號附近"
"220052","561-BX","2016/08/11 15:29:18","新北市板橋區漢生東路23巷26號附近"
"220018","AAC-253","2016/08/11 15:29:16","新北市板橋區四川路二段245巷53號附近"
"220010","305-R5","2016/08/11 15:29:16","新北市土城區成功街9號附近"
