"lineid","car","time","location"
"236005","498-BY","2016/08/11 08:29:05","新北市土城區國道三號43.5K附近"
"236003","339-SR","2016/08/11 08:29:14","新北市土城區大暖路110號附近"
"236009","165-UM","2016/08/11 08:29:17","新北市土城區石門路95號附近"
"242012","348-TH","2016/08/11 08:29:10","新北市新莊區中泰街107號附近"
"242006","132-UY","2016/08/11 08:29:08","新北市新莊區自由街22號附近"
"242033","400-BY","2016/08/11 08:29:22","新北市新莊區景德路314號附近"
"242038","172-VK","2016/08/11 08:29:06","新北市新莊區民安西路88巷2號附近"
"242045","347-TH","2016/08/11 08:29:10","新北市新莊區中正路651-8號附近"
"242052","413-TV","2016/08/11 08:29:14","新北市新莊區民安西路468-1號附近"
"242020","133-UY","2016/08/11 08:29:12","新北市新莊區建興街56巷4號附近"
"242008","175-VK","2016/08/11 08:29:13","新北市新莊區昌平街71巷19號附近"
"242003","351-TH","2016/08/11 08:29:08","新北市新莊區自由街36號附近"
"242001","173-VK","2016/08/11 08:29:07","新北市新莊區登龍路1號附近"
"242014","135-UY","2016/08/11 08:29:26","新北市新莊區中平路133號附近"
"242049","176-VK","2016/08/11 08:29:15","新北市新莊區西盛街137號附近"
"242016","AAC-296","2016/08/11 08:29:15","新北市新莊區中港路339巷50號附近"
"242055","442-UM","2016/08/11 08:29:25","新北市新莊區豐年街55-3號附近"
"242047","349-TH","2016/08/11 08:29:11","新北市新莊區富國路105號附近"
"242010","350-TH","2016/08/11 08:29:16","新北市新莊區中榮街56巷13弄2號附近"
"242018","415-TV","2016/08/11 08:29:12","新北市新莊區民樂街17巷2號附近"
"242040","441-UM","2016/08/11 08:29:01","新北市新莊區天祥街84號附近"
"242026","986-R7","2016/08/11 08:29:08","新北市新莊區思源路338號附近"
"242022","615-BX","2016/08/11 08:29:07","新北市新莊區復興路三段117號附近"
"242057","362-BY","2016/08/11 08:29:21","新北市新莊區新北大道七段312號附近"
"242030","566-BX","2016/08/11 08:29:16","新北市新莊區新泰路277巷50號附近"
"242024","612-BX","2016/08/11 08:29:08","新北市新莊區五工路62號附近"
"242028","353-BY","2016/08/11 08:29:24","新北市新莊區中平路192號附近"
"242043","751-BX","2016/08/11 08:29:24","新北市新莊區雙鳳路121號附近"
"242035","497-BY","2016/08/11 08:29:15","新北市新莊區後港一路49巷4號附近"
"242059","613-BX","2016/08/11 08:29:23","新北市新莊區新樹路207-7號附近"
