"lineid","car","time","location"
"220090","288-VK","2016/08/11 19:08:19","新北市板橋區四維路306巷10號附近(基地台定位)"
"236053","AAC-216","2016/08/11 19:08:18","新北市土城區學成路6號附近"
"236021","401-BY","2016/08/11 19:08:26","新北市土城區延吉街217巷9弄2號附近"
"220083","286-VK","2016/08/11 19:08:18","新北市板橋區大觀路一段38巷176號附近"
"236062","915-UM","2016/08/11 19:08:14","新北市土城區金城路三段95號附近"
"220081","287-VK","2016/08/11 19:04:47","新北市板橋區光華街24巷1號附近"
"220101","245-BX","2016/08/11 19:08:00","新北市板橋區雙十路一段9號附近"
"220089","487-VK","2016/08/11 19:08:23","新北市板橋區文化路二段496號附近"
"236071","105-UM","2016/08/11 19:08:12","新北市土城區明德路二段8巷1號附近"
"236026","752-BX","2016/08/11 19:08:21","新北市土城區中正路56巷2號附近"
"220053","285-VK","2016/08/11 18:59:16","新北市板橋區中山路二段89巷41號附近"
"235067","255-BX","2016/08/11 19:08:23","新北市中和區新生街166巷17-2號附近"
"237006","5529-G3","2016/08/11 19:08:24","新北市三峽區橫溪路99巷18-2號附近"
"221025","623-UM","2016/08/11 19:08:15","新北市汐止區康寧街901號附近"
"221008","129-UY","2016/08/11 19:08:23","新北市汐止區康寧街490號附近"
"221031","353-TW","2016/08/11 19:08:20","新北市汐止區福德二路156巷21號附近"
"221023","279-VK","2016/08/11 19:08:08","新北市汐止區康寧街901號附近"
"220084","209-TC","2016/08/11 19:08:18","新北市板橋區龍興街63巷2號附近"
"237005","AKY-6261","2016/08/11 19:08:12","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/11 19:08:17","新北市汐止區汐萬路一段333巷23號附近"
"221036","130-UY","2016/08/11 19:08:24","新北市汐止區忠孝東路258巷11弄11號附近"
"221015","131-UY","2016/08/11 19:08:15","新北市汐止區橋東街63號附近"
"220096","831-TW","2016/08/11 19:08:13","新北市板橋區雙十路二段33巷18號附近"
"220094","283-UM","2016/08/11 19:08:16","新北市板橋區光武街126號附近"
"220106","075-UY","2016/08/11 19:07:59","新北市板橋區雙十路三段22-1號附近"
"220069","258-TC","2016/08/11 19:08:25","新北市板橋區華興街55-4號附近"
"220067","829-TW","2016/08/11 19:08:19","新北市板橋區民享街116巷2弄13號附近"
"236051","913-UM","2016/08/11 19:08:15","新北市土城區明德路一段288號附近"
"236030","253-BX","2016/08/11 19:08:06","新北市土城區中華路二段87-1號附近"
"236037","271-VK","2016/08/11 19:08:18","新北市土城區仁愛路17巷3號附近"
"238025","303-VK","2016/08/11 19:08:23","新北市樹林區中山路三段208號附近"
"236014","270-VK","2016/08/11 19:08:14","新北市土城區學府路一段27號附近"
"220068","013-TV","2016/08/11 19:08:15","新北市板橋區中山路二段443巷38號附近"
"220088","145-RM","2016/08/11 19:08:17","新北市板橋區文化路二段231號附近"
"220055","827-TW","2016/08/11 19:08:22","新北市板橋區新民街7巷12號附近"
"238018","571-TV","2016/08/11 19:08:18","新北市樹林區鎮前街165號附近"
"220065","072-UY","2016/08/11 19:08:13","新北市板橋區民族路247巷7弄20號附近"
"220082","806-UM","2016/08/11 19:08:10","新北市板橋區滿平街80號附近"
"220080","200-UY","2016/08/11 19:01:38","新北市板橋區大觀路二段265巷3弄29號附近"
"220086","073-UY","2016/08/11 19:08:23","新北市板橋區中正路252號附近"
"220061","293-UM","2016/08/11 19:08:22","新北市板橋區懷仁街11號附近"
"236042","107-UM","2016/08/11 19:08:12","新北市土城區學府路一段189巷13號附近"
"220102","830-TW","2016/08/11 19:08:24","新北市板橋區萬板路818巷9號附近"
"220074","895-R6","2016/08/11 19:08:09","新北市板橋區林園街52號附近"
"220071","303-R5","2016/08/11 19:08:15","新北市板橋區重慶路245巷59號附近"
"238020","268-VK","2016/08/11 19:08:20","新北市樹林區俊英街79號附近"
"236078","166-UM","2016/08/11 19:08:13","新北市土城區龍泉路10-1號附近"
"238023","601-UM","2016/08/11 19:08:25","新北市樹林區工興街33號附近"
"238016","169-UY","2016/08/11 19:08:16","新北市樹林區復興路335巷8號附近"
"236058","912-UM","2016/08/11 19:08:15","新北市土城區金城路二段208號附近"
"220054","741-BX","2016/08/11 19:08:21","新北市板橋區重慶路139巷7號附近"
"237015","649-BX","2016/08/11 19:08:14","新北市三峽區建安64-6號附近"
"220092","307-R5","2016/08/11 19:06:27","新北市板橋區文化路一段322-1號附近(基地台定位)"
"220087","146-RM","2016/08/11 19:08:09","新北市板橋區文化路二段107號附近"
"220079","145-BY","2016/08/11 19:07:22","新北市板橋區公館街23號附近"
"220056","276-BY","2016/08/11 19:08:23","新北市板橋區信義路74巷1弄1號附近"
"220091","637-BX","2016/08/11 19:08:16","新北市板橋區萬板路456號附近"
