"lineid","car","time","location"
"220039","288-VK","2016/08/11 13:47:12","新北市板橋區民生路二段161巷7號附近"
"236052","AAC-216","2016/08/11 13:47:10","新北市土城區城林路6巷80號附近"
"236018","401-BY","2016/08/11 13:47:04","新北市土城區城林路6巷80號附近"
"220031","286-VK","2016/08/11 13:44:59","新北市板橋區大觀路二段153巷44弄11號附近"
"220029","287-VK","2016/08/11 13:47:18","新北市板橋區華東街300號附近"
"220050","245-BX","2016/08/11 13:47:20","新北市板橋區介壽街71號附近"
"220038","487-VK","2016/08/11 13:47:06","新北市板橋區八里新店快速公路附近"
"236066","105-UM","2016/08/11 13:47:20","新北市土城區城林路6巷80號附近"
"236024","752-BX","2016/08/11 13:47:21","新北市土城區城林路6巷80號附近"
"235031","255-BX","2016/08/11 13:47:22","新北市中和區新生街220巷13號附近"
"220032","209-TC","2016/08/11 13:47:06","新北市板橋區大觀路二段152號附近"
"220045","831-TW","2016/08/11 13:47:22","新北市板橋區八里新店快速公路附近"
"220043","283-UM","2016/08/11 13:47:26","新北市板橋區八里新店快速公路附近"
"220105","075-UY","2016/08/11 13:47:26","新北市板橋區民生路二段161巷1號附近"
"236047","913-UM","2016/08/11 13:47:07","新北市土城區城林路6巷80號附近"
"236028","253-BX","2016/08/11 13:47:16","新北市土城區城林路6巷80號附近"
"236033","271-VK","2016/08/11 13:47:25","新北市土城區城林路6巷80號附近"
"236012","270-VK","2016/08/11 13:47:11","新北市土城區城林路6巷80號附近"
"220037","145-RM","2016/08/11 13:47:07","新北市板橋區八里新店快速公路附近"
"220003","827-TW","2016/08/11 13:47:10","新北市板橋區忠孝路159號附近"
"220013","072-UY","2016/08/11 13:39:59","新北市板橋區民生路二段22號附近"
"220030","806-UM","2016/08/11 13:45:28","新北市板橋區大觀路三段6號附近"
"220028","200-UY","2016/08/11 13:45:44","新北市板橋區大觀路二段265巷130弄32號附近"
"220034","073-UY","2016/08/11 13:45:07","新北市板橋區南雅西路二段253號附近"
"220009","293-UM","2016/08/11 13:47:20","新北市板橋區八里新店快速公路附近"
"236040","107-UM","2016/08/11 13:47:21","新北市土城區中央路二段278巷5弄3號附近"
"220022","895-R6","2016/08/11 13:47:22","新北市板橋區南門街63號附近"
"236076","166-UM","2016/08/11 13:47:15","新北市土城區中華路二段198號附近"
"236056","912-UM","2016/08/11 13:47:26","新北市土城區中華路二段62號附近"
"220002","741-BX","2016/08/11 13:47:20","新北市板橋區民生路二段30號附近"
"220041","307-R5","2016/08/11 13:46:45","新北市板橋區民生路二段161巷3號附近"
"220036","146-RM","2016/08/11 13:47:11","新北市板橋區民生路二段161巷1號附近"
"220027","145-BY","2016/08/11 13:47:08","新北市板橋區民權路202巷2弄7號附近"
"220004","276-BY","2016/08/11 13:47:23","新北市板橋區四川路二段239號附近"
"220040","637-BX","2016/08/11 13:47:18","新北市板橋區民生路二段170號附近"
"220023","297-UM","2016/08/11 13:47:19","新北市板橋區華東街328號附近"
"220047","317-R6","2016/08/11 13:47:09","新北市板橋區民生路二段161巷1號附近"
"220011","609-BX","2016/08/11 13:45:58","新北市板橋區民生路二段36-1號附近"
"220052","561-BX","2016/08/11 13:47:11","新北市板橋區八里新店快速公路附近"
"220020","461-BY","2016/08/11 13:47:25","新北市板橋區金門街31巷2號附近"
"220046","AAC-210","2016/08/11 13:47:13","新北市板橋區民生路二段161巷5號附近"
"220018","AAC-253","2016/08/11 13:47:26","新北市板橋區民生路二段15-1號附近"
"220104","560-BX","2016/08/11 13:47:18","新北市板橋區南雅西路二段301巷16號附近"
"220021","985-R7","2016/08/11 13:47:21","新北市板橋區館前西路97號附近"
"220042","689-BX","2016/08/11 13:47:25","新北市板橋區八里新店快速公路附近"
"220025","687-BX","2016/08/11 13:47:08","新北市板橋區大觀路二段156巷37號附近"
