"lineid","car","time","location"
"236052","AAC-216","2016/08/11 15:47:12","新北市土城區學府路一段64號附近"
"236018","401-BY","2016/08/11 15:47:13","新北市土城區延吉街86號附近"
"220031","286-VK","2016/08/11 15:47:11","新北市板橋區僑中二街116巷39號附近"
"236060","915-UM","2016/08/11 15:47:22","新北市土城區立德路135巷5弄12號附近"
"236066","105-UM","2016/08/11 15:47:20","新北市土城區大安路24號附近"
"236024","752-BX","2016/08/11 15:46:10","新北市土城區中央路一段291巷16號附近"
"238009","312-TH","2016/08/11 15:47:09","新北市樹林區中華路187巷17號附近"
"236047","913-UM","2016/08/11 15:47:16","新北市土城區金城路三段205-1號附近"
"238002","755-BX","2016/08/11 15:47:08","新北市樹林區啟智街34號附近"
"238008","311-TH","2016/08/11 15:47:10","新北市樹林區柑園街一段277號附近"
"236028","253-BX","2016/08/11 15:47:24","新北市土城區學成路128巷9號附近"
"238001","282-BY","2016/08/11 15:43:53","新北市樹林區中正路45巷1號附近"
"238012","303-VK","2016/08/11 15:47:18","新北市樹林區中山路二段74號附近"
"236012","270-VK","2016/08/11 15:47:21","新北市土城區廣明街90巷1號附近"
"238005","571-TV","2016/08/11 15:47:16","新北市樹林區太平路45號附近"
"238011","5061-A6","2016/08/11 15:47:18","新北市樹林區中山路二段235號附近"
"236040","107-UM","2016/08/11 15:47:26","新北市土城區學享街27號附近"
"238007","268-VK","2016/08/11 15:47:15","新北市樹林區俊英街116巷11號附近"
"238013","172-UY","2016/08/11 15:47:19","新北市樹林區新興街25號附近"
"238006","599-UM","2016/08/11 15:47:19","新北市樹林區太平路225巷2號附近"
"238004","283-BY","2016/08/11 15:47:09","新北市樹林區光興街8-4號附近"
"236076","166-UM","2016/08/11 15:47:25","新北市土城區福安街106號附近"
"238010","601-UM","2016/08/11 15:47:19","新北市樹林區三福街13號附近"
"238003","169-UY","2016/08/11 15:47:08","新北市樹林區復興路236號附近"
"236056","912-UM","2016/08/11 15:47:20","新北市土城區員福街8號附近"
"220010","305-R5","2016/08/11 15:47:25","新北市樹林區八德街65-2號附近"
