"lineid","car","time","location"
"220039","288-VK","2016/08/11 13:59:23","新北市板橋區四維路177巷4弄2號附近"
"236052","AAC-216","2016/08/11 13:59:25","新北市土城區城林路6巷80號附近"
"236018","401-BY","2016/08/11 13:59:24","新北市土城區學士路123號附近"
"220031","286-VK","2016/08/11 13:59:09","新北市板橋區大觀路一段38巷156弄147號附近"
"236060","915-UM","2016/08/11 13:59:19","新北市土城區城林路6巷80號附近"
"220029","287-VK","2016/08/11 13:59:10","新北市板橋區光華街15巷44號附近"
"220050","245-BX","2016/08/11 13:57:03","新北市板橋區莊敬路229號附近"
"220038","487-VK","2016/08/11 13:58:36","新北市板橋區文化路二段318號附近"
"236066","105-UM","2016/08/11 13:59:14","新北市土城區和平路28號附近"
"236024","752-BX","2016/08/11 13:59:09","新北市土城區城林路6巷80號附近"
"235031","255-BX","2016/08/11 13:59:16","新北市中和區新生街242巷1弄8號附近"
"220032","209-TC","2016/08/11 13:54:20","新北市板橋區大觀路二段150巷69-1號附近"
"220045","831-TW","2016/08/11 13:59:14","新北市板橋區莒光路102號附近"
"220043","283-UM","2016/08/11 13:59:23","新北市板橋區光武街31號附近"
"220105","075-UY","2016/08/11 13:58:59","新北市板橋區文化路二段303號附近"
"220017","258-TC","2016/08/11 13:59:08","新北市板橋區縣民大道二段56號附近"
"220014","829-TW","2016/08/11 13:59:24","新北市板橋區三民路二段正隆巷24-2號附近"
"236047","913-UM","2016/08/11 13:59:17","新北市土城區城林路6巷80號附近"
"236028","253-BX","2016/08/11 13:59:11","新北市土城區城林路6巷80號附近"
"236033","271-VK","2016/08/11 13:59:15","新北市土城區城林路6巷80號附近"
"236012","270-VK","2016/08/11 13:59:24","新北市土城區城林路6巷80號附近"
"220016","013-TV","2016/08/11 13:59:21","新北市板橋區中山路二段467號附近"
"220037","145-RM","2016/08/11 13:57:21","新北市板橋區莒光路64號附近"
"220003","827-TW","2016/08/11 13:59:23","新北市板橋區中山路一段158巷5號附近"
"220013","072-UY","2016/08/11 13:59:09","新北市板橋區民族路247巷9弄50號附近"
"220030","806-UM","2016/08/11 13:59:17","新北市板橋區篤行路三段99號附近"
"220028","200-UY","2016/08/11 13:59:18","新北市板橋區大觀路二段265巷20弄2號附近"
"220034","073-UY","2016/08/11 13:57:37","新北市板橋區大智街49號附近"
"220009","293-UM","2016/08/11 13:59:16","新北市板橋區富山街109巷63弄37號附近"
"236040","107-UM","2016/08/11 13:59:16","新北市土城區裕生路61號附近"
"220022","895-R6","2016/08/11 13:59:17","新北市板橋區中正路1巷28號附近"
"220019","303-R5","2016/08/11 13:56:26","新北市板橋區實踐路89號附近"
"236076","166-UM","2016/08/11 13:59:24","新北市土城區永寧路32巷10弄9號附近"
"236056","912-UM","2016/08/11 13:59:19","新北市土城區永寧路5號附近"
"220002","741-BX","2016/08/11 13:59:12","新北市板橋區館前西路50號附近"
"220041","307-R5","2016/08/11 13:59:09","新北市板橋區漢生東路7號附近"
"220036","146-RM","2016/08/11 13:59:14","新北市板橋區文化路二段28號附近"
"220027","145-BY","2016/08/11 13:59:21","新北市板橋區民權路202巷11弄2號附近"
"220004","276-BY","2016/08/11 13:59:12","新北市板橋區信義路101號附近"
"220040","637-BX","2016/08/11 13:59:26","新北市板橋區大同街7號附近"
"220023","297-UM","2016/08/11 13:59:25","新北市板橋區館前西路興義巷3號附近"
"220047","317-R6","2016/08/11 13:59:25","新北市板橋區民有街26號附近"
"220011","609-BX","2016/08/11 13:59:08","新北市板橋區中山路二段159號附近"
"220052","561-BX","2016/08/11 13:59:22","新北市板橋區八里新店快速公路附近"
"220020","461-BY","2016/08/11 13:59:20","新北市板橋區大觀路三段36巷84號附近"
"220046","AAC-210","2016/08/11 13:59:09","新北市板橋區陽明街29巷1弄36號附近"
"220018","AAC-253","2016/08/11 13:59:14","新北市板橋區中山路一段156號附近"
"220104","560-BX","2016/08/11 13:59:10","新北市板橋區中正路275巷13號附近"
"220021","985-R7","2016/08/11 13:59:15","新北市板橋區民權路258-4號附近"
"220042","689-BX","2016/08/11 13:59:21","新北市板橋區民生路三段323號附近"
"220025","687-BX","2016/08/11 13:57:25","新北市板橋區龍興街101巷1號附近"
"220010","305-R5","2016/08/11 13:59:16","新北市板橋區三民路二段245巷38號附近"
"220005","686-BX","2016/08/11 13:59:25","新北市板橋區館前西路56號附近"
