"lineid","car","time","location"
"237006","5529-G3","2016/08/11 17:29:24","新北市三峽區中山路333-5號附近"
"238022","312-TH","2016/08/11 17:29:07","新北市樹林區和平街29號附近"
"238015","755-BX","2016/08/11 17:29:11","新北市樹林區大安路255號附近"
"238021","311-TH","2016/08/11 17:29:12","新北市樹林區民權街一段45號附近"
"238014","282-BY","2016/08/11 17:29:13","新北市樹林區長壽街70巷9號附近"
"238025","303-VK","2016/08/11 17:28:52","新北市樹林區保安街一段195號附近"
"238018","571-TV","2016/08/11 17:28:56","新北市樹林區鎮前街163號附近"
"238024","5061-A6","2016/08/11 17:29:09","新北市樹林區保安街一段48巷24號附近"
"238020","268-VK","2016/08/11 17:29:07","新北市樹林區千歲街101號附近"
"238026","172-UY","2016/08/11 17:29:24","新北市樹林區味王街11號附近"
"238019","599-UM","2016/08/11 17:29:08","新北市樹林區八德街89號附近"
"238017","283-BY","2016/08/11 17:29:26","新北市樹林區光武街35號附近"
"238023","601-UM","2016/08/11 17:29:10","新北市樹林區中正路433號附近"
"238016","169-UY","2016/08/11 17:29:20","新北市樹林區中山路一段175號附近"
"242013","348-TH","2016/08/11 17:21:53","新北市新莊區新泰路502巷12號附近"
"242007","132-UY","2016/08/11 17:29:10","新北市新莊區自強街50號附近"
"242034","400-BY","2016/08/11 17:28:41","新北市新莊區新莊路457號附近"
"242039","172-VK","2016/08/11 17:29:10","新北市新莊區民安路274號附近"
"242046","347-TH","2016/08/11 17:29:23","新北市新莊區福營路4號附近"
"242053","413-TV","2016/08/11 17:29:20","新北市新莊區新樹路607號附近"
"242021","133-UY","2016/08/11 17:29:10","新北市新莊區中華路一段18號附近"
"242009","175-VK","2016/08/11 17:29:23","新北市新莊區中原路57號附近"
"242004","351-TH","2016/08/11 17:29:09","新北市新莊區中港路282號附近"
"242002","173-VK","2016/08/11 17:29:22","新北市新莊區新莊路150號附近"
"242015","135-UY","2016/08/11 17:29:13","新北市新莊區新泰路193號附近"
"242051","176-VK","2016/08/11 17:29:12","新北市新莊區新樹路258巷5號附近"
"242017","AAC-296","2016/08/11 17:29:16","新北市新莊區復興路一段211號附近"
"242056","442-UM","2016/08/11 17:29:15","新北市新莊區新泰路16號附近"
"242048","349-TH","2016/08/11 17:29:12","新北市新莊區四維路212巷43號附近"
"242011","350-TH","2016/08/11 17:29:24","新北市新莊區中港路471號附近"
"242019","415-TV","2016/08/11 17:29:13","新北市新莊區中港路73號附近"
"242042","441-UM","2016/08/11 17:28:52","新北市新莊區中正路516號附近"
"242027","986-R7","2016/08/11 17:29:13","新北市新莊區思源路32號附近"
"242023","615-BX","2016/08/11 17:29:12","新北市新莊區公園路45號附近"
"242058","362-BY","2016/08/11 17:29:14","新北市新莊區中正路585號附近"
"242031","566-BX","2016/08/11 17:29:16","新北市新莊區新泰路381巷41號附近"
"242025","612-BX","2016/08/11 17:29:10","新北市新莊區復興路二段21巷15號附近"
"242029","353-BY","2016/08/11 17:29:17","新北市新莊區思源路90號附近"
"242044","751-BX","2016/08/11 17:29:01","新北市新莊區富國路101-1號附近"
"242036","497-BY","2016/08/11 17:29:10","新北市新莊區後港一路203號附近"
"242061","613-BX","2016/08/11 17:29:14","新北市新莊區三和路58-1號附近(基地台定位)"
