SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,41,,良好,2.7,0.23,40,45,11,7.2,6.9,97,2,9.29,2.14,2016-02-02 16:00
關山,臺東縣,30,,良好,1.5,,36,16,5,6.9,2.1,75,1,8.59,1.7,2016-02-02 16:00
馬公,澎湖縣,34,,良好,1.4,0.25,41,21,17,3,7.8,73,2,4.34,1.3,2016-02-02 16:00
金門,金門縣,40,,良好,0.4,0.47,41,43,27,6.2,4,59,3,8.08,1.85,2016-02-02 16:00
馬祖,連江縣,37,,良好,2.1,0.27,44,26,21,3.8,5.5,51,2,4.84,1.04,2016-02-02 16:00
埔里,南投縣,13,,良好,1.1,0.58,15,16,10,11,1.1,108,1,12.29,1.71,2016-02-02 16:00
復興,高雄市,59,懸浮微粒,普通,4,1.03,11,73,31,34,1.7,214,3,45.35,11.42,2016-02-02 16:00
永和,新北市,18,,良好,1.7,0.63,22,9,7,24,2.3,94,1,38.78,14.72,2016-02-02 16:00
竹山,南投縣,31,,良好,,0.5,17,49,22,,0.8,24,2,,,2016-02-02 16:00
中壢,桃園市,24,,良好,4,0.71,19,25,5,32,2,82,1,50.8,18.67,2016-02-02 16:00
三重,新北市,32,,良好,3.5,1.89,,34,12,41,,,1,131.41,90.72,2016-02-02 16:00
冬山,宜蘭縣,25,,良好,1.1,0.27,30,16,6,14,0.9,192,1,19.13,4.71,2016-02-02 16:00
宜蘭,宜蘭縣,24,,良好,1.4,0.41,29,24,5,14,1.4,75,1,15.56,1.94,2016-02-02 16:00
陽明,臺北市,36,,良好,1.4,0.21,43,3,1,1.3,,,1,1.95,.61,2016-02-02 16:00
花蓮,花蓮縣,31,,良好,2,0.3,38,16,8,8.4,3,63,1,10.85,2.5,2016-02-02 16:00
臺東,臺東縣,28,,良好,1.7,0.52,34,27,6,8.9,1.9,22,1,10.68,1.74,2016-02-02 16:00
恆春,屏東縣,40,,良好,1.2,0.27,49,16,4,2.1,10,34,1,4.38,2.29,2016-02-02 16:00
潮州,屏東縣,64,懸浮微粒,普通,3.3,0.81,24,96,48,23,1.5,39,5,26.41,3.38,2016-02-02 16:00
屏東,屏東縣,52,懸浮微粒,普通,2.3,0.79,15,66,39,22,1.5,295,4,27.57,5.82,2016-02-02 16:00
小港,高雄市,52,懸浮微粒,普通,3.6,0.95,8,55,,40,1.9,68,3,53.22,13.68,2016-02-02 16:00
前鎮,高雄市,53,懸浮微粒,普通,2.8,1,,65,31,50,,,3,65.92,16.17,2016-02-02 16:00
前金,高雄市,54,懸浮微粒,普通,5.7,0.82,15,65,48,30,3.7,40,3,37.46,7.75,2016-02-02 16:00
左營,高雄市,58,懸浮微粒,普通,3.2,0.79,13,76,29,31,3.7,84,3,39.1,7.68,2016-02-02 16:00
楠梓,高雄市,53,懸浮微粒,普通,2.4,0.66,13,50,25,25,3.7,306,2,33.64,8.23,2016-02-02 16:00
林園,高雄市,52,懸浮微粒,普通,21,1.16,3.7,69,52,60,3.7,265,4,95.8,35.93,2016-02-02 16:00
大寮,高雄市,55,懸浮微粒,普通,6.5,0.88,7.1,73,51,42,2.1,281,5,59.44,17.76,2016-02-02 16:00
鳳山,高雄市,58,懸浮微粒,普通,4.1,0.8,8.8,70,31,34,3.1,319,3,46.48,12.7,2016-02-02 16:00
仁武,高雄市,53,懸浮微粒,普通,2.9,0.74,12,60,39,31,3.3,316,3,40.91,10.01,2016-02-02 16:00
橋頭,高雄市,47,,良好,2.4,0.73,13,56,29,30,2.8,15,2,37.35,7.71,2016-02-02 16:00
美濃,高雄市,42,,良好,1.5,0.66,16,44,33,13,0.6,325,3,17,3.59,2016-02-02 16:00
臺南,臺南市,27,,良好,1.9,0.52,25,27,13,20,3.5,56,1,23.7,4.17,2016-02-02 16:00
安南,臺南市,30,,良好,1.5,0.38,25,32,15,17,4.1,35,1,19.38,2.19,2016-02-02 16:00
善化,臺南市,25,,良好,2.5,0.36,21,24,21,21,4.6,283,2,23.52,2.49,2016-02-02 16:00
新營,臺南市,35,,良好,2.1,0.37,24,31,17,21,3.1,36,2,24.15,3.43,2016-02-02 16:00
嘉義,嘉義市,29,,良好,2,0.52,19,44,19,25,2.3,29,2,28.83,3.68,2016-02-02 16:00
臺西,雲林縣,36,,良好,1.2,0.21,43,33,11,4.5,12,30,2,5.31,.81,2016-02-02 16:00
朴子,嘉義縣,32,,良好,3.1,0.33,32,42,9,14,3.4,84,1,17.44,3.19,2016-02-02 16:00
新港,嘉義縣,27,,良好,,0.31,33,32,5,,4.9,232,1,,,2016-02-02 16:00
崙背,雲林縣,25,,良好,3.2,0.32,30,26,15,13,5.5,48,2,15.48,2.46,2016-02-02 16:00
斗六,雲林縣,21,,良好,1.6,0.39,26,25,13,21,3.1,348,1,24.57,3.96,2016-02-02 16:00
南投,南投縣,31,,良好,3.2,0.52,18,42,14,24,2,307,2,31.26,7.35,2016-02-02 16:00
二林,彰化縣,29,,良好,3.2,0.24,35,17,10,11,6.7,37,1,13.66,2.42,2016-02-02 16:00
線西,彰化縣,30,,良好,2.3,0.25,36,27,9,11,6.7,45,1,13.69,3.01,2016-02-02 16:00
彰化,彰化縣,21,,良好,1.8,0.41,25,20,14,16,4.5,51,1,21.02,4.72,2016-02-02 16:00
西屯,臺中市,28,,良好,2.1,0.25,33,12,10,10,5,68,1,13.46,3,2016-02-02 16:00
忠明,臺中市,23,,良好,1.4,0.31,27,16,0,15,3.1,3.4,1,21.89,6.78,2016-02-02 16:00
大里,臺中市,0,,,2.6,0.4,22,,12,19,3.1,312,1,24.69,5.36,2016-02-02 16:00
沙鹿,臺中市,26,,良好,1.2,0.27,31,24,0,12,6.6,46,1,14.46,2.2,2016-02-02 16:00
豐原,臺中市,23,,良好,1.7,0.27,28,2,13,9.3,2.5,67,1,10.97,1.67,2016-02-02 16:00
三義,苗栗縣,26,,良好,1.4,0.22,31,15,3,11,6.2,36,1,12.12,1.59,2016-02-02 16:00
苗栗,苗栗縣,23,,良好,2.4,0.36,26,29,7,19,4,49,1,22.59,3.95,2016-02-02 16:00
頭份,苗栗縣,30,,良好,2.3,0.28,36,18,7,11,3.4,74,1,13.44,2.27,2016-02-02 16:00
新竹,新竹市,30,,良好,1.4,0.27,36,20,4,,4.1,69,1,,,2016-02-02 16:00
竹東,新竹縣,30,,良好,1.3,0.25,36,9,10,7.3,4,53,1,10.37,3.04,2016-02-02 16:00
湖口,新竹縣,34,,良好,0.7,0.22,41,19,11,6.4,6.7,56,1,7.51,1.16,2016-02-02 16:00
龍潭,桃園市,27,,良好,1.4,0.31,33,22,0,11,5.5,53,,13.93,3.13,2016-02-02 16:00
平鎮,桃園市,22,,良好,1.1,0.35,21,23,6,23,4.9,39,1,25.53,2.89,2016-02-02 16:00
觀音,桃園市,31,,良好,3.5,0.18,35,30,8,12,7.2,59,1,13.66,1.69,2016-02-02 16:00
大園,桃園市,27,,良好,3.5,0.29,25,32,10,23,7.2,49,1,31.28,8.37,2016-02-02 16:00
桃園,桃園市,17,,良好,1.8,0.4,20,9,11,22,0.7,59,1,25.05,3.33,2016-02-02 16:00
大同,臺北市,30,,良好,2.4,1.28,,38,3,37,,,1,94.36,56.89,2016-02-02 16:00
松山,臺北市,15,,良好,,,18,13,,,1.7,76,,,,2016-02-02 16:00
古亭,臺北市,16,,良好,1.4,0.44,19,11,3,28,2,82,1,35.13,7.55,2016-02-02 16:00
萬華,臺北市,17,,良好,2.1,0.46,21,18,10,26,3.1,107,1,33.82,7.45,2016-02-02 16:00
中山,臺北市,13,,良好,1.3,0.69,13,19,2,33,2.7,118,1,49.39,16.04,2016-02-02 16:00
士林,臺北市,32,,良好,1,0.27,38,5,0,7.8,2.2,71,,8.3,.51,2016-02-02 16:00
淡水,新北市,31,,良好,0.4,0.26,38,16,9,4.6,,,1,5.88,1.27,2016-02-02 16:00
林口,新北市,26,,良好,1.3,0.24,31,14,9,16,3.3,50,1,21.44,5.55,2016-02-02 16:00
菜寮,新北市,19,,良好,1,0.51,23,13,5,22,3.1,100,1,26.09,3.96,2016-02-02 16:00
新莊,新北市,15,,良好,2.1,0.53,18,20,8,30,3.5,93,1,36.42,6.67,2016-02-02 16:00
板橋,新北市,0,,,1.4,0.52,21,19,7,26,2.3,77,,29.79,4.22,2016-02-02 16:00
土城,新北市,25,,良好,1.3,0.4,30,13,0,16,1.2,197,1,18.06,2.03,2016-02-02 16:00
