00,31.8,739.3,615.3,763.0
00:10,32.0,738.7,607.5,755.7
00:20,31.0,735.8,599.2,745.3
00:30,30.5,743.5,595.9,734.6
00:40,30.0,728.0,605.0,734.7
00:50,29.7,717.4,595.9,722.9
01,29.5,727.8,575.2,720.3
01:10,29.1,698.4,572.8,721.9
01:20,28.6,712.7,574.1,702.1
01:30,28.4,707.4,568.2,690.4
01:40,28.8,709.3,559.0,695.0
01:50,28.0,702.0,563.6,673.3
02,27.9,696.3,563.3,678.8
02:10,27.6,676.7,559.8,676.1
02:20,27.5,699.0,562.7,665.3
02:30,27.9,680.1,553.1,664.1
02:40,27.3,688.2,551.4,662.8
02:50,27.4,688.1,546.6,662.6
03,27.1,674.2,552.0,659.2
03:10,27.0,685.8,544.8,646.8
03:20,27.3,669.5,543.1,645.6
03:30,26.9,675.4,537.8,636.5
03:40,27.1,675.1,556.6,650.5
03:50,26.8,675.1,535.9,647.8
04,27.0,682.3,534.8,636.6
04:10,27.0,682.8,539.5,631.7
04:20,27.4,693.0,533.4,637.4
04:30,26.9,676.3,541.1,641.8
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
