"lineid","car","time","location","longitude","latitude"
"249001","759-BX","2016/12/20 15:32:03","新北市八里區博物館路10-1號","121.415066666667","25.1642666666667"
"244002","248-BX","2016/12/20 16:00:48","新北市林口區粉寮路二段160巷28號","121.405143333333","25.0908133333333"
"243005","646-TV","2016/12/20 21:14:09","新北市泰山區黎明路25號","121.422105","25.060755"
"222001","696-SL","2016/12/20 21:09:33","新北市深坑區深南路88巷1號","121.621198333333","25.0111466666667"
"231060","001-UM","2016/12/20 21:38:56","新北市新店區薏仁坑路自強巷6號","121.496426666667","24.9584"
"231069","189-VK","2016/12/20 12:16:35","新北市新店區安華路28-1號","121.51953","24.9607833333333"
"241024","065-VK","2016/12/20 21:38:59","新北市三重區新北大道一段7號","121.489663333333","25.0612616666667"
"241005","262-UM","2016/12/20 21:38:58","新北市三重區碧華街1號","121.483488333333","25.0812016666667"
"241006","398-BY","2016/12/20 21:38:44","新北市八里區中山路三段382號","121.36852","25.1359133333333"
"241020","413-TH","2016/12/20 21:38:50","新北市八里區中山路三段409號","121.368716666667","25.1346133333333"
"241001","547-UM","2016/12/20 21:38:12","新北市五股區中直路13-6號","121.424898333333","25.1104566666667"
"235070","558-UM","2016/12/20 21:38:45","新北市中和區員山路36巷13號","121.484115","24.9906333333333"
"235060","647-TV","2016/12/20 21:38:54","新北市中和區員山路36巷16-3號","121.48508","24.9913966666667"
"247004","341-TH","2016/12/20 21:38:46","新北市八里區商港路105巷15號","121.388855","25.1472466666667"
"247024","336-TH","2016/12/20 21:38:57","新北市八里區中山路三段112號","121.386975","25.1460083333333"
"247012","057-VK","2016/12/20 21:38:46","新北市五股區成泰路三段544-1號","121.45442","25.1028216666667"
"251004","009-UM","2016/12/20 21:38:52","新北市淡水區民權路88-2號","121.459046666667","25.1332"
"251001","011-UM","2016/12/20 21:38:48","新北市淡水區崁頂64號","121.439176666667","25.2005116666667"
"251002","012-UM","2016/12/20 21:38:51","新北市淡水區學府路207號","121.446408333333","25.17557"
"251008","181-VK","2016/12/20 21:38:46","新北市淡水區水源街二段76號","121.451131666667","25.174125"
"251014","182-VK","2016/12/20 21:38:51","新北市淡水區淡金路五段20號","121.45297","25.2323016666667"
"251010","413-VK","2016/12/20 21:38:51","新北市淡水區沙崙路232號","121.425538333333","25.18463"
"251012","441-VK","2016/12/20 21:38:47","新北市淡水區興仁路159號","121.450256666667","25.2195883333333"
"251016","442-VK","2016/12/20 21:38:42","新北市淡水區中山北路三段138號","121.44565","25.1952716666667"
"251005","443-VK","2016/12/20 21:39:00","新北市淡水區英專路101巷22號","121.444986666667","25.1721316666667"
"251006","561-UM","2016/12/20 21:38:52","新北市淡水區中正路25號","121.442523333333","25.169515"
"251009","575-R6","2016/12/20 21:38:50","新北市淡水區民生路124巷16弄9號","121.463671666667","25.137545"
"251007","577-R6","2016/12/20 21:38:47","新北市淡水區水源街二段174號","121.455843333333","25.1757116666667"
"251011","650-BX","2016/12/20 21:38:55","新北市淡水區新民街101號","121.436158333333","25.18071"
"251003","673-BX","2016/12/20 21:38:54","新北市淡水區新春街6號","121.436315","25.18108"
"242044","441-UM","2016/12/20 21:38:43","新北市樹林區八德街222號","121.415623333333","24.971945"
"221018","753-BX","2016/12/20 21:20:46","新北市汐止區汐萬路一段256巷1號","121.65194","25.0748583333333"
