SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,61,懸浮微粒,普通,2,0.31,50,77,26,6.4,1.9,32,3,7.66,1.24,2016-05-12 19:00
關山,臺東縣,20,,良好,1.2,,24,17,12,12,0.5,309,1,13.33,1.11,2016-05-12 19:00
馬公,澎湖縣,48,,良好,1.4,0.32,53,52,27,3.7,3,55,2,4.74,1.07,2016-05-12 19:00
金門,金門縣,52,懸浮微粒,普通,1.9,0.37,53,49,33,9,3.2,107,3,10.12,1.16,2016-05-12 19:00
馬祖,連江縣,63,臭氧,普通,3.3,0.33,76,64,38,8.8,1.5,52,3,10.11,1.35,2016-05-12 19:00
埔里,南投縣,50,,良好,3.2,0.41,60,40,20,13,3.8,232,2,14.07,.74,2016-05-12 19:00
復興,高雄市,43,,良好,7,0.45,,30,8,18,0.5,272,2,19.62,2.05,2016-05-12 19:00
永和,新北市,29,,良好,1.5,0.97,27,30,19,24,1.8,107,2,30.87,6.63,2016-05-12 19:00
竹山,南投縣,52,懸浮微粒,普通,0.6,0.32,48,44,21,9.5,0.8,345,3,9.84,.37,2016-05-12 19:00
中壢,桃園市,61,懸浮微粒,普通,5.8,1.09,22,78,24,39,0.8,270,3,48.92,10.13,2016-05-12 19:00
三重,新北市,58,懸浮微粒,普通,3.9,2.42,,61,24,45,,,2,108.65,63.65,2016-05-12 19:00
冬山,宜蘭縣,37,,良好,1.4,0.28,45,31,16,6.3,1.7,246,2,7.66,1.34,2016-05-12 19:00
宜蘭,宜蘭縣,38,,良好,1.3,0.34,45,35,13,6.1,1.9,68,2,7.39,1.26,2016-05-12 19:00
陽明,臺北市,51,臭氧,普通,1.9,0.46,62,28,20,12,,,2,12.78,.55,2016-05-12 19:00
花蓮,花蓮縣,39,,良好,1.9,0.39,47,27,18,8.3,1.2,170,2,10.93,2.66,2016-05-12 19:00
臺東,臺東縣,18,,良好,1.1,0.59,22,23,11,12,0.8,309,1,14.01,2.01,2016-05-12 19:00
恆春,屏東縣,42,,良好,1.5,0.18,50,29,7,1.4,6,26,1,3.76,2.39,2016-05-12 19:00
潮州,屏東縣,36,,良好,2.2,0.31,35,44,4,6.4,0.8,55,2,6.86,.46,2016-05-12 19:00
屏東,屏東縣,41,,良好,6.7,0.56,38,45,22,21,1.2,287,2,22.44,1.8,2016-05-12 19:00
小港,高雄市,39,,良好,19,0.32,23,26,9,22,1.6,173,2,24.4,2.31,2016-05-12 19:00
前鎮,高雄市,37,,良好,7.4,0.36,29,25,14,18,0.8,177,2,18.71,1.1,2016-05-12 19:00
前金,高雄市,34,,良好,2.6,0.39,37,35,16,10,2,222,2,12.33,1.98,2016-05-12 19:00
左營,高雄市,50,,良好,4.4,0.31,,31,14,10,1.5,297,3,10.26,.2,2016-05-12 19:00
楠梓,高雄市,50,,良好,2.5,0.47,55,42,18,9.3,1.4,298,2,11.44,2.14,2016-05-12 19:00
林園,高雄市,35,,良好,1.2,0.19,42,17,10,3.2,1.9,175,2,3.88,.68,2016-05-12 19:00
大寮,高雄市,36,,良好,3.7,0.27,33,29,7,11,0.9,231,1,11.39,.88,2016-05-12 19:00
鳳山,高雄市,48,,良好,4.2,0.7,28,48,13,18,1,243,2,20.09,1.72,2016-05-12 19:00
仁武,高雄市,56,懸浮微粒,普通,4,0.38,54,53,20,17,1.2,313,2,18.6,1.13,2016-05-12 19:00
橋頭,高雄市,43,,良好,2.5,0.44,52,35,12,8.8,2,286,2,10.54,1.78,2016-05-12 19:00
美濃,高雄市,45,,良好,2.5,0.36,54,34,19,7.7,1,302,2,9.61,1.91,2016-05-12 19:00
臺南,臺南市,58,臭氧,普通,3.5,0.42,70,32,24,9.9,1.5,273,3,11.08,1.17,2016-05-12 19:00
安南,臺南市,56,臭氧,普通,2.4,0.34,67,36,16,5.7,1.7,319,3,5.96,.25,2016-05-12 19:00
善化,臺南市,47,,良好,2.6,0.3,56,36,17,11,1.3,314,3,12.86,1.79,2016-05-12 19:00
新營,臺南市,0,,,1.9,0.42,54,32,22,11,1.1,293,3,12.38,1.06,2016-05-12 19:00
嘉義,嘉義市,50,,良好,2.2,0.48,57,33,10,16,0.8,119,3,16.19,.53,2016-05-12 19:00
臺西,雲林縣,51,懸浮微粒,普通,2.4,0.24,53,59,25,5.1,2.1,50,2,5.74,.66,2016-05-12 19:00
朴子,嘉義縣,55,懸浮微粒,普通,3,0.35,52,56,20,16,1.3,36,3,16.98,.59,2016-05-12 19:00
新港,嘉義縣,54,懸浮微粒,普通,6.5,0.54,27,51,24,44,0.9,283,3,47.06,3.47,2016-05-12 19:00
崙背,雲林縣,50,,良好,1.1,0.27,49,49,31,6.4,1.5,333,3,7.97,1.6,2016-05-12 19:00
斗六,雲林縣,53,懸浮微粒,普通,2,0.51,57,41,31,15,0.7,65,4,15.27,.74,2016-05-12 19:00
南投,南投縣,54,懸浮微粒,普通,8.8,0.61,49,61,29,19,1.2,265,3,21.22,2.56,2016-05-12 19:00
二林,彰化縣,51,懸浮微粒,普通,5.5,0.26,49,56,25,10,1.2,345,3,11.13,.98,2016-05-12 19:00
線西,彰化縣,56,臭氧,普通,4.1,0.33,67,58,31,9.1,2.2,40,3,9.8,.74,2016-05-12 19:00
彰化,彰化縣,40,,良好,8.5,0.56,40,39,25,24,1.9,338,3,24.93,.72,2016-05-12 19:00
西屯,臺中市,39,,良好,5.6,0.31,47,30,17,17,1.5,319,3,18.75,1.74,2016-05-12 19:00
忠明,臺中市,46,,良好,5.9,0.48,38,36,19,23,1.8,319,2,24.91,1.74,2016-05-12 19:00
大里,臺中市,56,懸浮微粒,普通,3.8,0.46,47,53,22,18,1.8,279,3,20.06,2.06,2016-05-12 19:00
沙鹿,臺中市,57,臭氧,普通,2.8,0.42,69,43,21,15,2.6,23,2,16.09,1.37,2016-05-12 19:00
豐原,臺中市,46,,良好,2.8,0.33,55,28,18,9.1,2.1,318,3,11.36,2.24,2016-05-12 19:00
三義,苗栗縣,61,臭氧,普通,2.4,0.36,73,47,26,9.4,1.5,46,3,9.58,.19,2016-05-12 19:00
苗栗,苗栗縣,56,懸浮微粒,普通,8.7,0.46,31,70,53,37,1.5,354,4,39.73,2.7,2016-05-12 19:00
