SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,29,,良好,2.4,0.29,7.3,25,8,10,1.9,73,2,10.65,.32,2016-08-17 22:00
三重,新北市,40,,良好,6.6,1.93,,34,7,35,,,2,101.97,67.14,2016-08-17 22:00
三義,苗栗縣,18,,良好,1.6,0.1,22,10,1,3.4,0.7,193,1,4.07,.69,2016-08-17 22:00
土城,新北市,30,,良好,3.1,0.39,11,28,9,13,1.1,223,2,16.89,3.43,2016-08-17 22:00
士林,臺北市,22,,良好,12,0.52,5.5,24,8,28,1.6,203,1,31.75,4.22,2016-08-17 22:00
大同,臺北市,36,,良好,5.5,2.47,,36,6,34,,,2,86.03,52.43,2016-08-17 22:00
大里,臺中市,26,,良好,1.5,0.43,7.6,12,8,14,1.6,48,2,16.53,2.99,2016-08-17 22:00
大園,桃園市,27,,良好,4.6,0.26,12,31,13,15,3.2,202,2,16.63,1.52,2016-08-17 22:00
大寮,高雄市,0,,,1.8,0.12,20,17,7,4.8,1,222,,7.77,2.98,2016-08-17 10:00
小港,高雄市,36,,良好,12,0.42,11,37,8,23,2.1,168,1,26.33,3.81,2016-08-17 22:00
中山,臺北市,23,,良好,4,0.68,9.8,17,,28,1.7,218,1,32.53,4.55,2016-08-17 22:00
中壢,桃園市,54,懸浮微粒,普通,4,1.33,10,48,30,24,1.5,185,3,48.96,25.03,2016-08-17 22:00
仁武,高雄市,41,,良好,2.4,0.41,15,63,4,12,1.2,119,1,13.46,1.41,2016-08-17 22:00
斗六,雲林縣,20,,良好,2.4,0.2,12,16,6,8.7,1.3,65,1,9.7,1.02,2016-08-17 22:00
冬山,宜蘭縣,0,,,2.6,0.26,17,20,3,7.3,1.1,106,,8.52,1.19,2016-08-17 22:00
古亭,臺北市,20,,良好,2.2,0.83,7.2,23,12,22,0.9,231,1,31.21,9.24,2016-08-17 22:00
左營,高雄市,34,,良好,3.5,0.65,12,35,16,20,2.2,122,1,21.23,1.27,2016-08-17 22:00
平鎮,桃園市,46,,良好,2.5,0.33,15,47,20,15,2.4,216,2,18.35,3.27,2016-08-17 22:00
永和,新北市,19,,良好,2.5,1,8.7,15,10,21,2,248,2,36.61,16.08,2016-08-17 22:00
安南,臺南市,30,,良好,1.9,0.34,17,23,1,11,2.6,138,1,13.28,2.48,2016-08-17 22:00
朴子,嘉義縣,29,,良好,2,0.21,23,20,1,7.3,1,33,2,8.47,1.19,2016-08-17 22:00
汐止,新北市,14,,良好,1.6,0.59,12,14,14,22,0.8,241,2,27.52,5.13,2016-08-17 22:00
