00:00,448.4,648.4,50.7,228.3,485.6,1.9,46.4,7.5,92.7,10.9,0.0,64.6,0.0
00:10,449.1,644.6,45.6,229.1,495.7,0.0,46.2,7.4,81.8,10.7,0.0,51.5,0.0
00:20,447.6,644.7,60.9,228.7,499.0,0.0,46.0,7.3,83.8,10.4,0.0,50.4,-20.4
00:30,448.7,639.0,64.8,228.5,491.0,0.0,46.3,7.2,96.3,17.3,0.0,34.2,-24.1
00:40,447.7,636.7,54.9,229.8,505.3,0.0,46.0,7.0,85.1,9.6,0.0,32.7,-24.1
00:50,448.3,627.1,42.5,228.4,507.7,0.0,45.8,7.0,94.1,13.1,0.0,38.8,-24.0
01:00,448.3,627.0,62.9,229.3,500.0,0.0,46.2,6.9,84.1,9.3,0.0,31.5,-40.1
01:10,448.1,625.5,61.3,229.5,505.9,0.0,46.3,6.8,98.6,13.4,0.0,16.0,-47.2
01:20,448.1,628.9,48.0,228.2,496.0,0.0,46.2,6.8,92.6,16.3,0.0,0.0,-47.4
01:30,448.0,628.5,57.1,229.9,515.8,0.0,46.3,6.6,85.2,12.2,0.0,0.0,-47.1
01:40,448.1,629.5,65.3,228.8,501.4,0.0,46.3,6.5,80.0,8.7,0.0,0.0,-47.8
01:50,447.9,630.9,49.2,229.4,512.8,0.0,46.3,6.5,97.7,11.7,0.0,0.0,-74.4
02:00,447.3,630.7,45.7,228.6,514.7,0.0,46.0,6.5,84.9,17.2,0.0,0.0,-73.7
02:10,447.7,628.8,56.3,228.4,509.2,0.0,46.1,6.4,88.5,8.7,0.0,0.0,-73.6
02:20,447.2,626.4,59.4,229.1,499.8,0.0,46.2,6.4,84.4,8.5,0.0,0.0,-74.6
02:30,448.3,630.0,64.8,228.7,505.8,0.0,45.5,6.3,98.9,8.6,0.0,0.0,-100.0
02:40,447.9,627.0,56.2,229.2,518.7,0.0,46.3,6.3,81.3,11.3,0.0,0.0,-98.8
02:50,446.8,628.9,62.4,229.0,501.8,0.0,45.6,6.2,80.4,9.1,0.0,0.0,-99.5
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
