SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,35,,良好,3.3,0.15,19,30,17,3.3,1.7,221,2,4.51,1.24,2016-07-23 21:00
三重,新北市,54,懸浮微粒,普通,4,1.8,,52,28,50,,,3,101.77,51.72,2016-07-23 21:00
三義,苗栗縣,32,,良好,3.2,0.34,9.8,34,13,13,0.8,161,2,15.02,2.23,2016-07-23 21:00
土城,新北市,40,,良好,2.2,0.37,41,42,32,12,1.5,315,3,13.48,1.27,2016-07-23 21:00
士林,臺北市,38,,良好,2.6,0.32,23,38,19,12,1,90,2,13.88,2.37,2016-07-23 21:00
大同,臺北市,54,懸浮微粒,普通,4.4,0.99,,56,31,36,,,2,57.96,21.57,2016-07-23 21:00
大里,臺中市,38,,良好,2.6,0.39,14,40,14,16,1.7,258,2,18.53,2.84,2016-07-23 21:00
大園,桃園市,36,,良好,5.4,0.18,17,47,28,20,3.5,16,2,28.45,8.45,2016-07-23 21:00
大寮,高雄市,15,,良好,2.6,0.3,17,23,22,12,0.6,42,2,13.35,1.85,2016-07-23 21:00
小港,高雄市,17,,良好,3.1,0.28,11,17,1,13,1.3,275,1,15.69,2.56,2016-07-23 21:00
中山,臺北市,52,懸浮微粒,普通,2.6,0.5,33,49,35,23,1.9,99,3,26.39,2.94,2016-07-23 21:00
中壢,桃園市,52,懸浮微粒,普通,3.5,0.84,9.5,59,36,26,0.9,247,3,35.48,9.47,2016-07-23 21:00
仁武,高雄市,27,,良好,1.5,0.21,15,3,10,8.4,0.6,326,1,9.76,1.38,2016-07-23 21:00
斗六,雲林縣,33,,良好,3.6,0.31,14,43,22,11,1.6,204,2,11.99,.97,2016-07-23 21:00
冬山,宜蘭縣,25,,良好,2.2,0.12,22,15,11,3.8,1.2,234,,4.62,.84,2016-07-23 21:00
古亭,臺北市,49,,良好,2.8,0.33,42,28,24,15,1.6,60,3,16.56,1.79,2016-07-23 21:00
左營,高雄市,21,,良好,0.2,0.19,17,18,,7.2,1,248,1,7.74,.59,2016-07-23 21:00
平鎮,桃園市,49,,良好,3.9,0.37,16,55,23,18,2.4,7.2,2,18.62,.87,2016-07-23 21:00
永和,新北市,38,,良好,2.8,0.48,38,29,24,16,1.8,86,3,20.14,3.67,2016-07-23 21:00
安南,臺南市,20,,良好,0.5,0.15,21,24,5,4.2,1.5,246,1,4.82,.62,2016-07-23 21:00
朴子,嘉義縣,28,,良好,1.9,0.25,21,28,8,7.1,1.6,208,1,9.06,1.98,2016-07-23 21:00
汐止,新北市,41,,良好,4,0.3,42,31,18,12,1.1,33,3,14.17,1.78,2016-07-23 21:00
竹山,南投縣,31,,良好,2.8,0.22,18,33,18,10,0.8,256,2,10.77,.67,2016-07-23 21:00
竹東,新竹縣,32,,良好,2.7,0.42,14,39,21,18,0.5,112,2,19.21,.8,2016-07-23 21:00
西屯,臺中市,33,,良好,2.3,0.16,22,32,18,7.3,1,281,2,10.61,3.34,2016-07-23 21:00
沙鹿,臺中市,26,,良好,3.2,0.2,20,28,25,8.4,1.7,218,2,9.55,1.2,2016-07-23 21:00
宜蘭,宜蘭縣,27,,良好,1.5,0.18,21,22,11,4.7,1.8,322,2,5.89,1.17,2016-07-23 21:00
忠明,臺中市,23,,良好,2.3,0.23,16,16,12,12,1.3,258,2,13.83,1.7,2016-07-23 21:00
松山,臺北市,55,懸浮微粒,普通,3,0.32,36,51,29,16,1.8,62,4,17.64,1.85,2016-07-23 21:00
板橋,新北市,42,,良好,2.5,0.69,27,49,28,28,0.8,116,2,29.76,1.84,2016-07-23 21:00
林口,新北市,41,,良好,2.3,0.14,15,37,14,14,1.6,45,2,15.62,1.37,2016-07-23 21:00
林園,高雄市,18,,良好,1.4,0.21,12,16,11,9.5,1.1,174,2,10.24,.72,2016-07-23 21:00
花蓮,花蓮縣,19,,良好,1.6,0.18,23,14,7,3.5,1.7,186,1,5.21,1.68,2016-07-23 21:00
金門,金門縣,57,臭氧,普通,4.3,0.15,68,36,17,8.3,2.3,180,2,9.38,1.04,2016-07-23 21:00
前金,高雄市,26,,良好,1.2,0.22,19,15,,6.9,1,248,2,7.8,.88,2016-07-23 21:00
前鎮,高雄市,18,,良好,1.3,0.34,13,19,4,10,0.8,177,1,12.76,2.36,2016-07-23 21:00
南投,南投縣,41,,良好,3.6,0.35,15,48,26,0.5,1.5,158,2,2.27,1.73,2016-07-23 21:00
屏東,屏東縣,27,,良好,3.3,0.73,9.7,31,,21,1.6,170,,22.29,1.6,2016-07-23 21:00
恆春,屏東縣,26,,良好,1.4,0.08,31,25,1,0.9,4.3,19,1,4.04,3.14,2016-07-23 21:00
美濃,高雄市,22,,良好,1.6,0.2,17,22,11,6.5,0.9,82,2,7.02,.53,2016-07-23 21:00
苗栗,苗栗縣,34,,良好,2.7,0.26,16,30,18,12,1.2,191,2,14.77,2.45,2016-07-23 21:00
埔里,南投縣,32,,良好,1.2,0.27,38,38,25,8.8,1.6,336,2,9.91,1.16,2016-07-23 21:00
桃園,桃園市,38,,良好,7.7,0.54,18,48,29,30,1.1,79,3,32.97,2.57,2016-07-23 21:00
馬公,澎湖縣,21,,良好,0.6,0.22,25,14,9,7.3,1.2,173,1,9.03,1.77,2016-07-23 21:00
馬祖,連江縣,38,,良好,3,0.15,45,41,21,6.3,4.8,191,2,6.7,.43,2016-07-23 21:00
基隆,基隆市,25,,良好,2.2,0.33,20,20,13,16,1.1,274,2,18.45,2.5,2016-07-23 21:00
崙背,雲林縣,28,,良好,3,0.15,18,36,22,5.7,1.4,182,2,6.6,.91,2016-07-23 21:00
淡水,新北市,29,,良好,3.6,0.45,18,39,19,18,,,2,20.04,2.06,2016-07-23 21:00
麥寮,雲林縣,33,,良好,1.4,0.16,18,32,13,6.6,2,224,2,8.1,1.51,2016-07-23 21:00
善化,臺南市,18,,良好,2.5,0.17,13,18,14,9.7,0.9,205,1,10.9,1.19,2016-07-23 21:00
復興,高雄市,14,,良好,1.6,0.42,13,15,5,12,0.5,247,1,13.41,1.37,2016-07-23 21:00
湖口,新竹縣,35,,良好,2.3,0.14,24,24,10,5.7,1.5,238,2,5.96,.24,2016-07-23 21:00
菜寮,新北市,42,,良好,4.7,0.49,39,44,22,21,2,93,2,21.55,.95,2016-07-23 21:00
陽明,臺北市,45,,良好,3.8,0.22,54,28,24,8,,,2,8.77,.76,2016-07-23 21:00
新竹,新竹市,25,,良好,2.3,0.32,20,22,5,9.3,1.9,254,2,10.54,1.28,2016-07-23 21:00
新店,新北市,47,,良好,1.5,0.26,43,28,29,8.6,2.8,126,3,10.06,1.48,2016-07-23 21:00
新莊,新北市,32,,良好,3.9,0.54,11,29,10,30,2.8,18,2,31.19,.8,2016-07-23 21:00
新港,嘉義縣,29,,良好,1.8,0.29,13,32,13,11,1.3,198,2,16.2,4.96,2016-07-23 21:00
新營,臺南市,21,,良好,2,0.26,15,27,11,7.6,0.9,217,2,8.43,.83,2016-07-23 21:00
楠梓,高雄市,38,,良好,1.4,0.2,18,44,13,6.2,1,273,2,7.95,1.78,2016-07-23 21:00
萬里,新北市,46,,良好,2.8,0.27,39,42,32,8.7,3.4,222,3,9.44,.73,2016-07-23 21:00
萬華,臺北市,47,,良好,3.7,0.52,26,47,38,30,1.1,102,3,32.28,1.95,2016-07-23 21:00
嘉義,嘉義市,32,,良好,2.1,0.22,18,38,14,7.6,1.7,216,2,8.25,.64,2016-07-23 21:00
彰化,彰化縣,31,,良好,2.7,0.22,17,33,24,6.2,1.3,214,2,7.51,1.29,2016-07-23 21:00
臺西,雲林縣,32,,良好,2,0.11,22,21,9,4.8,2.2,222,2,5.92,1.14,2016-07-23 21:00
臺東,臺東縣,14,,良好,1.5,0.26,17,16,9,6,1.2,123,1,8.25,2.26,2016-07-23 21:00
臺南,臺南市,17,,良好,1.7,0.19,16,12,7,7.7,1.3,188,1,8.54,.81,2016-07-23 21:00
鳳山,高雄市,31,,良好,5.6,0.39,5.6,33,2,17,1.1,85,1,19.67,2.54,2016-07-23 21:00
潮州,屏東縣,39,,良好,2,0.27,17,50,21,8.6,1.4,143,2,8.49,-.09,2016-07-23 21:00
線西,彰化縣,26,,良好,3.8,0.12,23,23,15,5.4,1.4,239,2,6.13,.72,2016-07-23 21:00
橋頭,高雄市,20,,良好,1.9,0.3,17,20,4,5.5,1.6,234,1,7.2,1.71,2016-07-23 21:00
頭份,苗栗縣,30,,良好,2.3,0.26,16,32,13,12,1.7,251,2,13.73,1.47,2016-07-23 21:00
龍潭,桃園市,52,懸浮微粒,普通,8.3,0.6,26,59,34,27,2.3,53,3,28.98,1.64,2016-07-23 21:00
豐原,臺中市,28,,良好,2.5,0.36,13,30,22,14,2.1,120,3,17.18,2.73,2016-07-23 21:00
關山,臺東縣,20,,良好,1.2,,24,19,12,2.7,0.7,269,1,3.86,1.14,2016-07-23 21:00
觀音,桃園市,34,,良好,2.8,0.2,17,32,25,8.6,1,76,2,10.22,1.64,2016-07-23 21:00
