SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,31,,良好,1.7,0.16,14,29,10,6.9,1.9,103,2,7.68,.75,2016-07-02 05:00
三重,新北市,52,懸浮微粒,普通,2.8,0.55,,51,16,14,,,2,21.04,7.28,2016-07-02 05:00
三義,苗栗縣,32,,良好,1,0.21,24,31,9,5.2,1,191,2,5.84,.61,2016-07-02 05:00
土城,新北市,29,,良好,2.8,0.31,2.2,31,10,14,0.6,184,1,21.01,6.52,2016-07-02 05:00
士林,臺北市,44,,良好,2.2,0.38,2.3,44,10,18,1.8,117,1,21.71,3.32,2016-07-02 05:00
大同,臺北市,52,懸浮微粒,普通,2.6,0.73,,95,15,11,,,2,22.91,12.09,2016-07-02 05:00
大里,臺中市,36,,良好,1.3,0.21,15,36,5,5.9,1.2,188,1,7.2,1.35,2016-07-02 05:00
大園,桃園市,36,,良好,3.6,0.23,13,41,14,14,1.8,146,2,14.3,.31,2016-07-02 05:00
大寮,高雄市,30,,良好,19,0.54,4.7,34,15,13,0.8,323,2,16.08,2.82,2016-07-02 05:00
小港,高雄市,28,,良好,1.8,0.25,13,30,,10,1.3,1.1,1,13.39,2.9,2016-07-02 05:00
中山,臺北市,27,,良好,1.3,0.27,5.4,19,6,11,1.2,154,1,11.6,.54,2016-07-02 05:00
中壢,桃園市,42,,良好,1,0.36,18,41,1,8.8,1.5,190,1,11.69,2.88,2016-07-02 05:00
仁武,高雄市,58,懸浮微粒,普通,3.9,0.19,17,84,14,7.1,1.9,102,1,8.3,1.16,2016-07-02 05:00
斗六,雲林縣,33,,良好,3.1,0.15,11,37,6,4.6,1,35,1,5.33,.76,2016-07-02 05:00
冬山,宜蘭縣,19,,良好,1.6,0.23,3.5,22,1,8,0.8,252,1,9.64,1.68,2016-07-02 05:00
古亭,臺北市,28,,良好,1,0.22,6,26,12,6.8,0.8,140,2,10.07,3.25,2016-07-02 05:00
左營,高雄市,40,,良好,2.9,0.25,8.5,46,9,13,1.9,107,1,14.82,1.44,2016-07-02 05:00
平鎮,桃園市,28,,良好,3.4,0.2,15,31,6,8.9,1.1,174,2,10.19,1.3,2016-07-02 05:00
永和,新北市,25,,良好,1.5,0.28,7.3,24,10,6.6,1.1,131,2,9.62,2.99,2016-07-02 05:00
安南,臺南市,28,,良好,3,0.22,9.9,34,8,15,1.8,124,1,16.91,1.58,2016-07-02 05:00
朴子,嘉義縣,40,,良好,1.5,0.36,4.6,47,1,14,0.9,104,1,15.75,1.46,2016-07-02 05:00
汐止,新北市,23,,良好,3.1,0.27,2.1,25,9,13,0.5,273,1,18.12,5.26,2016-07-02 05:00
竹山,南投縣,34,,良好,2.1,0.16,10,32,12,4.7,0.6,317,2,5.51,.79,2016-07-02 05:00
竹東,新竹縣,28,,良好,2.3,0.17,13,31,9,4.2,1.8,120,1,5.5,1.27,2016-07-02 05:00
西屯,臺中市,34,,良好,2.8,0.2,14,29,9,11,1.1,202,2,12.23,1.3,2016-07-02 05:00
沙鹿,臺中市,30,,良好,1,0.21,23,22,11,7.6,1.8,151,2,8.17,.54,2016-07-02 05:00
宜蘭,宜蘭縣,27,,良好,1.1,0.16,8.6,30,9,5.8,1,182,1,6.77,.98,2016-07-02 05:00
忠明,臺中市,19,,良好,1.5,0.22,13,20,11,9.3,1.1,209,2,10.47,1.2,2016-07-02 05:00
松山,臺北市,20,,良好,1.5,0.24,9,9,7,9.4,0.5,213,1,12.06,2.63,2016-07-02 05:00
板橋,新北市,33,,良好,3.5,0.43,1.9,35,20,17,0.5,270,2,21.56,4.91,2016-07-02 05:00
林口,新北市,37,,良好,2.7,0.17,29,36,16,7.6,0.8,165,2,9.08,1.49,2016-07-02 05:00
林園,高雄市,23,,良好,1.8,0.23,7.1,37,25,11,2,31,2,11.66,.86,2016-07-02 05:00
花蓮,花蓮縣,19,,良好,1.1,0.09,7.6,19,11,1.8,3.3,223,1,3.29,1.5,2016-07-02 05:00
金門,金門縣,15,,良好,3.1,0.04,9.7,15,0,8.1,2,203,1,9.25,1.12,2016-07-02 05:00
前金,高雄市,29,,良好,3.1,0.24,13,25,7,10,1.4,142,1,11.72,1.72,2016-07-02 05:00
前鎮,高雄市,25,,良好,3.3,0.23,13,23,15,9.7,1,149,2,11.32,1.59,2016-07-02 05:00
南投,南投縣,31,,良好,1.2,0.18,8.1,35,13,4,0.9,137,2,6.15,2.17,2016-07-02 05:00
屏東,屏東縣,37,,良好,0.9,0.18,12,28,9,4.9,1.3,6.9,2,5.33,.45,2016-07-02 05:00
恆春,屏東縣,18,,良好,1,0.05,14,21,1,1.4,3.2,92,1,2.71,1.34,2016-07-02 05:00
美濃,高雄市,22,,良好,1.3,0.16,7.7,22,7,3,1,59,1,3.35,.38,2016-07-02 05:00
苗栗,苗栗縣,42,,良好,1,0.19,16,40,19,7.4,1.2,201,2,8.24,.83,2016-07-02 05:00
埔里,南投縣,23,,良好,1.8,0.19,8.8,21,12,5,1,240,1,6.12,1.14,2016-07-02 05:00
桃園,桃園市,40,,良好,15,0.29,5.8,40,14,20,0.7,116,2,22.23,2.35,2016-07-02 05:00
馬公,澎湖縣,8,,良好,1,0.05,10,1,9,3.2,1,239,1,4.28,1.05,2016-07-02 05:00
馬祖,連江縣,19,,良好,2,0.08,8.9,21,5,4.5,4.7,203,1,4.42,-.05,2016-07-02 05:00
基隆,基隆市,18,,良好,3.5,0.2,5.7,20,11,12,0.5,140,1,14.23,2.21,2016-07-02 05:00
崙背,雲林縣,34,,良好,2.3,0.19,10,31,24,11,1.3,67,2,12.6,1.57,2016-07-02 05:00
淡水,新北市,31,,良好,4.4,0.59,2,35,18,22,,,2,32.21,10.46,2016-07-02 05:00
麥寮,雲林縣,47,,良好,2.1,0.3,4.7,65,17,15,0.9,64,2,16.82,1.68,2016-07-02 05:00
善化,臺南市,26,,良好,5,0.17,11,22,2,5.5,1.3,128,2,7.07,1.6,2016-07-02 05:00
復興,高雄市,27,,良好,3.7,0.23,15,24,11,11,1.4,105,1,11.85,.49,2016-07-02 05:00
湖口,新竹縣,36,,良好,2.2,0.13,21,40,13,9,2,170,2,10.5,1.52,2016-07-02 05:00
菜寮,新北市,28,,良好,2,0.38,2.7,28,13,17,2.1,131,2,20.19,3.18,2016-07-02 05:00
陽明,臺北市,22,,良好,4.5,0.17,27,18,13,5.1,,,2,5.3,.21,2016-07-02 05:00
新竹,新竹市,26,,良好,1.2,0.23,9,26,10,11,0.8,86,1,12.37,1.11,2016-07-02 05:00
新店,新北市,25,,良好,1.2,0.17,7.7,22,11,4.6,3.9,184,2,6.14,1.52,2016-07-02 05:00
新莊,新北市,32,,良好,4.4,0.45,1.2,34,14,19,0.7,170,2,31.3,12.3,2016-07-02 05:00
新港,嘉義縣,36,,良好,1.6,0.2,11,42,13,10,0.6,47,2,11.43,1.06,2016-07-02 05:00
新營,臺南市,25,,良好,1.5,0.17,14,29,12,5.7,1.1,91,1,7.05,1.39,2016-07-02 05:00
楠梓,高雄市,42,,良好,2.3,0.21,5.3,43,15,16,1.4,83,2,17.83,2.18,2016-07-02 05:00
萬里,新北市,21,,良好,4,0.16,8,21,5,10,3.3,217,1,11.82,1.43,2016-07-02 05:00
萬華,臺北市,30,,良好,0.9,0.24,6.9,21,8,7.7,1,156,2,9.44,1.78,2016-07-02 05:00
嘉義,嘉義市,26,,良好,1.5,0.17,15,27,0,2.3,1,102,1,2.75,.43,2016-07-02 05:00
彰化,彰化縣,34,,良好,1.7,0.14,30,30,7,1.7,1.1,151,2,2.06,.41,2016-07-02 05:00
臺西,雲林縣,29,,良好,1.8,0.27,6.7,34,16,12,1.9,97,2,13.07,1.24,2016-07-02 05:00
臺東,臺東縣,9,,良好,1,0.11,4.1,14,4,3.2,1.1,300,1,5.05,1.88,2016-07-02 05:00
臺南,臺南市,18,,良好,2.1,0.22,22,19,10,5.5,1.5,77,1,6.74,1.25,2016-07-02 05:00
鳳山,高雄市,39,,良好,3.1,0.18,13,36,8,8.4,2,112,1,9.12,.68,2016-07-02 05:00
潮州,屏東縣,30,,良好,1.5,0.12,8.3,25,17,5.8,1.2,82,1,6.48,.69,2016-07-02 05:00
線西,彰化縣,34,,良好,2.1,0.21,12,32,12,11,1.4,111,2,12.02,1.44,2016-07-02 05:00
橋頭,高雄市,27,,良好,3.3,0.2,9.8,32,8,10,1.7,78,1,10.68,.73,2016-07-02 05:00
頭份,苗栗縣,27,,良好,1.6,0.18,14,30,13,4.7,1.2,113,1,5.53,.84,2016-07-02 05:00
龍潭,桃園市,29,,良好,1.3,0.15,18,38,21,5.5,1.2,161,1,6.49,1,2016-07-02 05:00
豐原,臺中市,27,,良好,2.3,0.17,16,21,20,,1.5,114,2,,,2016-07-02 05:00
關山,臺東縣,15,,良好,1.1,,2.8,15,4,3,0.7,255,1,5.04,2.07,2016-07-02 05:00
觀音,桃園市,33,,良好,3.1,0.19,17,32,19,10,1.1,178,2,10.22,.25,2016-07-02 05:00
