SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,69,懸浮微粒,普通,5.9,0.88,5.6,94,53,26,1.6,44,6,47.47,21.54,2016-03-17 09:00
關山,臺東縣,19,,良好,1.3,,15,30,14,5.2,1.3,80,1,7.87,2.67,2016-03-17 09:00
馬公,澎湖縣,38,,良好,1.9,0.37,36,52,17,,3.1,61,2,,,2016-03-17 09:00
金門,金門縣,69,懸浮微粒,普通,4,0.5,12,83,32,23,2.3,322,4,27.51,4.4,2016-03-17 09:00
馬祖,連江縣,33,,良好,3.7,0.31,39,43,21,9.7,2.6,78,2,13.02,3.34,2016-03-17 09:00
埔里,南投縣,25,,良好,,0.81,7.6,26,14,15,1.1,193,2,29.85,15.29,2016-03-17 09:00
復興,高雄市,79,懸浮微粒,普通,9.9,2.56,19,140,81,61,0.6,300,9,80.45,19.29,2016-03-17 09:00
永和,新北市,20,,良好,2.9,1.9,18,22,14,36,2.1,96,2,65.37,29.2,2016-03-17 09:00
竹山,南投縣,49,,良好,3.6,0.75,1.9,49,26,17,0.6,310,2,39.77,23.15,2016-03-17 09:00
中壢,桃園市,48,,良好,5.5,3.46,8.2,45,23,47,0.9,214,2,116.73,70.04,2016-03-17 09:00
三重,新北市,42,,良好,5.8,2.6,,48,20,46,,,2,125.49,79.72,2016-03-17 09:00
冬山,宜蘭縣,29,,良好,3.5,0.54,12,37,10,13,0.8,177,1,20.35,7.76,2016-03-17 09:00
宜蘭,宜蘭縣,37,,良好,2.3,0.67,16,43,18,14,0.7,159,2,19.53,5.17,2016-03-17 09:00
陽明,臺北市,37,,良好,2.4,0.28,45,13,13,1.3,,,1,1.65,.4,2016-03-17 09:00
花蓮,花蓮縣,27,,良好,1.2,0.53,22,37,16,10,2.4,223,2,12.91,2.51,2016-03-17 09:00
臺東,臺東縣,18,,良好,1,0.47,20,25,11,6.8,2,288,1,9.79,2.99,2016-03-17 09:00
恆春,屏東縣,42,,良好,1,0.22,50,22,5,1.9,8,29,1,4.43,2.56,2016-03-17 09:00
潮州,屏東縣,67,懸浮微粒,普通,3.5,0.5,27,82,57,10,1.4,255,8,13.3,2.9,2016-03-17 09:00
屏東,屏東縣,66,懸浮微粒,普通,3.5,0.78,26,72,48,14,0.8,158,7,18.54,4.15,2016-03-17 09:00
小港,高雄市,78,懸浮微粒,普通,10,0.91,16,114,60,37,1.5,240,9,48.12,11.39,2016-03-17 09:00
前鎮,高雄市,66,懸浮微粒,普通,9.4,2.13,18,92,49,56,0.9,226,5,77.71,21.61,2016-03-17 09:00
前金,高雄市,76,懸浮微粒,普通,7.5,2.27,19,128,76,59,1,254,9,82.01,23.13,2016-03-17 09:00
左營,高雄市,74,懸浮微粒,普通,12,2.29,12,121,69,60,1,69,8,98.16,37.93,2016-03-17 09:00
楠梓,高雄市,80,懸浮微粒,普通,8,1.57,5.9,141,64,50,0.9,269,5,106.8,57.03,2016-03-17 09:00
林園,高雄市,52,懸浮微粒,普通,4.8,0.66,25,47,38,13,1.5,186,6,17.14,4.52,2016-03-17 09:00
大寮,高雄市,70,懸浮微粒,普通,8.5,0.73,14,93,55,28,1.3,230,9,39.67,11.69,2016-03-17 09:00
鳳山,高雄市,80,懸浮微粒,普通,5.8,1.44,20,124,68,33,0.9,320,8,42.17,9.6,2016-03-17 09:00
仁武,高雄市,78,懸浮微粒,普通,8,1.22,18,133,66,35,0.9,214,8,54.42,19.36,2016-03-17 09:00
美濃,高雄市,60,懸浮微粒,普通,2.3,0.71,14,83,45,12,1.5,207,4,16.82,4.33,2016-03-17 09:00
臺南,臺南市,60,懸浮微粒,普通,5.4,1.63,5.6,78,70,41,0.5,196,8,76.48,35.99,2016-03-17 09:00
