SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,58,懸浮微粒,普通,1.9,0.27,25,50,28,7.9,1.2,63,3,8.92,1.01,2016-03-03 05:00
關山,臺東縣,22,,良好,1.2,,19,19,13,1.7,0.4,177,2,2.31,.66,2016-03-03 05:00
馬公,澎湖縣,51,懸浮微粒,普通,1.2,0.23,57,44,26,2.5,1.5,92,3,2.26,-.18,2016-03-03 05:00
金門,金門縣,54,懸浮微粒,普通,2.8,0.41,2.9,78,44,25,1.3,16,3,30.45,5.17,2016-03-03 05:00
埔里,南投縣,70,懸浮微粒,普通,2.3,0.41,11,81,51,10,1,204,6,10.57,.28,2016-03-03 05:00
復興,高雄市,70,懸浮微粒,普通,2.5,0.44,33,88,33,15,1.2,108,3,14.74,-.21,2016-03-03 05:00
永和,新北市,26,,良好,0.7,0.19,32,14,7,6,0.8,143,1,7.64,1.68,2016-03-03 05:00
竹山,南投縣,68,懸浮微粒,普通,2,0.31,21,81,45,11,1.1,146,6,12.71,1.38,2016-03-03 05:00
中壢,桃園市,58,懸浮微粒,普通,2.9,0.44,25,44,22,14,1.2,182,3,18.97,4.55,2016-03-03 05:00
三重,新北市,41,,良好,3.1,0.68,,22,7,27,,,2,54.22,27.19,2016-03-03 05:00
冬山,宜蘭縣,33,,良好,1.3,0.16,22,37,0,7,1.4,261,,8.4,1.37,2016-03-03 05:00
宜蘭,宜蘭縣,32,,良好,0.8,0.17,32,30,11,2.5,0.9,299,2,3.08,.55,2016-03-03 05:00
陽明,臺北市,41,,良好,1.3,0.19,49,22,12,2.7,,,1,3.1,.42,2016-03-03 05:00
花蓮,花蓮縣,25,,良好,1.4,0.14,28,22,8,0.3,2.8,234,2,.78,.47,2016-03-03 05:00
臺東,臺東縣,24,,良好,0.7,0.18,28,15,8,1.3,2.2,251,1,2.14,.84,2016-03-03 05:00
恆春,屏東縣,40,,良好,0.9,0.14,48,27,8,2.3,7.9,31,1,4.11,1.78,2016-03-03 05:00
潮州,屏東縣,52,懸浮微粒,普通,1.5,0.28,30,42,20,5.2,1.2,66,2,6.4,1.18,2016-03-03 05:00
屏東,屏東縣,64,懸浮微粒,普通,1.3,0.38,22,77,38,12,1.5,49,4,12.85,1.18,2016-03-03 05:00
小港,高雄市,65,懸浮微粒,普通,1.7,0.39,22,66,41,16,1.4,54,6,16.83,1.02,2016-03-03 05:00
前鎮,高雄市,64,懸浮微粒,普通,3.2,0.4,33,76,35,13,1.3,52,4,13.49,.87,2016-03-03 05:00
前金,高雄市,68,懸浮微粒,普通,3.5,0.43,18,74,44,25,1.5,338,5,26.68,1.36,2016-03-03 05:00
左營,高雄市,74,懸浮微粒,普通,4.1,0.53,7.9,100,52,31,1,18,6,32.03,1.09,2016-03-03 05:00
楠梓,高雄市,76,懸浮微粒,普通,2.4,0.34,9.7,81,37,28,1.4,52,4,31.14,3.58,2016-03-03 05:00
林園,高雄市,54,懸浮微粒,普通,2.1,0.34,19,52,40,15,2.4,33,5,15.36,.71,2016-03-03 05:00
大寮,高雄市,64,懸浮微粒,普通,3.7,0.41,17,81,45,17,1.4,45,5,18.87,1.41,2016-03-03 05:00
鳳山,高雄市,68,懸浮微粒,普通,2.6,0.35,28,72,33,10,1.3,71,4,11.43,1,2016-03-03 05:00
仁武,高雄市,72,懸浮微粒,普通,2.2,0.34,34,87,33,9.8,0.8,76,4,11.33,1.54,2016-03-03 05:00
橋頭,高雄市,68,懸浮微粒,普通,4.6,0.33,20,76,38,16,1,59,4,16.86,.49,2016-03-03 05:00
美濃,高雄市,52,懸浮微粒,普通,1.7,0.31,21,56,35,9.4,0.7,53,3,9.77,.41,2016-03-03 05:00
臺南,臺南市,72,懸浮微粒,普通,3.4,0.5,20,99,68,19,1.4,58,8,19.79,.92,2016-03-03 05:00
安南,臺南市,68,懸浮微粒,普通,2.7,0.43,5.5,95,51,22,0.4,342,6,23.74,1.36,2016-03-03 05:00
善化,臺南市,66,懸浮微粒,普通,1.1,0.34,8.3,84,28,9.9,1.5,326,3,11.77,1.92,2016-03-03 05:00
新營,臺南市,70,懸浮微粒,普通,1.4,0.44,6.7,96,39,22,1.9,26,3,24.95,3.29,2016-03-03 05:00
嘉義,嘉義市,62,懸浮微粒,普通,6,0.56,10,61,49,16,2,3.1,5,17.49,1.73,2016-03-03 05:00
臺西,雲林縣,54,懸浮微粒,普通,2.3,0.28,21,40,27,11,2,96,3,12.67,1.32,2016-03-03 05:00
朴子,嘉義縣,63,懸浮微粒,普通,1.1,0.31,22,64,26,7,1.2,55,3,7.91,.93,2016-03-03 05:00
新港,嘉義縣,69,懸浮微粒,普通,2.4,0.36,16,103,36,10,1.2,41,3,12.02,1.57,2016-03-03 05:00
崙背,雲林縣,58,懸浮微粒,普通,1.7,0.33,25,50,26,7.8,1,40,3,8.92,1.15,2016-03-03 05:00
斗六,雲林縣,66,懸浮微粒,普通,2.4,0.36,14,98,59,22,0.9,68,5,24.09,2.24,2016-03-03 05:00
南投,南投縣,72,懸浮微粒,普通,0.6,0.42,8.3,93,58,13,1,172,6,14.15,1.46,2016-03-03 05:00
二林,彰化縣,57,懸浮微粒,普通,1.5,0.33,22,37,27,6.8,1.1,105,3,7.97,1.16,2016-03-03 05:00
線西,彰化縣,68,懸浮微粒,普通,3.7,0.68,2.6,100,58,31,1.2,113,5,46.13,14.89,2016-03-03 05:00
彰化,彰化縣,66,懸浮微粒,普通,2.3,0.45,15,94,55,16,0.5,132,5,17.33,1.79,2016-03-03 05:00
西屯,臺中市,67,懸浮微粒,普通,2.8,0.62,9.8,93,58,24,0.5,86,6,31.41,7.61,2016-03-03 05:00
忠明,臺中市,66,懸浮微粒,普通,2.7,0.61,1.8,93,48,34,0.6,116,4,55.47,21,2016-03-03 05:00
大里,臺中市,64,懸浮微粒,普通,3.1,0.74,4.2,81,52,26,0.8,174,4,30.53,4.83,2016-03-03 05:00
沙鹿,臺中市,66,懸浮微粒,普通,3.3,0.52,12,106,56,23,0.7,131,4,25.48,2.59,2016-03-03 05:00
豐原,臺中市,52,懸浮微粒,普通,1.8,0.45,36,47,52,6.5,2.3,113,5,8.05,1.51,2016-03-03 05:00
三義,苗栗縣,65,懸浮微粒,普通,2.4,0.38,50,86,43,7.7,0.8,279,4,8.54,.82,2016-03-03 05:00
苗栗,苗栗縣,62,懸浮微粒,普通,2.2,0.35,30,75,44,15,0.5,273,4,16.36,.99,2016-03-03 05:00
頭份,苗栗縣,58,懸浮微粒,普通,1.4,0.37,22,68,29,12,1.5,119,3,13.25,1.35,2016-03-03 05:00
新竹,新竹市,58,懸浮微粒,普通,1.2,0.49,12,61,32,18,0.6,173,3,19.88,1.65,2016-03-03 05:00
竹東,新竹縣,56,懸浮微粒,普通,1.5,0.34,31,54,37,6.3,1.6,145,4,8.69,2.39,2016-03-03 05:00
湖口,新竹縣,59,懸浮微粒,普通,1.9,0.42,26,63,45,25,0.6,168,5,25.98,1.39,2016-03-03 05:00
龍潭,桃園市,62,懸浮微粒,普通,1.2,0.3,35,58,35,7.4,1,158,5,8.29,.86,2016-03-03 05:00
平鎮,桃園市,52,懸浮微粒,普通,2,0.3,23,40,26,15,1.5,148,3,16.73,1.84,2016-03-03 05:00
觀音,桃園市,68,懸浮微粒,普通,4.7,0.44,22,84,51,19,0.8,163,5,19.94,.53,2016-03-03 05:00
大園,桃園市,50,,良好,7.1,0.5,7.1,53,33,32,2.9,154,3,33.35,.96,2016-03-03 05:00
桃園,桃園市,36,,良好,2.3,0.35,14,31,9,18,0.7,163,2,18.86,1.33,2016-03-03 05:00
大同,臺北市,35,,良好,1,0.76,,32,9,23,,,1,37.18,14.3,2016-03-03 05:00
松山,臺北市,22,,良好,1.1,0.69,7.5,22,9,24,0.5,189,1,26.99,3,2016-03-03 05:00
古亭,臺北市,27,,良好,1.1,0.18,33,21,8,4.5,1.3,192,1,5.57,1.05,2016-03-03 05:00
萬華,臺北市,25,,良好,1.3,0.23,30,26,12,7.5,1.1,163,1,8.91,1.39,2016-03-03 05:00
中山,臺北市,31,,良好,1.6,0.33,22,19,11,15,1.1,249,1,17.17,1.9,2016-03-03 05:00
士林,臺北市,23,,良好,5.9,0.58,2.6,35,11,33,0.4,53,1,44.82,11.87,2016-03-03 05:00
淡水,新北市,26,,良好,1.9,0.36,16,30,13,20,,,2,20.9,.84,2016-03-03 05:00
林口,新北市,34,,良好,0.1,0.18,40,22,9,4.6,2.9,129,1,5.66,1.04,2016-03-03 05:00
菜寮,新北市,27,,良好,1.4,0.37,14,28,13,22,1.3,155,1,23.88,1.86,2016-03-03 05:00
新莊,新北市,37,,良好,2.2,1.47,8,30,14,33,1.1,39,2,41.52,8.59,2016-03-03 05:00
板橋,新北市,50,,良好,9.6,0.64,1.1,57,30,31,0.8,256,3,50.74,19.9,2016-03-03 05:00
土城,新北市,33,,良好,2.2,0.48,2.9,33,19,31,0.7,135,2,43.89,12.79,2016-03-03 05:00
新店,新北市,23,,良好,0.7,0.17,28,18,9,2.9,4.9,144,2,3.69,.84,2016-03-03 05:00
萬里,新北市,28,,良好,1,0.16,34,15,6,2.3,5,213,1,3.28,.98,2016-03-03 05:00
汐止,新北市,22,,良好,1.6,0.32,5.4,25,7,27,0.6,257,1,38.63,11.85,2016-03-03 05:00
基隆,基隆市,22,,良好,1.2,0.24,26,19,10,8,0.5,303,1,8.71,.73,2016-03-03 05:00
馬祖,連江縣,0,,,2.4,0.51,46,136,90,6.4,4.7,60,,7.3,.94,2016-02-29 11:00
