SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,70,懸浮微粒,普通,6.3,0.49,11,88,43,24,1.1,46,5,25.47,1.72,2016-05-12 02:00
關山,臺東縣,30,,良好,1.1,,32,32,18,4.4,0.9,29,2,5.04,.69,2016-05-12 02:00
馬公,澎湖縣,49,,良好,0.5,0.2,59,33,14,1.5,3.4,74,2,2.98,1.44,2016-05-12 02:00
金門,金門縣,54,懸浮微粒,普通,4.9,0.38,47,58,40,17,2.1,43,4,17.94,1.29,2016-05-12 02:00
馬祖,連江縣,60,臭氧,普通,3.4,0.23,72,41,20,4.6,3,77,2,5.69,1.11,2016-05-12 02:00
埔里,南投縣,30,,良好,3.4,0.37,16,33,11,8.9,0.6,0.5,2,9.78,.84,2016-05-12 02:00
復興,高雄市,40,,良好,2.2,0.4,23,41,13,12,1.2,108,2,12.2,.48,2016-05-12 02:00
永和,新北市,44,,良好,1,0.23,53,26,9,7.6,2.9,95,1,8.98,1.36,2016-05-12 02:00
竹山,南投縣,61,懸浮微粒,普通,1.1,0.33,8.2,59,26,12,0.7,258,3,13.25,.9,2016-05-12 02:00
中壢,桃園市,52,懸浮微粒,普通,3.2,0.62,37,60,14,16,1,252,2,21.83,5.94,2016-05-12 02:00
三重,新北市,49,,良好,1,0.42,,47,6,19,,,1,29.54,10.57,2016-05-12 02:00
冬山,宜蘭縣,35,,良好,0.2,0.17,39,32,17,3.8,1,282,2,4.52,.78,2016-05-12 02:00
宜蘭,宜蘭縣,52,懸浮微粒,普通,1.6,0.23,43,43,14,3.4,0.9,191,2,4.8,1.39,2016-05-12 02:00
陽明,臺北市,38,,良好,1.9,0.2,46,16,12,2.9,,,1,3.35,.5,2016-05-12 02:00
花蓮,花蓮縣,48,,良好,1.1,0.29,33,44,26,3.4,2,223,3,4.17,.74,2016-05-12 02:00
臺東,臺東縣,34,,良好,0.8,0.32,41,14,15,2.3,2.4,292,2,3.3,.99,2016-05-12 02:00
恆春,屏東縣,46,,良好,1.1,0.25,55,21,5,2.1,7.8,28,1,6.05,3.94,2016-05-12 02:00
潮州,屏東縣,27,,良好,1.5,0.2,8.7,27,16,6.1,0.5,124,2,6.4,.32,2016-05-12 02:00
屏東,屏東縣,24,,良好,2.4,0.26,12,27,25,9.4,0.6,35,2,10.74,1.37,2016-05-12 02:00
小港,高雄市,50,,良好,3.9,0.35,16,36,19,16,1.2,57,2,16.58,.61,2016-05-12 02:00
前鎮,高雄市,36,,良好,1.9,0.38,23,31,17,10,0.9,58,2,12.25,2.21,2016-05-12 02:00
前金,高雄市,44,,良好,2.5,0.36,20,45,30,9.5,0.8,320,2,10.42,.9,2016-05-12 02:00
左營,高雄市,48,,良好,2.3,0.33,22,48,14,9.3,1.8,37,2,9.82,.55,2016-05-12 02:00
楠梓,高雄市,52,懸浮微粒,普通,2.2,0.27,18,50,14,7.1,1.3,50,2,8.12,1.07,2016-05-12 02:00
林園,高雄市,25,,良好,2.3,0.35,7.1,34,24,13,1.9,50,2,14.06,.93,2016-05-12 02:00
大寮,高雄市,38,,良好,3.7,0.44,9.8,43,20,12,0.9,47,2,14.54,2.37,2016-05-12 02:00
鳳山,高雄市,50,,良好,2.7,0.3,20,44,11,9.7,1.7,53,2,10.48,.8,2016-05-12 02:00
仁武,高雄市,47,,良好,4.5,0.31,17,49,19,15,1.1,94,2,15.46,.82,2016-05-12 02:00
橋頭,高雄市,37,,良好,1.7,0.3,16,32,14,9.3,0.9,75,2,10.12,.83,2016-05-12 02:00
美濃,高雄市,23,,良好,1.2,0.18,9.5,21,6,1.5,0.9,89,1,4.66,3.15,2016-05-12 02:00
臺南,臺南市,62,懸浮微粒,普通,3.4,0.67,17,81,53,22,1,94,5,22.74,.75,2016-05-12 02:00
