SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,37,,良好,0.9,0.16,12,32,7,4.8,1.9,172,1,6.65,1.87,2016-05-31 00:00
關山,臺東縣,27,,良好,1.2,,9.2,26,9,3.6,0.7,267,1,4.42,.82,2016-05-31 00:00
馬公,澎湖縣,14,,良好,1.5,0.12,17,6,4,3.7,1.2,181,1,5.1,1.39,2016-05-31 00:00
金門,金門縣,36,,良好,2.4,0.11,20,36,7,7.2,1.7,204,1,8.21,1,2016-05-31 00:00
馬祖,連江縣,60,懸浮微粒,普通,2.5,0.61,61,55,31,3.7,1.1,37,5,6.71,3.04,2016-05-31 00:00
埔里,南投縣,27,,良好,3.5,0.31,3.1,29,11,10,1,200,1,13.34,3.21,2016-05-31 00:00
復興,高雄市,28,,良好,3.6,0.39,12,26,2,9,0.7,215,1,12.44,3.43,2016-05-31 00:00
永和,新北市,21,,良好,2,0.69,7.2,21,8,15,1,56,1,20,5.35,2016-05-31 00:00
竹山,南投縣,28,,良好,1.6,0.14,1.8,29,2,8.8,0.9,238,1,10.37,1.57,2016-05-31 00:00
中壢,桃園市,53,懸浮微粒,普通,3.7,0.64,14,45,12,11,1.2,158,2,23.89,12.98,2016-05-31 00:00
三重,新北市,52,懸浮微粒,普通,4.8,1.23,,50,18,22,,,2,92.7,71.05,2016-05-31 00:00
冬山,宜蘭縣,30,,良好,1.5,0.2,18,31,6,6.1,0.6,156,1,7.53,1.47,2016-05-31 00:00
宜蘭,宜蘭縣,33,,良好,4,0.2,12,35,8,7.9,0.9,289,1,8.59,.74,2016-05-31 00:00
陽明,臺北市,16,,良好,0.6,0.13,17,12,9,3.5,,,1,4.42,.92,2016-05-31 00:00
花蓮,花蓮縣,39,,良好,1.3,0.15,17,34,13,3.3,2.7,228,2,4.06,.78,2016-05-31 00:00
臺東,臺東縣,24,,良好,3.7,0.24,9.1,21,11,8.1,0.7,312,2,9.37,1.27,2016-05-31 00:00
恆春,屏東縣,21,,良好,1.1,0.08,18,20,4,3.6,2.5,314,1,7.16,3.6,2016-05-31 00:00
潮州,屏東縣,38,,良好,2,0.16,3.5,31,10,7.2,0.8,74,1,9.24,2.04,2016-05-31 00:00
屏東,屏東縣,32,,良好,1.2,0.15,12,31,23,5.8,1.8,21,2,6.68,.84,2016-05-31 00:00
小港,高雄市,41,,良好,8.3,0.08,11,39,1,11,2.1,273,1,13.16,2.24,2016-05-31 00:00
前鎮,高雄市,23,,良好,4.5,0.16,11,25,9,7.6,1.3,288,1,9.13,1.51,2016-05-31 00:00
左營,高雄市,30,,良好,2.6,0.1,14,29,0,5.2,1.3,262,1,6.17,.94,2016-05-31 00:00
楠梓,高雄市,43,,良好,1.2,0.13,12,42,7,2.9,1.2,285,1,4.18,1.23,2016-05-31 00:00
林園,高雄市,19,,良好,2.9,0.04,15,16,7,3.9,1.2,283,1,4.64,.77,2016-05-31 00:00
大寮,高雄市,29,,良好,6.7,0.13,9.2,29,3,8.5,1.3,251,1,9.46,.95,2016-05-31 00:00
鳳山,高雄市,47,,良好,2.2,0.24,13,44,1,8.1,1.3,272,1,9.95,1.86,2016-05-31 00:00
仁武,高雄市,41,,良好,1.9,0.11,10,44,5,10,1.4,302,1,11.27,1.24,2016-05-31 00:00
橋頭,高雄市,24,,良好,1.5,0.16,13,19,4,3.8,1.5,255,1,5.43,1.64,2016-05-31 00:00
美濃,高雄市,22,,良好,2.1,0.16,6.3,20,5,5.1,1.1,79,1,7.15,2.06,2016-05-31 00:00
臺南,臺南市,22,,良好,1.4,0.07,17,16,5,2.9,1.8,228,1,3.18,.29,2016-05-31 00:00
