SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,0,,,0.3,0.11,30,5,3,3.6,5.5,195,1,4.75,1.14,2016-06-11 11:00
三重,新北市,35,,良好,1.8,1.29,,29,12,32,,,2,69.18,36.82,2016-06-11 11:00
三義,苗栗縣,30,,良好,1.8,0.06,36,2,0,1.6,5.8,175,1,2.2,.59,2016-06-11 11:00
土城,新北市,24,,良好,1.7,0.38,29,6,4,15,1.5,171,1,16.84,2.13,2016-06-11 11:00
士林,臺北市,26,,良好,2.2,0.28,31,17,3,14,2.3,115,1,17.13,3.4,2016-06-11 11:00
大同,臺北市,38,,良好,2.4,0.95,,35,11,36,,,1,78.28,42.64,2016-06-11 11:00
大里,臺中市,23,,良好,2.5,0.21,28,14,11,8.2,2.1,173,1,10.93,2.76,2016-06-11 11:00
大園,桃園市,29,,良好,2,0.14,35,5,6,4.6,4.2,180,1,5.28,.73,2016-06-11 11:00
大寮,高雄市,18,,良好,2.2,0.1,22,12,3,5.6,1.9,67,1,7.36,1.77,2016-06-11 11:00
小港,高雄市,24,,良好,13,0.48,13,22,13,17,5.3,242,1,25.62,8.17,2016-06-11 11:00
中山,臺北市,21,,良好,3.1,0.61,21,28,12,27,1.7,114,1,35.93,8.47,2016-06-11 11:00
中壢,桃園市,33,,良好,2,0.93,22,23,3,18,2.3,204,1,33.1,15.33,2016-06-11 11:00
仁武,高雄市,20,,良好,1.7,0.25,23,24,0,10,4.4,255,1,11.67,1.46,2016-06-11 11:00
斗六,雲林縣,20,,良好,0.6,0.26,25,11,0,9,1.7,227,1,10.3,1.28,2016-06-11 11:00
冬山,宜蘭縣,34,,良好,8,0.5,6.9,55,12,19,2.2,329,1,46.49,27.85,2016-06-11 11:00
古亭,臺北市,24,,良好,1.8,0.51,29,24,13,20,1.7,72,1,24.44,4.78,2016-06-11 11:00
左營,高雄市,20,,良好,2.5,0.33,24,24,7,11,4.1,235,1,13.09,2.14,2016-06-11 11:00
平鎮,桃園市,26,,良好,1.5,0.2,30,17,9,7,2.6,128,2,8.99,1.96,2016-06-11 11:00
永和,新北市,22,,良好,2.4,0.87,25,28,9,23,1.8,91,1,31.87,8.55,2016-06-11 11:00
安南,臺南市,23,,良好,0.8,0.2,28,21,9,6,2.7,202,1,7.58,1.55,2016-06-11 11:00
朴子,嘉義縣,23,,良好,1.3,0.28,23,26,4,9.7,2.8,192,1,11.94,2.22,2016-06-11 11:00
汐止,新北市,29,,良好,2.4,0.4,28,25,9,15,1,332,1,17.82,3.28,2016-06-11 11:00
竹山,南投縣,21,,良好,2.2,0.15,25,6,1,5.9,1.1,26,1,7.02,1.16,2016-06-11 11:00
竹東,新竹縣,21,,良好,2,0.4,17,23,14,8.2,0.8,139,1,13.26,5.1,2016-06-11 11:00
西屯,臺中市,18,,良好,1.9,0.19,21,12,5,17,2.9,174,1,18.92,2.35,2016-06-11 11:00
沙鹿,臺中市,24,,良好,0.8,0.15,29,12,3,5.6,4.8,180,1,6.88,1.33,2016-06-11 11:00
宜蘭,宜蘭縣,30,,良好,2.5,0.31,17,32,1,9.7,1.3,75,1,15.52,5.86,2016-06-11 11:00
忠明,臺中市,0,,,1,0.18,27,,5,8.4,1.8,135,1,9.89,1.47,2016-06-11 11:00
松山,臺北市,23,,良好,1.9,0.45,28,16,7,17,1.5,59,1,20.03,3.47,2016-06-11 11:00
板橋,新北市,26,,良好,2.2,0.68,26,25,13,25,1.9,75,2,30.02,5.41,2016-06-11 11:00
林口,新北市,30,,良好,1.5,0.33,32,22,14,16,2.4,140,2,20.51,4.67,2016-06-11 11:00
林園,高雄市,22,,良好,2.2,0.06,23,22,7,5.7,6.2,132,1,7.9,2.16,2016-06-11 11:00
花蓮,花蓮縣,21,,良好,1,0.17,24,16,8,2.7,2.3,204,1,5.05,2.38,2016-06-11 11:00
