SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
麥寮,雲林縣,62,懸浮微粒,普通,3.7,0.61,50,80,45,15,1.9,355,5,18.82,4.11,2016-01-14 13:00
關山,臺東縣,36,,良好,1.3,,43,11,6,4.8,2.4,51,1,5.98,1.21,2016-01-14 13:00
馬公,澎湖縣,48,,良好,1,0.52,48,55,38,3.6,3.9,154,3,5.24,1.63,2016-01-14 13:00
金門,金門縣,54,懸浮微粒,普通,3,0.55,53,58,32,9.8,2.6,82,4,11.54,1.71,2016-01-14 13:00
馬祖,連江縣,54,懸浮微粒,普通,2.1,0.54,39,64,57,5.9,4.6,52,6,7.62,1.71,2016-01-14 13:00
埔里,南投縣,26,,良好,1.3,0.47,31,21,4,11,2,274,2,12.81,1.93,2016-01-14 13:00
復興,高雄市,58,懸浮微粒,普通,3.5,0.91,24,66,44,30,0.7,221,5,38.61,8.13,2016-01-14 13:00
永和,新北市,58,懸浮微粒,普通,3,0.74,26,70,47,19,1.9,101,5,24.33,5.77,2016-01-14 13:00
竹山,南投縣,36,,良好,1.3,0.44,24,24,17,10,1.7,343,3,12.17,2.12,2016-01-14 13:00
中壢,桃園市,63,懸浮微粒,普通,5.1,1.3,18,81,43,35,1.3,241,4,57.26,22.7,2016-01-14 13:00
三重,新北市,62,懸浮微粒,普通,3.8,1.72,,,38,38,,,3,97.92,60.26,2016-01-14 13:00
冬山,宜蘭縣,47,,良好,,,,67,22,,1.1,277,,,,2016-01-14 13:00
宜蘭,宜蘭縣,42,,良好,2,0.65,30,59,25,13,0.6,275,2,15.52,2.08,2016-01-14 13:00
陽明,臺北市,32,,良好,2.4,0.49,39,7,0,,,,1,,,2016-01-14 13:00
花蓮,花蓮縣,22,,良好,3.5,0.77,27,30,18,24,1.6,321,2,32.37,8.25,2016-01-14 13:00
臺東,臺東縣,33,,良好,1.6,0.7,40,10,6,8.3,2.2,281,1,10.32,2.01,2016-01-14 13:00
恆春,屏東縣,45,,良好,1.2,0.41,54,19,6,2.2,5.1,32,1,4.59,2.38,2016-01-14 13:00
潮州,屏東縣,38,,良好,1.4,0.44,32,22,12,11,1.9,245,3,12.43,1.9,2016-01-14 13:00
屏東,屏東縣,38,,良好,2.2,0.58,,40,19,18,1.5,240,2,22,4.5,2016-01-14 13:00
小港,高雄市,52,懸浮微粒,普通,9,0.66,24,57,33,31,0.7,262,3,36.45,5.07,2016-01-14 13:00
前鎮,高雄市,53,懸浮微粒,普通,3.8,0.69,28,56,18,28,1.1,170,2,32.55,5,2016-01-14 13:00
前金,高雄市,54,懸浮微粒,普通,4.8,0.93,26,58,28,35,1.1,206,3,43.5,8.51,2016-01-14 13:00
左營,高雄市,54,懸浮微粒,普通,,0.7,27,58,38,,1.6,199,4,,,2016-01-14 13:00
楠梓,高雄市,52,懸浮微粒,普通,4.9,0.57,24,39,17,21,1.4,185,2,27.65,6.95,2016-01-14 13:00
林園,高雄市,41,,良好,1.6,0.45,41,27,17,14,1.3,169,3,15.88,1.69,2016-01-14 13:00
大寮,高雄市,52,懸浮微粒,普通,2.5,0.47,32,42,30,16,1.1,229,4,18.44,2.38,2016-01-14 13:00
鳳山,高雄市,58,懸浮微粒,普通,4.3,0.74,30,49,21,17,1,129,3,20.07,3.27,2016-01-14 13:00
