SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,37,,良好,0.9,0.29,2.2,28,,13,1,112,,16.83,4.15,2016-06-29 03:00
三重,新北市,44,,良好,2.2,0.72,,39,13,21,,,2,39.42,18.33,2016-06-29 03:00
三義,苗栗縣,20,,良好,1.8,0.06,6.7,18,3,5.8,0.5,24,1,7.09,1.26,2016-06-29 03:00
土城,新北市,27,,良好,5.4,0.4,2.2,34,8,22,1,156,1,29.35,7.6,2016-06-29 03:00
士林,臺北市,27,,良好,1.4,0.65,1.5,27,14,25,0.7,114,2,31.82,6.78,2016-06-29 03:00
大同,臺北市,48,,良好,1.9,1.04,,52,11,23,,,1,38.55,15.55,2016-06-29 03:00
大里,臺中市,39,,良好,1.9,0.27,8.3,45,12,8.5,1.5,104,1,10.5,2,2016-06-29 03:00
大園,桃園市,34,,良好,3.5,0.36,2.5,28,10,26,1.6,153,1,28.89,3.04,2016-06-29 03:00
大寮,高雄市,25,,良好,2.5,0.06,14,21,2,1.1,1.1,210,1,1.63,.53,2016-06-29 03:00
小港,高雄市,51,懸浮微粒,普通,19,0.26,12,39,0,5.6,3.5,170,1,7.42,1.81,2016-06-29 03:00
中山,臺北市,33,,良好,1.9,0.78,1.1,38,17,29,0.8,326,2,39.71,11.01,2016-06-29 03:00
中壢,桃園市,0,,,2,0.53,9.6,49,8,13,1.7,184,,21.19,7.84,2016-06-29 00:00
仁武,高雄市,25,,良好,3.4,0.11,12,36,5,7,2.9,161,1,8.06,1.09,2016-06-29 03:00
斗六,雲林縣,31,,良好,0.9,0.16,3.7,25,7,8.9,0.7,55,2,10.35,1.44,2016-06-29 03:00
冬山,宜蘭縣,29,,良好,2.8,0.59,3.9,40,10,14,1.8,296,1,17.55,3.49,2016-06-29 03:00
古亭,臺北市,29,,良好,1.3,0.33,11,35,18,14,1.2,190,2,15.88,1.78,2016-06-29 03:00
左營,高雄市,36,,良好,12,0.47,4.1,37,12,14,2.8,172,1,15.61,1.36,2016-06-29 03:00
平鎮,桃園市,33,,良好,6.1,0.16,11,37,15,7.2,1.7,170,2,8.91,1.75,2016-06-29 03:00
永和,新北市,26,,良好,2.2,0.38,11,37,14,12,0.6,183,2,14.2,2.51,2016-06-29 03:00
安南,臺南市,34,,良好,3.5,0.2,-0.1,32,6,9.8,1.6,68,1,19.8,10.03,2016-06-29 03:00
朴子,嘉義縣,47,,良好,2.4,0.24,5,48,25,11,1.3,62,2,11.73,1.21,2016-06-29 03:00
汐止,新北市,37,,良好,2.2,0.52,-0.1,34,21,19,0.7,46,2,28.01,9,2016-06-29 03:00
竹山,南投縣,33,,良好,2.4,0.13,6.5,35,10,3.8,0.8,11,1,5.66,1.88,2016-06-29 03:00
竹東,新竹縣,19,,良好,0.8,0.12,12,20,9,2,0.9,156,1,3.89,1.9,2016-06-29 03:00
西屯,臺中市,30,,良好,,,,,,,,,1,,,2016-06-29 02:00
沙鹿,臺中市,26,,良好,4.6,0.21,4.3,28,13,15,1.2,104,1,16.64,1.78,2016-06-29 03:00
宜蘭,宜蘭縣,34,,良好,1.7,0.16,14,37,12,5.2,0.8,317,2,5.39,.15,2016-06-29 03:00
忠明,臺中市,20,,良好,2.4,0.4,2.7,23,16,17,0.8,165,1,21.79,5.16,2016-06-29 03:00
松山,臺北市,30,,良好,2,0.47,9.1,30,16,18,0.8,63,2,19.78,2.22,2016-06-29 03:00
板橋,新北市,31,,良好,6.1,0.52,0.7,33,23,25,0.9,258,2,39.46,14.44,2016-06-29 03:00
林口,新北市,34,,良好,5.7,0.39,13,37,22,33,2.5,143,2,41.26,8.42,2016-06-29 03:00
林園,高雄市,16,,良好,1.1,0.01,14,13,0,1.8,3.8,164,1,2.76,.93,2016-06-29 03:00
花蓮,花蓮縣,23,,良好,0.6,0.07,5.9,22,1,1.8,3.6,205,1,2.66,.91,2016-06-29 03:00
金門,金門縣,14,,良好,1.7,0.07,15,12,0,5.3,3,199,1,6.14,.87,2016-06-29 03:00
前金,高雄市,38,,良好,17,0.08,2.4,26,19,16,3.2,167,2,27.42,11.34,2016-06-29 03:00
