SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,51,懸浮微粒,普通,5.8,0.21,25,53,34,8,1,173,3,10.73,2.77,2016-06-28 09:00
三重,新北市,38,,良好,4.9,1.89,,49,19,39,,,2,105.73,67.1,2016-06-28 09:00
三義,苗栗縣,28,,良好,3,0.12,34,23,5,5.4,2.8,188,1,7.02,1.67,2016-06-28 09:00
土城,新北市,31,,良好,5.6,0.42,23,32,15,19,1.5,152,2,28.98,9.77,2016-06-28 09:00
士林,臺北市,30,,良好,3.7,0.26,36,29,13,13,2.2,313,1,18.41,5.77,2016-06-28 09:00
大同,臺北市,41,,良好,5,1.71,,45,20,31,,,2,58.85,27.87,2016-06-28 09:00
大里,臺中市,30,,良好,2.8,0.36,32,29,9,8.4,1.5,275,1,12.05,3.65,2016-06-28 09:00
大園,桃園市,28,,良好,5,0.24,19,36,22,13,2.1,203,2,20.07,7.14,2016-06-28 09:00
大寮,高雄市,30,,良好,3.8,0.57,10,62,5,1.8,1.9,216,1,3.84,2.02,2016-06-28 09:00
小港,高雄市,40,,良好,15,0.56,8.9,68,9,7.9,4.3,171,1,19.36,11.42,2016-06-28 09:00
中山,臺北市,25,,良好,4.1,1.28,25,30,17,36,1.1,184,1,53.78,17.72,2016-06-28 09:00
中壢,桃園市,38,,良好,4.8,1.09,13,52,16,27,1.2,117,2,63.24,35.76,2016-06-28 09:00
仁武,高雄市,56,懸浮微粒,普通,2.4,0.17,17,75,4,5.3,5.1,170,1,8.59,3.29,2016-06-28 09:00
斗六,雲林縣,39,,良好,4.4,0.32,36,39,13,7.8,1.3,223,2,11.36,3.61,2016-06-28 09:00
冬山,宜蘭縣,31,,良好,2.2,0.34,20,33,0,12,1.6,33,1,20.18,8.52,2016-06-28 09:00
古亭,臺北市,33,,良好,5.6,0.92,23,41,16,33,0.7,195,2,46.59,13.84,2016-06-28 09:00
左營,高雄市,33,,良好,7.5,0.51,11,44,12,9.2,4.4,163,1,18.63,9.42,2016-06-28 09:00
平鎮,桃園市,27,,良好,3.1,0.28,20,28,18,14,1.7,252,2,21.17,6.8,2016-06-28 09:00
永和,新北市,25,,良好,7.2,2.68,14,34,15,39,1.7,90,2,79.71,40.57,2016-06-28 09:00
安南,臺南市,41,,良好,5.8,0.51,20,48,12,17,4.3,200,2,25.28,8.63,2016-06-28 09:00
朴子,嘉義縣,54,懸浮微粒,普通,5.9,0.37,22,70,25,11,2.3,197,3,16.81,5.59,2016-06-28 09:00
汐止,新北市,36,,良好,4.2,0.75,24,43,17,28,1.4,198,2,39.57,11.39,2016-06-28 09:00
竹山,南投縣,36,,良好,3.3,0.21,24,35,15,6.1,1,322,2,8.67,2.53,2016-06-28 09:00
竹東,新竹縣,23,,良好,3.7,0.23,27,24,19,9.1,1.4,49,1,14.05,4.92,2016-06-28 09:00
西屯,臺中市,27,,良好,2.5,0.29,26,24,11,13,1.2,173,1,19.1,6.21,2016-06-28 09:00
沙鹿,臺中市,26,,良好,4.6,0.32,23,31,5,15,2.1,230,1,21.23,6.42,2016-06-28 09:00
宜蘭,宜蘭縣,31,,良好,2.4,0.29,27,31,10,8.6,1.5,295,1,11.29,2.66,2016-06-28 09:00
忠明,臺中市,23,,良好,3,0.37,28,23,4,11,2.2,190,1,14.41,3.73,2016-06-28 09:00
松山,臺北市,24,,良好,4.2,0.93,22,38,16,35,1.2,303,2,52.42,17.14,2016-06-28 09:00
板橋,新北市,36,,良好,7.1,0.59,26,40,15,23,1.1,208,2,31.79,8.97,2016-06-28 09:00
林口,新北市,32,,良好,2,0.2,21,33,12,10,2.1,278,2,16.01,5.73,2016-06-28 09:00
林園,高雄市,16,,良好,2.4,0.06,9.9,24,4,2.2,4.3,148,1,4.51,2.34,2016-06-28 09:00
花蓮,花蓮縣,20,,良好,4.6,0.12,15,19,12,2.8,3.5,231,2,6.76,3.93,2016-06-28 09:00
金門,金門縣,19,,良好,2,0.15,23,19,0,3.6,3.2,223,1,5.75,2.17,2016-06-28 09:00
前金,高雄市,33,,良好,9.8,0.19,8.3,52,5,9,4.2,160,1,25.98,16.99,2016-06-28 09:00
前鎮,高雄市,26,,良好,5.5,0.25,10,42,0,6.6,4.9,151,1,13.71,7.06,2016-06-28 09:00
南投,南投縣,36,,良好,2.5,0.26,24,37,17,5.3,1.3,134,2,9.23,3.89,2016-06-28 09:00
屏東,屏東縣,35,,良好,1.4,0.31,14,30,18,6.4,2.2,142,2,10.52,4.16,2016-06-28 09:00
恆春,屏東縣,20,,良好,1.1,0.05,14,20,0,0.7,5.4,146,1,4.43,3.71,2016-06-28 09:00
美濃,高雄市,33,,良好,1.7,0.18,30,40,12,3.7,1.2,151,1,6.07,2.36,2016-06-28 09:00
苗栗,苗栗縣,30,,良好,3.1,0.38,24,37,19,14,1.7,225,2,17.85,4.2,2016-06-28 09:00
埔里,南投縣,0,,,,,,,,,1.7,192,,,,2016-06-27 19:00
桃園,桃園市,31,,良好,4.8,0.47,22,27,19,21,1.1,298,2,28.96,8.43,2016-06-28 09:00
馬公,澎湖縣,11,,良好,1.9,0.19,12,17,2,4.6,2.6,168,1,9.78,5.23,2016-06-28 09:00
馬祖,連江縣,25,,良好,3.1,0.06,18,,6,2.8,4.7,215,1,5.06,2.24,2016-06-28 09:00
基隆,基隆市,30,,良好,3.7,0.41,36,24,16,17,2.1,226,2,22.36,5.39,2016-06-28 09:00
崙背,雲林縣,52,懸浮微粒,普通,4.4,0.19,30,61,31,7.8,1.7,229,3,10.35,2.57,2016-06-28 09:00
淡水,新北市,27,,良好,5.6,0.1,22,22,16,10,,,2,14.55,4.6,2016-06-28 09:00
麥寮,雲林縣,56,懸浮微粒,普通,5.2,0.29,24,65,20,8.8,1.8,202,2,14.75,5.95,2016-06-28 09:00
善化,臺南市,26,,良好,3,0.2,28,30,8,5,3.9,167,2,8.87,3.89,2016-06-28 09:00
復興,高雄市,23,,良好,6.5,0.31,12,41,4,6.9,1.8,217,1,11.67,4.75,2016-06-28 09:00
湖口,新竹縣,36,,良好,5.5,0.31,22,41,17,14,2.4,231,2,18.76,5.06,2016-06-28 09:00
菜寮,新北市,29,,良好,4.8,0.63,23,39,18,28,1.2,153,2,38.41,10.46,2016-06-28 09:00
陽明,臺北市,0,,,3.4,0.18,32,21,26,6,,,1,7.62,1.59,2016-06-28 09:00
新竹,新竹市,24,,良好,5.1,0.45,18,31,12,18,1.8,229,1,25.91,8.28,2016-06-28 09:00
新店,新北市,26,,良好,3.2,0.47,25,31,13,17,2.4,248,1,24.72,7.78,2016-06-28 09:00
新莊,新北市,33,,良好,7.1,0.51,24,35,14,21,0.8,270,2,29.02,8.23,2016-06-28 09:00
