"lineid","car","time","location"
"235067","255-BX","2016/08/19 19:08:17","新北市中和區民樂路66號附近"
"221025","623-UM","2016/08/19 19:08:09","新北市汐止區康寧街901號附近"
"221008","129-UY","2016/08/19 19:08:16","新北市汐止區康寧街510號附近"
"221038","297-VK","2016/08/19 18:47:54","新北市汐止區汐萬路一段312號附近"
"221023","279-VK","2016/08/19 18:58:11","新北市汐止區康寧街901號附近"
"237005","AKY-6261","2016/08/19 19:08:16","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/19 19:08:16","新北市汐止區連峰街1巷1號附近"
"238014","282-BY","2016/08/19 19:08:15","新北市樹林區千歲街63-8號附近"
"238025","303-VK","2016/08/19 19:08:21","新北市樹林區中山路三段48號附近"
"238018","571-TV","2016/08/19 19:08:08","新北市樹林區鎮前街165號附近"
"238020","268-VK","2016/08/19 19:08:07","新北市樹林區俊英街223巷2號附近"
"238026","172-UY","2016/08/19 19:08:11","新北市樹林區中山路三段361號附近"
"238019","599-UM","2016/08/19 19:08:10","新北市樹林區東榮街106號附近"
"238017","283-BY","2016/08/19 18:58:30","新北市樹林區光興街50號附近"
"238023","601-UM","2016/08/19 19:08:21","新北市樹林區工興街34巷2號附近"
"238016","169-UY","2016/08/19 19:08:18","新北市樹林區復興路335巷6弄2號附近"
"221010","269-BY","2016/08/19 19:08:10","新北市汐止區康寧街901號附近"
