"lineid","car","time","location"
"221025","623-UM","2016/08/19 18:17:18","新北市汐止區勤進路12巷49號附近"
"221038","297-VK","2016/08/19 18:17:31","新北市汐止區仁愛路69號附近"
"221023","279-VK","2016/08/19 18:17:13","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/19 18:17:22","新北市汐止區連興街120號附近"
"221012","278-VK","2016/08/19 18:14:17","新北市汐止區保一街9巷12號附近"
"237005","AKY-6261","2016/08/19 18:17:28","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/19 18:17:25","新北市汐止區樟樹二路330巷76號附近"
"221036","130-UY","2016/08/19 18:17:21","新北市汐止區長安路77巷2號附近"
"221015","131-UY","2016/08/19 18:17:17","新北市汐止區鄉長路二段23巷9號附近"
"221035","622-UM","2016/08/19 18:17:31","新北市汐止區大同路二段245號附近"
"238022","312-TH","2016/08/19 18:17:18","新北市樹林區太平路150巷68號附近"
"238015","755-BX","2016/08/19 18:17:13","新北市樹林區文德街1巷8號附近"
"238021","311-TH","2016/08/19 18:17:26","新北市樹林區柑園街一段345號附近"
"238014","282-BY","2016/08/19 18:17:26","新北市樹林區潭興街22號附近"
"238025","303-VK","2016/08/19 18:17:26","新北市樹林區保安街二段155號附近"
"238018","571-TV","2016/08/19 18:17:28","新北市樹林區俊英街2號附近"
"238020","268-VK","2016/08/19 18:17:30","新北市樹林區三俊街199巷37號附近"
"238026","172-UY","2016/08/19 18:17:13","新北市樹林區佳園路一段50號附近"
"238019","599-UM","2016/08/19 18:17:25","新北市樹林區國凱街136巷4號附近"
"238017","283-BY","2016/08/19 18:17:27","新北市樹林區三俊街2號附近"
"238023","601-UM","2016/08/19 18:17:24","新北市樹林區三福街72號附近"
"238016","169-UY","2016/08/19 18:17:22","新北市樹林區文化街23號附近"
"221018","753-BX","2016/08/19 18:17:23","新北市汐止區茄苳路120巷4號附近"
"221032","280-BY","2016/08/19 18:17:27","新北市汐止區橫科路53號附近"
"221027","281-BY","2016/08/19 18:17:24","新北市汐止區和平街6巷5弄1號附近"
