"lineid","car","time","location"
"235067","255-BX","2016/08/19 19:17:12","新北市中和區員山路226巷13弄12號附近"
"221008","129-UY","2016/08/19 19:17:05","新北市汐止區康寧街374號附近"
"221038","297-VK","2016/08/19 18:47:54","新北市汐止區汐萬路一段312號附近"
"221023","279-VK","2016/08/19 18:58:11","新北市汐止區康寧街901號附近"
"237005","AKY-6261","2016/08/19 19:17:05","新北市三峽區中山路459巷137號附近"
"238014","282-BY","2016/08/19 19:13:47","新北市樹林區千歲街92巷7弄35號附近"
"238025","303-VK","2016/08/19 19:17:17","新北市樹林區中山路二段121-1號附近"
"238018","571-TV","2016/08/19 19:17:14","新北市樹林區太元街2巷1號附近"
"238020","268-VK","2016/08/19 19:17:02","新北市樹林區俊英街223巷2號附近"
"238026","172-UY","2016/08/19 19:17:04","新北市樹林區佳園路一段41巷6號附近"
"238019","599-UM","2016/08/19 19:17:04","新北市樹林區東榮街86號附近"
"238017","283-BY","2016/08/19 19:11:34","新北市樹林區光興街50號附近"
"238023","601-UM","2016/08/19 19:17:13","新北市樹林區大慶街49號附近"
"238016","169-UY","2016/08/19 19:17:11","新北市樹林區中山路二段2號附近"
"221010","269-BY","2016/08/19 19:17:06","新北市汐止區康寧街901號附近"
