"lineid","car","time","location"
"235067","255-BX","2016/08/19 18:39:13","新北市中和區新生街112-2號附近"
"221025","623-UM","2016/08/19 18:47:21","新北市汐止區忠孝東路201號附近"
"221038","297-VK","2016/08/19 18:47:09","新北市汐止區康寧街901號附近"
"221023","279-VK","2016/08/19 18:47:04","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/19 18:47:02","新北市汐止區大同路二段132-2號附近"
"237005","AKY-6261","2016/08/19 18:47:03","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/19 18:47:10","新北市汐止區樟樹一路93號附近"
"221036","130-UY","2016/08/19 18:47:06","新北市汐止區忠孝東路327號附近"
"221015","131-UY","2016/08/19 18:47:14","新北市汐止區鄉長路一段55巷5號附近"
"221035","622-UM","2016/08/19 18:47:14","新北市汐止區汐萬路一段184號附近"
"238021","311-TH","2016/08/19 18:37:43","新北市樹林區西圳街二段30號附近"
"238014","282-BY","2016/08/19 18:47:05","新北市樹林區大安路111巷41號附近"
"238025","303-VK","2016/08/19 18:47:09","新北市樹林區中山路三段22號附近"
"238018","571-TV","2016/08/19 18:47:16","新北市樹林區樹新路199號附近"
"238020","268-VK","2016/08/19 18:47:02","新北市樹林區三龍街40號附近"
"238026","172-UY","2016/08/19 18:47:08","新北市樹林區育德街78-1號附近"
"238019","599-UM","2016/08/19 18:47:05","新北市樹林區中華路190-5號附近"
"238017","283-BY","2016/08/19 18:46:49","新北市樹林區光興街16號附近"
"238023","601-UM","2016/08/19 18:47:19","新北市樹林區三福街114號附近"
"238016","169-UY","2016/08/19 18:47:16","新北市樹林區文化街23號附近"
"221032","280-BY","2016/08/19 18:47:10","新北市汐止區橫科路121巷51弄7號附近"
