"lineid","car","time","location"
"221025","623-UM","2016/08/19 17:47:14","新北市汐止區汐萬路一段191號附近"
"221008","129-UY","2016/08/19 17:47:06","新北市汐止區康寧街901號附近"
"221038","297-VK","2016/08/19 17:47:21","新北市汐止區汐萬路一段312號附近"
"221023","279-VK","2016/08/19 17:47:23","新北市汐止區康寧街901號附近"
"221021","299-VK","2016/08/19 17:45:43","新北市汐止區汐萬路一段158號附近"
"237005","AKY-6261","2016/08/19 17:47:04","新北市三峽區中山路459巷137號附近"
"221029","298-VK","2016/08/19 17:47:21","新北市汐止區康寧街901號附近"
"221036","130-UY","2016/08/19 17:47:15","新北市汐止區汐萬路一段172號附近"
"221015","131-UY","2016/08/19 17:47:20","新北市汐止區汐萬路一段312號附近"
"221035","622-UM","2016/08/19 17:47:08","新北市汐止區康寧街901號附近"
"238022","312-TH","2016/08/19 17:47:22","新北市樹林區仁愛街23-4號附近"
"238015","755-BX","2016/08/19 17:47:22","新北市樹林區樹德街136巷15號附近"
"238021","311-TH","2016/08/19 17:47:20","新北市樹林區柑園街一段240號附近"
"238014","282-BY","2016/08/19 17:47:05","新北市樹林區保安街一段296號附近"
"238025","303-VK","2016/08/19 17:47:22","新北市樹林區保安街二段269號附近"
"238018","571-TV","2016/08/19 17:47:19","新北市樹林區博愛街206號附近"
"238024","5061-A6","2016/08/19 17:47:24","新北市樹林區水源街15號附近"
"238020","268-VK","2016/08/19 17:46:45","新北市樹林區俊英街90號附近"
"238026","172-UY","2016/08/19 17:47:17","新北市樹林區新興街19巷10號附近"
"238019","599-UM","2016/08/19 17:47:06","新北市樹林區太順街7號附近"
"238017","283-BY","2016/08/19 17:47:24","新北市樹林區中正路419號附近"
"238023","601-UM","2016/08/19 17:47:10","新北市樹林區三福街114號附近"
"238016","169-UY","2016/08/19 17:47:08","新北市樹林區育英街156號附近"
"221032","280-BY","2016/08/19 17:47:05","新北市汐止區大同路一段219巷26號附近"
